Repitition,Time,rho,SNR,n,Optimality Gap,Change Points
12,520.9767959117889,0.7,2.07,1000,0.45462810748858457,[446]
15,528.7995781898499,0.3,2.07,1000,0.4913892511139581,[730]
13,562.7152199745178,0.7,2.07,1000,0.6815354493015758,[]
14,569.688444852829,0.7,2.07,1000,0.5486806258982623,[593]
8,531.7920739650726,0.0,1.22,1000,0.36358776443811086,"[327, 827]"
9,531.7529349327087,0.0,1.22,1000,0.3937866382512839,[767]
10,531.9661860466003,0.0,1.22,1000,0.30808333547837097,"[357, 648]"
11,532.1298069953918,0.0,1.22,1000,0.37168419844861367,[283]
12,532.3684089183807,0.0,1.22,1000,0.20435611736572584,[499]
15,540.1757659912109,0.7,2.07,1000,0.32184924193072495,[499]
13,594.0894200801849,0.0,1.22,1000,0.20053582030215417,[505]
14,549.5314838886261,0.0,1.22,1000,0.41532113192285675,[269]
8,529.4527821540833,0.3,1.22,1000,0.23815850449046702,[494]
9,529.498382806778,0.3,1.22,1000,0.2364639974339939,[499]
10,529.9048750400543,0.3,1.22,1000,0.43894330312842267,"[218, 773]"
11,530.1778860092163,0.3,1.22,1000,0.3565124890533138,[584]
12,531.8860919475555,0.3,1.22,1000,0.335000784404334,[425]
15,544.0307338237762,0.0,1.22,1000,0.4059615536580327,[257]
13,634.4574921131134,0.3,1.22,1000,0.3777755909647667,[407]
14,536.0382468700409,0.3,1.22,1000,0.25741489183324573,[499]
8,525.2573781013489,0.7,1.22,1000,0.6164801885839702,[]
9,524.6448781490326,0.7,1.22,1000,0.6437668425122325,[]
10,524.8703320026398,0.7,1.22,1000,0.41902855478061174,"[528, 734]"
11,525.1227300167084,0.7,1.22,1000,0.6668968636336575,[]
12,526.524062871933,0.7,1.22,1000,0.4039252601365183,"[515, 746]"
15,556.3464858531952,0.3,1.22,1000,0.27378676362852433,"[475, 493]"
13,662.3554720878601,0.7,1.22,1000,0.6382897598598548,[]
14,521.9502248764038,0.7,1.22,1000,0.6583735262167595,[]
8,519.0523986816406,0.0,0.71,1000,0.25236187728461396,[495]
9,519.5184750556946,0.0,0.71,1000,0.40318729031529443,[310]
10,520.0945370197296,0.0,0.71,1000,0.23819582364890415,"[501, 504]"
11,520.5954082012177,0.0,0.71,1000,0.25171939933142456,[498]
12,525.2266499996185,0.0,0.71,1000,0.35333873119477566,"[121, 853]"
15,565.894800901413,0.7,1.22,1000,0.6364005530342246,[]
13,582.8243808746338,0.0,0.71,1000,0.37975047114007415,"[199, 814]"
8,530.3945279121399,0.3,0.71,1000,0.313212748806573,[498]
9,530.1647028923035,0.3,0.71,1000,0.38262639074176913,"[236, 566]"
14,532.1411249637604,0.0,0.71,1000,0.2411312686546389,[492]
10,529.9395308494568,0.3,0.71,1000,0.2789347958954201,[499]
11,529.8686392307281,0.3,0.71,1000,0.301624952397857,[511]
12,533.2632899284363,0.3,0.71,1000,0.39787136419187225,[380]
15,612.3841378688812,0.0,0.71,1000,0.21485274712311303,[492]
13,551.0750780105591,0.3,0.71,1000,0.45526953745399934,"[852, 916]"
8,529.7874879837036,0.7,0.71,1000,0.5968788956363495,[]
9,529.7679941654205,0.7,0.71,1000,0.5953888937405489,[]
14,530.9386277198792,0.3,0.71,1000,0.28567986837483955,[499]
10,529.7735550403595,0.7,0.71,1000,0.5655615482469758,[]
11,530.855742931366,0.7,0.71,1000,0.6031282299539884,[]
12,538.6551969051361,0.7,0.71,1000,0.5170208205725842,[]
15,646.689309835434,0.3,0.71,1000,0.38219518550702625,"[202, 720]"
13,532.7274820804596,0.7,0.71,1000,0.5788881817287966,[]
16,521.336442232132,0.0,6.0,1000,0.07237837514086273,[499]
17,521.9651691913605,0.0,6.0,1000,0.0682291250133903,[498]
18,521.7018690109253,0.0,6.0,1000,0.18939327281399604,[467]
14,522.409511089325,0.7,0.71,1000,0.5902859695273923,[]
19,522.2483818531036,0.0,6.0,1000,0.06923116608029534,[499]
20,535.5395121574402,0.0,6.0,1000,0.07520488475164555,[499]
15,639.7699840068817,0.7,0.71,1000,0.570186463024363,[]
21,518.0507090091705,0.0,6.0,1000,0.07809867259938494,[499]
16,511.8619260787964,0.3,6.0,1000,0.10798361844404498,[499]
17,511.48775601387024,0.3,6.0,1000,0.09580812312780733,[499]
18,511.3482549190521,0.3,6.0,1000,0.10854188435394499,[501]
22,512.3329517841339,0.0,6.0,1000,0.08500985655233628,[490]
19,512.5981991291046,0.3,6.0,1000,0.10384593710944748,[499]
20,540.538241147995,0.3,6.0,1000,0.09646416570307226,[499]
23,559.938551902771,0.0,6.0,1000,0.06030919907977401,[501]
16,511.7860641479492,0.7,6.0,1000,0.2114841761011095,[499]
17,511.7584397792816,0.7,6.0,1000,0.25225842021193284,"[473, 498]"
21,513.641037940979,0.3,6.0,1000,0.5757494761381811,"[19, 239]"
18,511.60011100769043,0.7,6.0,1000,0.2072716249354953,[499]
22,512.2695088386536,0.3,6.0,1000,0.0898781046400163,[499]
19,514.4882678985596,0.7,6.0,1000,0.25520955846721116,"[415, 497]"
20,555.8187017440796,0.7,6.0,1000,0.21192338665943442,[499]
23,532.0894310474396,0.3,6.0,1000,0.09771171751277055,[499]
16,518.1898090839386,0.0,3.52,1000,0.08797819613732315,[499]
