"rho","SNR","n","cp1","cp2","cp3","cp4","cp5","cp6"
0.3,1.22,1000,500,503,505,507,501,502
0.3,1.22,1000,505,504,499,510,507,503
0.3,1.22,1000,506,498,499,504,501,509
0.3,1.22,1000,498,490,502,501,489,482
0.3,1.22,1000,502,501,498,497,986,987
0.3,1.22,1000,500,497,498,501,502,583
0.3,1.22,1000,496,497,495,499,2,501
0.3,1.22,1000,512,505,501,509,503,506
0.3,1.22,1000,498,500,495,497,499,493
0.3,1.22,1000,498,494,502,496,505,503
0.3,1.22,1000,505,500,502,504,512,511
0.3,1.22,1000,503,501,502,498,496,504
0.3,1.22,1000,502,504,500,505,508,507
0.3,1.22,1000,505,504,516,521,515,520
0.3,1.22,1000,483,503,498,499,502,484
0.3,1.22,1000,500,504,501,498,499,563
0.3,1.22,1000,499,498,503,52,501,508
0.3,1.22,1000,507,496,502,506,500,2
0.3,1.22,1000,499,502,497,501,489,503
0.3,1.22,1000,493,498,499,488,964,494
0.3,1.22,1000,502,498,495,501,496,499
0.3,1.22,1000,520,512,515,503,518,501
0.3,1.22,1000,493,496,494,495,491,446
0.3,1.22,1000,506,507,510,501,512,513
0.3,1.22,1000,497,500,504,501,499,167
0.3,1.22,1000,496,495,505,498,497,499
0.3,1.22,1000,499,500,497,1,501,507
0.3,1.22,1000,499,500,498,490,489,479
0.3,1.22,1000,496,495,991,27,75,173
0.3,1.22,1000,499,495,490,498,488,497
0.3,1.22,1000,506,499,501,509,507,508
0.3,1.22,1000,499,494,497,496,501,500
0.3,1.22,1000,501,496,492,498,489,484
0.3,1.22,1000,499,500,501,503,504,497
0.3,1.22,1000,501,499,500,502,497,496
0.3,1.22,1000,496,505,495,500,2,501
0.3,1.22,1000,504,500,503,502,83,84
0.3,1.22,1000,493,494,497,492,504,496
0.3,1.22,1000,501,498,502,503,506,495
0.3,1.22,1000,498,504,495,496,492,500
0.3,1.22,1000,497,499,503,500,504,67
0.3,1.22,1000,503,500,501,505,495,506
0.3,1.22,1000,505,506,499,491,496,500
0.3,1.22,1000,497,499,500,498,495,1
0.3,1.22,1000,492,491,495,502,497,496
0.3,1.22,1000,491,513,517,511,514,515
0.3,1.22,1000,499,495,494,491,596,949
0.3,1.22,1000,498,501,500,378,3,75
0.3,1.22,1000,500,505,503,502,499,493
0.3,1.22,1000,496,502,498,501,500,497
0.3,1.22,1000,500,504,501,498,10,466
0.3,1.22,1000,505,498,508,507,506,2
0.3,1.22,1000,502,501,499,500,503,507
0.3,1.22,1000,494,496,500,493,4,2
0.3,1.22,1000,500,502,504,524,496,497
0.3,1.22,1000,492,488,495,494,499,472
0.3,1.22,1000,500,498,508,491,3,4
0.3,1.22,1000,500,509,499,511,512,504
0.3,1.22,1000,503,505,501,502,504,500
0.3,1.22,1000,483,490,488,482,496,485
0.3,1.22,1000,497,499,502,491,496,498
0.3,1.22,1000,478,493,491,496,480,494
0.3,1.22,1000,507,506,509,512,499,498
0.3,1.22,1000,492,489,490,501,493,479
0.3,1.22,1000,501,486,497,496,484,499
0.3,1.22,1000,513,516,28,509,23,27
0.3,1.22,1000,500,499,498,497,521,522
0.3,1.22,1000,501,500,497,494,504,496
0.3,1.22,1000,503,501,502,1,112,2
0.3,1.22,1000,513,512,516,510,526,505
0.3,1.22,1000,492,488,491,493,486,927
0.3,1.22,1000,504,505,511,516,508,517
0.3,1.22,1000,500,502,498,497,512,496
0.3,1.22,1000,536,495,493,497,543,502
0.3,1.22,1000,497,500,495,496,494,498
0.3,1.22,1000,506,502,498,497,505,2
0.3,1.22,1000,492,493,499,498,500,497
0.3,1.22,1000,501,525,495,491,991,998
0.3,1.22,1000,497,502,500,499,503,501
0.3,1.22,1000,505,513,508,512,515,510
0.3,1.22,1000,498,499,505,506,501,491
0.3,1.22,1000,502,501,500,504,336,318
0.3,1.22,1000,501,500,499,508,498,520
0.3,1.22,1000,493,494,497,501,499,502
0.3,1.22,1000,501,502,500,505,503,504
0.3,1.22,1000,510,514,511,512,500,504
0.3,1.22,1000,508,507,503,504,513,506
0.3,1.22,1000,500,502,505,504,503,498
0.3,1.22,1000,490,502,485,494,967,965
0.3,1.22,1000,496,488,494,499,491,498
0.3,1.22,1000,502,507,500,509,501,498
0.3,1.22,1000,487,499,504,501,488,494
0.3,1.22,1000,503,504,682,268,671,685
0.3,1.22,1000,491,497,493,494,2,499
0.3,1.22,1000,500,501,476,474,486,502
0.3,1.22,1000,488,481,491,484,487,501
0.3,1.22,1000,501,499,504,496,497,506
0.3,1.22,1000,496,500,495,502,493,993
0.3,1.22,1000,511,510,515,520,39,40
0.3,1.22,1000,478,489,499,479,495,544
0.3,1.22,1000,497,499,500,501,503,496
0.3,1.22,1000,507,501,504,506,502,503
0.3,1.22,1000,498,499,497,500,1,495
0.3,1.22,1000,502,501,507,487,500,508
0.3,1.22,1000,501,502,504,16,14,18
0.3,1.22,1000,500,503,502,504,506,499
0.3,1.22,1000,499,508,998,1,3,30
0.3,1.22,1000,508,509,506,516,505,994
0.3,1.22,1000,501,500,496,504,512,513
0.3,1.22,1000,499,500,498,497,501,236
0.3,1.22,1000,481,501,500,487,499,492
0.3,1.22,1000,504,514,500,502,511,509
0.3,1.22,1000,500,498,499,497,489,487
0.3,1.22,1000,502,500,499,503,501,498
0.3,1.22,1000,500,505,502,504,506,498
0.3,1.22,1000,499,501,500,3,497,510
0.3,1.22,1000,505,506,498,502,501,508
0.3,1.22,1000,497,499,501,504,507,505
0.3,1.22,1000,503,505,504,502,507,498
0.3,1.22,1000,508,499,497,498,9,7
0.3,1.22,1000,501,507,502,484,457,459
0.3,1.22,1000,501,503,505,498,506,500
0.3,1.22,1000,498,496,500,501,507,495
0.3,1.22,1000,502,506,500,507,514,504
0.3,1.22,1000,495,472,474,494,496,473
0.3,1.22,1000,499,497,472,475,492,474
0.3,1.22,1000,500,501,510,509,499,493
0.3,1.22,1000,499,486,485,493,500,277
0.3,1.22,1000,500,770,771,769,772,777
0.3,1.22,1000,498,503,497,496,504,492
0.3,1.22,1000,500,499,495,498,502,492
0.3,1.22,1000,501,500,999,497,998,5
0.3,1.22,1000,501,500,502,495,494,498
0.3,1.22,1000,496,502,504,503,498,497
0.3,1.22,1000,503,506,512,501,502,504
0.3,1.22,1000,501,502,995,498,996,998
0.3,1.22,1000,500,503,495,502,504,499
0.3,1.22,1000,487,485,489,498,491,494
0.3,1.22,1000,500,501,494,504,499,508
0.3,1.22,1000,499,502,505,500,506,507
0.3,1.22,1000,484,486,478,501,482,481
0.3,1.22,1000,499,500,998,999,503,992
0.3,1.22,1000,498,503,500,501,497,504
0.3,1.22,1000,502,504,501,511,503,494
0.3,1.22,1000,494,495,496,497,501,489
0.3,1.22,1000,500,499,497,488,496,493
0.3,1.22,1000,500,499,501,506,504,502
0.3,1.22,1000,500,499,502,501,503,505
0.3,1.22,1000,500,497,499,502,999,1
0.3,1.22,1000,498,499,500,16,22,2
0.3,1.22,1000,498,497,501,487,491,2
0.3,1.22,1000,501,475,505,498,473,499
0.3,1.22,1000,499,478,502,503,501,500
0.3,1.22,1000,507,504,503,506,508,499
0.3,1.22,1000,496,497,499,498,495,494
0.3,1.22,1000,504,500,503,502,506,505
0.3,1.22,1000,501,500,503,514,516,980
0.3,1.22,1000,498,500,501,502,497,505
0.3,1.22,1000,496,502,501,500,636,493
0.3,1.22,1000,503,497,501,499,505,512
0.3,1.22,1000,511,494,497,504,505,496
0.3,1.22,1000,500,506,499,498,503,491
0.3,1.22,1000,504,506,505,498,502,507
0.3,1.22,1000,500,508,501,502,504,503
0.3,1.22,1000,503,505,504,502,508,500
0.3,1.22,1000,495,492,500,498,491,494
0.3,1.22,1000,495,498,497,499,492,496
0.3,1.22,1000,509,502,500,516,499,510
0.3,1.22,1000,498,495,28,32,44,48
0.3,1.22,1000,493,501,486,502,492,504
0.3,1.22,1000,492,498,499,493,503,487
0.3,1.22,1000,508,504,506,509,507,505
0.3,1.22,1000,496,500,497,498,502,503
0.3,1.22,1000,497,495,496,499,503,968
0.3,1.22,1000,500,499,501,494,487,504
0.3,1.22,1000,499,498,496,503,495,491
0.3,1.22,1000,500,504,501,494,495,499
0.3,1.22,1000,502,507,498,505,500,497
0.3,1.22,1000,493,500,491,494,496,488
0.3,1.22,1000,500,501,504,719,729,732
0.3,1.22,1000,498,496,501,500,492,493
0.3,1.22,1000,498,501,500,497,509,254
0.3,1.22,1000,498,500,489,492,494,497
0.3,1.22,1000,499,501,496,500,488,491
0.3,1.22,1000,502,500,499,496,503,504
0.3,1.22,1000,501,500,498,499,503,509
0.3,1.22,1000,499,498,500,496,497,524
0.3,1.22,1000,498,500,499,504,501,486
0.3,1.22,1000,503,499,516,501,507,500
0.3,1.22,1000,497,496,488,495,499,487
0.3,1.22,1000,505,506,504,503,498,497
0.3,1.22,1000,489,496,499,493,498,501
0.3,1.22,1000,500,499,494,497,477,506
0.3,1.22,1000,497,496,498,499,502,504
0.3,1.22,1000,506,495,500,494,490,508
0.3,1.22,1000,501,499,502,498,500,496
0.3,1.22,1000,495,497,500,499,493,496
0.3,1.22,1000,499,500,502,490,991,491
0.3,1.22,1000,502,499,498,171,170,501
0.3,1.22,1000,504,502,500,944,984,2
0.3,1.22,1000,502,500,496,504,485,491
0.3,1.22,1000,500,498,501,497,496,484
0.3,1.22,1000,498,494,503,496,502,500
0.3,1.22,1000,530,529,500,498,499,496
0.3,1.22,1000,502,498,505,500,499,503
0.3,1.22,1000,507,500,499,489,504,492
0.3,1.22,1000,500,501,497,499,498,503
0.3,1.22,1000,504,501,502,507,493,500
0.3,1.22,1000,499,503,500,504,508,1
0.3,1.22,1000,499,498,501,500,502,503
0.3,1.22,1000,496,491,494,497,498,495
0.3,1.22,1000,503,504,502,622,499,986
0.3,1.22,1000,493,494,497,482,491,518
0.3,1.22,1000,499,501,498,494,495,3
0.3,1.22,1000,500,501,504,472,473,471
0.3,1.22,1000,499,503,504,501,506,495
0.3,1.22,1000,497,502,500,498,496,489
0.3,1.22,1000,499,502,500,497,504,493
0.3,1.22,1000,483,476,485,486,479,484
0.3,1.22,1000,498,499,481,500,503,479
0.3,1.22,1000,501,500,504,499,24,498
0.3,1.22,1000,503,502,501,500,494,497
0.3,1.22,1000,504,503,505,502,500,498
0.3,1.22,1000,501,499,500,504,503,498
0.3,1.22,1000,504,503,497,500,499,502
0.3,1.22,1000,498,494,488,500,13,487
0.3,1.22,1000,510,504,498,508,506,505
0.3,1.22,1000,501,502,500,509,508,506
0.3,1.22,1000,501,499,500,504,502,530
0.3,1.22,1000,500,493,495,497,498,499
0.3,1.22,1000,492,496,495,489,497,501
0.3,1.22,1000,500,494,492,498,506,2
0.3,1.22,1000,500,509,498,513,505,508
0.3,1.22,1000,499,508,500,495,506,501
0.3,1.22,1000,500,501,496,498,495,491
0.3,1.22,1000,501,499,500,503,517,498
0.3,1.22,1000,496,500,499,493,501,495
0.3,1.22,1000,504,500,502,488,505,492
0.3,1.22,1000,498,497,494,495,507,486
0.3,1.22,1000,491,494,484,499,483,497
0.3,1.22,1000,511,514,508,512,507,513
0.3,1.22,1000,504,497,503,492,495,506
0.3,1.22,1000,499,500,506,497,498,503
0.3,1.22,1000,501,519,499,494,503,498
0.3,1.22,1000,499,500,497,496,516,513
0.3,1.22,1000,508,501,500,493,495,502
0.3,1.22,1000,505,509,506,510,495,496
0.3,1.22,1000,497,485,492,978,982,412
0.3,1.22,1000,496,508,503,488,511,495
0.3,1.22,1000,502,501,500,503,492,491
0.3,1.22,1000,500,497,499,505,496,501
0.3,1.22,1000,502,506,498,508,505,519
0.3,1.22,1000,500,501,502,495,506,505
0.3,1.22,1000,500,502,499,501,475,503
0.3,1.22,1000,503,504,506,507,501,502
0.3,1.22,1000,500,498,499,496,494,563
0.3,1.22,1000,498,496,499,497,506,490
0.3,1.22,1000,501,499,508,504,498,500
0.3,1.22,1000,497,501,505,500,496,502
0.3,1.22,1000,543,542,551,536,540,535
0.3,1.22,1000,485,491,484,59,162,163
0.3,1.22,1000,505,500,498,493,496,503
0.3,1.22,1000,494,496,495,492,499,497
0.3,1.22,1000,495,501,500,497,496,499
0.3,1.22,1000,501,494,492,491,503,489
0.3,1.22,1000,493,492,494,499,495,503
0.3,1.22,1000,500,499,497,508,496,371
0.3,1.22,1000,502,499,500,540,497,541
0.3,1.22,1000,505,501,506,500,498,492
0.3,1.22,1000,498,502,492,494,501,497
0.3,1.22,1000,489,464,481,487,480,486
0.3,1.22,1000,500,499,498,501,878,900
0.3,1.22,1000,499,497,498,500,510,495
0.3,1.22,1000,494,497,505,495,515,496
0.3,1.22,1000,501,502,499,504,503,505
0.3,1.22,1000,485,486,496,482,488,497
0.3,1.22,1000,501,502,500,496,499,498
0.3,1.22,1000,501,500,490,483,505,491
0.3,1.22,1000,514,511,513,516,512,500
0.3,1.22,1000,503,498,501,502,508,1
0.3,1.22,1000,500,505,515,514,504,513
0.3,1.22,1000,499,498,516,480,491,482
0.3,1.22,1000,501,498,500,506,508,503
0.3,1.22,1000,502,497,500,498,781,501
0.3,1.22,1000,501,500,499,495,969,508
0.3,1.22,1000,492,499,500,494,493,503
0.3,1.22,1000,499,500,497,501,498,496
0.3,1.22,1000,497,503,498,507,504,501
0.3,1.22,1000,495,502,498,500,506,810
0.3,1.22,1000,509,507,535,508,490,498
0.3,1.22,1000,500,499,498,495,675,654
0.3,1.22,1000,497,499,492,498,501,493
0.3,1.22,1000,502,500,501,503,504,278
0.3,1.22,1000,501,503,502,500,535,4
0.3,1.22,1000,492,499,493,491,496,501
0.3,1.22,1000,501,498,502,499,496,481
0.3,1.22,1000,501,499,500,502,503,508
0.3,1.22,1000,503,916,500,938,914,915
0.3,1.22,1000,500,499,503,508,495,507
0.3,1.22,1000,495,497,494,499,498,500
0.3,1.22,1000,495,500,494,498,497,496
0.3,1.22,1000,500,492,499,501,4,108
0.3,1.22,1000,498,501,489,497,504,503
0.3,1.22,1000,495,490,4,5,3,7
0.3,1.22,1000,500,502,501,507,495,498
0.3,1.22,1000,498,511,493,516,510,500
0.3,1.22,1000,498,491,501,505,504,499
0.3,1.22,1000,510,499,507,515,509,506
0.3,1.22,1000,501,503,500,504,496,507
0.3,1.22,1000,498,496,502,508,984,864
0.3,1.22,1000,501,502,497,500,499,504
0.3,1.22,1000,508,503,510,511,515,501
0.3,1.22,1000,504,499,502,500,496,509
0.3,1.22,1000,502,493,503,491,499,506
0.3,1.22,1000,494,493,490,498,491,496
0.3,1.22,1000,502,506,500,503,504,510
0.3,1.22,1000,499,500,502,501,498,492
0.3,1.22,1000,497,494,501,492,496,483
0.3,1.22,1000,499,500,498,503,496,502
0.3,1.22,1000,503,504,495,502,488,485
0.3,1.22,1000,496,494,495,503,488,489
0.3,1.22,1000,500,493,506,507,495,499
0.3,1.22,1000,499,500,497,481,465,486
0.3,1.22,1000,499,496,501,500,494,498
0.3,1.22,1000,489,491,493,498,844,501
0.3,1.22,1000,495,497,502,496,499,494
0.3,1.22,1000,500,502,497,496,509,513
0.3,1.22,1000,498,496,502,500,494,495
0.3,1.22,1000,502,501,500,496,504,497
0.3,1.22,1000,499,495,494,498,493,486
0.3,1.22,1000,505,504,506,508,518,507
0.3,1.22,1000,488,490,485,480,489,482
0.3,1.22,1000,495,494,496,499,500,502
0.3,1.22,1000,501,500,499,809,497,505
0.3,1.22,1000,505,500,496,721,497,718
0.3,1.22,1000,507,508,511,506,503,498
0.3,1.22,1000,500,502,499,503,498,491
0.3,1.22,1000,500,499,501,502,512,496
0.3,1.22,1000,501,500,503,504,502,506
0.3,1.22,1000,499,500,501,495,494,484
0.3,1.22,1000,502,505,492,499,504,507
0.3,1.22,1000,504,500,499,501,498,509
0.3,1.22,1000,507,505,506,502,518,501
0.3,1.22,1000,495,496,500,498,494,504
0.3,1.22,1000,496,501,497,499,502,503
0.3,1.22,1000,504,503,494,500,492,493
0.3,1.22,1000,505,508,500,504,497,512
0.3,1.22,1000,503,501,496,505,504,523
0.3,1.22,1000,492,495,493,494,499,497
0.3,1.22,1000,500,503,501,505,502,507
0.3,1.22,1000,491,490,489,488,501,500
0.3,1.22,1000,498,500,497,505,490,499
0.3,1.22,1000,503,501,502,505,499,504
0.3,1.22,1000,498,500,499,487,489,502
0.3,1.22,1000,500,498,501,502,503,505
0.3,1.22,1000,509,511,512,501,33,506
0.3,1.22,1000,503,506,496,500,493,497
0.3,1.22,1000,499,500,497,496,493,495
0.3,1.22,1000,501,502,491,506,500,486
0.3,1.22,1000,503,504,501,499,502,489
0.3,1.22,1000,500,494,505,504,502,993
0.3,1.22,1000,506,512,508,501,507,518
0.3,1.22,1000,500,501,498,497,989,496
0.3,1.22,1000,521,517,516,515,512,963
0.3,1.22,1000,497,502,501,967,498,500
0.3,1.22,1000,496,497,500,499,493,498
0.3,1.22,1000,499,500,501,498,496,497
0.3,1.22,1000,500,497,495,493,499,501
0.3,1.22,1000,504,506,502,500,505,495
0.3,1.22,1000,504,502,509,508,493,501
0.3,1.22,1000,498,166,313,318,350,356
0.3,1.22,1000,501,499,498,500,497,503
0.3,1.22,1000,500,498,499,503,497,501
0.3,1.22,1000,484,501,503,496,500,62
0.3,1.22,1000,499,502,498,500,503,508
0.3,1.22,1000,494,498,503,501,488,506
0.3,1.22,1000,506,502,503,507,504,500
0.3,1.22,1000,500,499,495,497,496,491
0.3,1.22,1000,502,494,503,511,505,504
0.3,1.22,1000,500,508,507,502,503,484
0.3,1.22,1000,497,499,495,493,500,494
0.3,1.22,1000,502,506,500,351,356,8
0.3,1.22,1000,499,492,493,494,500,507
0.3,1.22,1000,500,501,504,499,503,505
0.3,1.22,1000,502,493,496,136,148,134
0.3,1.22,1000,502,503,501,504,486,532
0.3,1.22,1000,500,498,499,496,56,129
0.3,1.22,1000,505,500,501,506,499,495
0.3,1.22,1000,501,500,498,493,494,1
0.3,1.22,1000,504,503,502,501,499,500
0.3,1.22,1000,486,496,493,500,489,491
0.3,1.22,1000,499,504,495,503,500,508
0.3,1.22,1000,495,488,501,494,490,493
0.3,1.22,1000,499,500,501,472,505,1
0.3,1.22,1000,499,501,500,496,489,495
0.3,1.22,1000,520,527,507,510,498,499
0.3,1.22,1000,476,475,473,474,482,481
0.3,1.22,1000,497,500,501,498,978,982
0.3,1.22,1000,505,501,500,503,502,499
0.3,1.22,1000,499,498,492,494,482,496
0.3,1.22,1000,504,506,508,502,990,501
0.3,1.22,1000,505,506,501,507,509,453
0.3,1.22,1000,498,501,496,486,488,494
0.3,1.22,1000,498,500,497,510,496,504
0.3,1.22,1000,501,502,497,504,499,506
0.3,1.22,1000,500,494,499,501,493,488
0.3,1.22,1000,493,492,491,494,488,489
0.3,1.22,1000,501,505,504,500,498,499
0.3,1.22,1000,497,500,529,498,499,495
0.3,1.22,1000,499,498,500,496,501,502
0.3,1.22,1000,496,509,508,499,502,516
0.3,1.22,1000,496,501,504,495,493,497
0.3,1.22,1000,498,497,496,500,491,997
0.3,1.22,1000,498,500,497,202,2,55
0.3,1.22,1000,502,509,508,500,503,510
0.3,1.22,1000,501,498,497,490,2,5
0.3,1.22,1000,499,500,501,498,502,496
0.3,1.22,1000,500,499,494,495,498,497
0.3,1.22,1000,507,501,522,520,504,521
0.3,1.22,1000,497,496,500,494,506,493
0.3,1.22,1000,498,500,501,503,499,497
0.3,1.22,1000,497,502,5,500,4,6
0.3,1.22,1000,499,497,492,484,488,491
0.3,1.22,1000,495,497,498,42,40,41
0.3,1.22,1000,503,500,499,995,501,994
0.3,1.22,1000,514,511,501,500,499,515
0.3,1.22,1000,502,503,498,500,499,497
0.3,1.22,1000,502,503,500,21,295,25
0.3,1.22,1000,506,513,504,505,508,525
0.3,1.22,1000,496,498,499,497,494,493
0.3,1.22,1000,502,499,506,501,500,503
0.3,1.22,1000,500,499,7,486,8,9
0.3,1.22,1000,500,503,506,507,513,512
0.3,1.22,1000,523,515,509,510,522,513
0.3,1.22,1000,502,500,501,499,912,913
0.3,1.22,1000,503,502,500,499,505,498
0.3,1.22,1000,504,498,502,493,495,497
0.3,1.22,1000,491,501,504,498,499,505
0.3,1.22,1000,499,500,496,498,933,936
0.3,1.22,1000,503,501,496,500,515,495
0.3,1.22,1000,730,731,496,732,493,500
0.3,1.22,1000,501,500,502,499,511,508
0.3,1.22,1000,505,506,515,517,508,502
0.3,1.22,1000,502,499,500,509,508,507
0.3,1.22,1000,499,498,503,500,504,501
0.3,1.22,1000,498,501,503,499,496,502
0.3,1.22,1000,500,502,501,499,496,498
0.3,1.22,1000,511,509,500,995,998,516
0.3,1.22,1000,504,502,506,7,24,483
0.3,1.22,1000,499,494,491,501,495,490
0.3,1.22,1000,499,496,501,498,494,493
0.3,1.22,1000,500,496,506,502,501,954
0.3,1.22,1000,501,508,507,502,504,525
0.3,1.22,1000,497,498,499,595,596,996
0.3,1.22,1000,504,501,505,507,500,490
0.3,1.22,1000,500,502,511,501,513,506
0.3,1.22,1000,499,498,493,509,619,502
