"rho","SNR","n","cp1","cp2","cp3","cp4","cp5","cp6"
0,1.22,1000,500,498,499,434,422,413
0,1.22,1000,495,494,499,982,981,977
0,1.22,1000,519,515,503,505,502,500
0,1.22,1000,498,501,499,497,506,509
0,1.22,1000,491,493,489,494,500,488
0,1.22,1000,503,501,500,502,496,506
0,1.22,1000,498,13,42,18,20,26
0,1.22,1000,504,496,500,499,498,503
0,1.22,1000,502,501,504,503,498,496
0,1.22,1000,501,500,502,496,507,508
0,1.22,1000,503,509,500,510,504,516
0,1.22,1000,502,489,494,492,495,497
0,1.22,1000,498,500,499,501,503,505
0,1.22,1000,498,496,500,501,503,22
0,1.22,1000,500,501,491,496,7,716
0,1.22,1000,493,495,492,494,485,477
0,1.22,1000,499,502,498,491,497,496
0,1.22,1000,508,509,497,496,507,502
0,1.22,1000,485,488,494,487,501,508
0,1.22,1000,499,502,498,492,494,503
0,1.22,1000,503,504,510,506,511,505
0,1.22,1000,501,497,498,495,502,6
0,1.22,1000,502,500,499,501,498,514
0,1.22,1000,499,501,6,2,995,997
0,1.22,1000,502,505,500,498,501,507
0,1.22,1000,495,503,493,498,501,500
0,1.22,1000,503,517,501,505,510,512
0,1.22,1000,500,502,498,499,501,507
0,1.22,1000,493,488,492,491,494,497
0,1.22,1000,498,394,395,387,390,393
0,1.22,1000,495,499,498,489,496,501
0,1.22,1000,502,501,500,494,496,493
0,1.22,1000,498,500,501,497,502,503
0,1.22,1000,498,502,499,507,13,3
0,1.22,1000,497,504,494,505,2,4
0,1.22,1000,500,499,498,497,2,3
0,1.22,1000,493,492,503,502,501,500
0,1.22,1000,503,500,496,507,4,1
0,1.22,1000,500,501,955,945,943,496
0,1.22,1000,500,501,998,134,470,491
0,1.22,1000,500,494,493,501,496,490
0,1.22,1000,499,497,504,500,512,508
0,1.22,1000,493,497,505,492,498,504
0,1.22,1000,496,503,505,506,500,514
0,1.22,1000,500,503,502,497,504,496
0,1.22,1000,501,502,504,500,759,763
0,1.22,1000,499,501,502,498,435,288
0,1.22,1000,500,499,497,498,501,489
0,1.22,1000,503,506,498,497,508,500
0,1.22,1000,502,500,5,7,4,6
0,1.22,1000,500,497,498,503,502,505
0,1.22,1000,500,501,494,493,497,496
0,1.22,1000,497,511,510,499,504,495
0,1.22,1000,499,498,500,504,495,8
0,1.22,1000,503,501,502,496,499,504
0,1.22,1000,499,501,500,498,496,495
0,1.22,1000,504,501,502,511,4,6
0,1.22,1000,496,506,505,508,507,504
0,1.22,1000,500,506,504,502,503,501
0,1.22,1000,496,500,495,502,492,499
0,1.22,1000,491,498,500,501,490,497
0,1.22,1000,497,504,500,493,507,503
0,1.22,1000,502,504,503,2,4,3
0,1.22,1000,501,500,503,496,504,505
0,1.22,1000,501,499,502,498,492,504
0,1.22,1000,500,493,501,505,498,496
0,1.22,1000,499,495,501,500,59,61
0,1.22,1000,499,502,501,512,516,504
0,1.22,1000,502,500,501,497,507,510
0,1.22,1000,498,500,496,495,497,483
0,1.22,1000,500,499,496,498,497,207
0,1.22,1000,500,504,5,10,176,169
0,1.22,1000,498,499,503,501,560,496
0,1.22,1000,500,504,503,499,501,502
0,1.22,1000,501,500,498,502,496,330
0,1.22,1000,500,501,974,3,38,142
0,1.22,1000,503,498,505,500,502,499
0,1.22,1000,501,496,503,502,495,491
0,1.22,1000,497,501,502,498,496,504
0,1.22,1000,499,498,8,19,91,2
0,1.22,1000,498,497,493,500,501,490
0,1.22,1000,497,496,501,498,500,499
0,1.22,1000,491,492,490,487,503,502
0,1.22,1000,498,497,503,499,492,493
0,1.22,1000,500,468,499,497,501,469
0,1.22,1000,500,501,502,497,998,997
0,1.22,1000,505,501,506,504,502,503
0,1.22,1000,500,221,224,228,14,28
0,1.22,1000,500,501,497,502,907,1
0,1.22,1000,504,506,507,499,500,146
0,1.22,1000,497,498,494,500,491,484
0,1.22,1000,502,504,499,509,503,512
0,1.22,1000,501,504,500,505,510,161
0,1.22,1000,501,498,496,497,500,506
0,1.22,1000,500,498,499,502,494,503
0,1.22,1000,500,506,503,502,491,483
0,1.22,1000,498,321,495,31,281,496
0,1.22,1000,499,505,498,500,497,5
0,1.22,1000,499,505,498,504,502,506
0,1.22,1000,493,497,495,496,494,501
0,1.22,1000,500,501,504,514,499,498
0,1.22,1000,502,510,507,500,16,17
0,1.22,1000,499,498,510,490,501,502
0,1.22,1000,508,507,506,504,503,505
0,1.22,1000,499,500,508,495,503,987
0,1.22,1000,501,489,493,502,14,18
0,1.22,1000,502,503,501,505,495,504
0,1.22,1000,500,510,502,505,517,520
0,1.22,1000,504,495,494,501,508,509
0,1.22,1000,503,554,553,507,552,6
0,1.22,1000,502,500,498,499,503,3
0,1.22,1000,500,501,502,499,503,498
0,1.22,1000,501,500,497,504,478,476
0,1.22,1000,501,502,499,500,494,506
0,1.22,1000,501,503,500,499,504,484
0,1.22,1000,495,494,500,486,496,501
0,1.22,1000,499,496,497,488,492,502
0,1.22,1000,500,501,499,503,498,219
0,1.22,1000,500,502,513,514,499,501
0,1.22,1000,500,501,503,499,504,996
0,1.22,1000,499,498,502,496,494,503
0,1.22,1000,500,503,502,496,495,5
0,1.22,1000,499,502,504,508,500,516
0,1.22,1000,505,504,503,508,501,502
0,1.22,1000,504,500,506,501,499,427
0,1.22,1000,502,498,494,495,505,497
0,1.22,1000,505,504,2,497,233,219
0,1.22,1000,500,501,498,497,502,495
0,1.22,1000,499,500,501,106,105,45
0,1.22,1000,498,494,501,491,490,480
0,1.22,1000,489,491,486,495,499,487
0,1.22,1000,496,495,501,499,497,498
0,1.22,1000,503,500,496,498,497,502
0,1.22,1000,501,507,506,498,500,493
0,1.22,1000,497,500,501,499,514,495
0,1.22,1000,505,500,502,498,496,508
0,1.22,1000,497,498,496,499,500,998
0,1.22,1000,503,501,504,502,499,495
0,1.22,1000,500,501,499,503,502,504
0,1.22,1000,499,500,501,996,997,1
0,1.22,1000,481,466,465,467,495,498
0,1.22,1000,498,501,504,505,506,499
0,1.22,1000,501,500,497,493,498,507
0,1.22,1000,500,501,70,502,491,71
0,1.22,1000,495,496,498,500,499,942
0,1.22,1000,500,491,498,490,507,497
0,1.22,1000,501,503,500,499,509,192
0,1.22,1000,493,499,491,496,505,494
0,1.22,1000,501,502,500,499,490,503
0,1.22,1000,499,498,501,494,999,492
0,1.22,1000,497,506,493,502,997,498
0,1.22,1000,500,504,499,505,3,327
0,1.22,1000,500,499,498,503,502,497
0,1.22,1000,499,502,492,501,510,483
0,1.22,1000,501,494,504,498,496,503
0,1.22,1000,498,496,494,499,495,493
0,1.22,1000,498,503,501,521,519,505
0,1.22,1000,497,498,499,489,492,997
0,1.22,1000,511,510,507,497,499,509
0,1.22,1000,504,502,499,500,506,501
0,1.22,1000,499,503,500,504,501,582
0,1.22,1000,500,511,513,502,509,501
0,1.22,1000,500,502,499,496,980,3
0,1.22,1000,498,501,502,503,500,499
0,1.22,1000,499,500,503,498,494,495
0,1.22,1000,502,501,500,503,504,496
0,1.22,1000,499,508,436,430,429,8
0,1.22,1000,505,498,500,496,506,508
0,1.22,1000,498,502,506,500,509,1
0,1.22,1000,501,492,493,502,503,495
0,1.22,1000,496,500,497,502,498,506
0,1.22,1000,500,499,501,496,494,498
0,1.22,1000,500,498,499,505,999,1
0,1.22,1000,499,501,503,4,497,1
0,1.22,1000,500,501,494,504,717,502
0,1.22,1000,498,496,506,494,502,490
0,1.22,1000,500,503,502,998,458,460
0,1.22,1000,500,498,495,504,501,493
0,1.22,1000,501,500,499,498,503,999
0,1.22,1000,499,494,498,1,501,8
0,1.22,1000,487,485,484,488,492,502
0,1.22,1000,499,500,498,496,493,486
0,1.22,1000,500,498,496,491,499,509
0,1.22,1000,501,494,511,499,507,496
0,1.22,1000,498,499,497,974,980,984
0,1.22,1000,497,500,495,493,506,502
0,1.22,1000,496,498,539,544,588,593
0,1.22,1000,501,500,499,497,492,490
0,1.22,1000,499,502,497,500,501,505
0,1.22,1000,512,500,499,507,485,510
0,1.22,1000,498,499,494,497,2,132
0,1.22,1000,501,502,500,544,547,541
0,1.22,1000,493,497,491,492,494,499
0,1.22,1000,502,500,497,506,508,495
0,1.22,1000,501,504,500,503,502,493
0,1.22,1000,502,3,6,9,13,33
0,1.22,1000,503,490,504,489,509,507
0,1.22,1000,498,500,5,6,4,756
0,1.22,1000,499,503,492,501,500,498
0,1.22,1000,489,500,487,490,496,486
0,1.22,1000,493,513,511,503,492,494
0,1.22,1000,499,497,495,997,1,2
0,1.22,1000,497,496,500,495,498,494
0,1.22,1000,498,500,2,26,29,162
0,1.22,1000,495,497,498,500,513,491
0,1.22,1000,499,496,501,492,500,495
0,1.22,1000,507,504,526,502,501,511
0,1.22,1000,493,490,488,492,933,497
0,1.22,1000,501,494,497,505,499,500
0,1.22,1000,500,499,501,490,498,494
0,1.22,1000,503,502,499,504,506,501
0,1.22,1000,503,500,501,502,504,515
0,1.22,1000,497,501,496,498,502,494
0,1.22,1000,486,504,487,503,489,506
0,1.22,1000,504,497,499,505,987,986
0,1.22,1000,502,498,492,486,494,503
0,1.22,1000,496,494,493,499,491,483
0,1.22,1000,500,506,504,509,502,505
0,1.22,1000,504,503,505,114,501,120
0,1.22,1000,494,497,498,495,491,462
0,1.22,1000,501,500,499,498,502,727
0,1.22,1000,898,899,790,896,500,501
0,1.22,1000,500,499,496,501,493,498
0,1.22,1000,500,501,502,492,503,499
0,1.22,1000,501,500,495,499,503,497
0,1.22,1000,500,502,497,503,499,171
0,1.22,1000,497,500,501,498,505,504
0,1.22,1000,500,497,496,498,488,9
0,1.22,1000,500,501,497,631,653,890
0,1.22,1000,497,500,498,499,491,490
0,1.22,1000,509,507,510,513,498,499
0,1.22,1000,500,497,498,499,507,998
0,1.22,1000,501,502,67,48,49,60
0,1.22,1000,500,502,501,508,495,506
0,1.22,1000,499,492,498,496,491,500
0,1.22,1000,498,501,499,494,502,504
0,1.22,1000,499,495,496,47,48,46
0,1.22,1000,507,505,503,506,510,515
0,1.22,1000,500,499,504,509,497,496
0,1.22,1000,503,500,504,502,501,505
0,1.22,1000,503,504,500,502,499,506
0,1.22,1000,498,500,505,950,958,2
0,1.22,1000,501,497,503,498,496,553
0,1.22,1000,499,501,502,498,500,497
0,1.22,1000,500,499,498,504,992,993
0,1.22,1000,501,499,496,502,488,506
0,1.22,1000,500,499,501,494,498,496
0,1.22,1000,500,504,501,503,876,64
0,1.22,1000,500,493,483,490,501,488
0,1.22,1000,501,500,499,503,6,498
0,1.22,1000,501,502,506,505,500,507
0,1.22,1000,500,502,497,504,501,503
0,1.22,1000,499,502,494,498,493,506
0,1.22,1000,504,501,496,502,507,497
0,1.22,1000,499,502,501,495,497,987
0,1.22,1000,500,501,497,490,502,494
0,1.22,1000,500,504,501,502,488,505
0,1.22,1000,491,494,499,498,495,497
0,1.22,1000,501,499,502,479,504,477
0,1.22,1000,507,502,501,510,504,514
0,1.22,1000,498,500,503,502,155,156
0,1.22,1000,498,500,499,502,977,2
0,1.22,1000,499,503,497,500,487,498
0,1.22,1000,497,496,494,498,499,495
0,1.22,1000,501,499,498,497,496,506
0,1.22,1000,499,495,497,498,506,496
0,1.22,1000,504,501,505,500,3,836
0,1.22,1000,493,496,498,499,495,501
0,1.22,1000,496,500,498,497,499,504
