"rho","SNR","n","cp1","cp2","cp3","cp4","cp5","cp6"
0,3.52,1000,500,501,3,4,2,499
0,3.52,1000,499,500,498,501,1,31
0,3.52,1000,500,1,996,998,2,3
0,3.52,1000,499,998,999,1,2,3
0,3.52,1000,501,500,498,999,1,2
0,3.52,1000,501,500,498,1,2,497
0,3.52,1000,500,499,2,26,1,3
0,3.52,1000,500,495,499,502,1,2
0,3.52,1000,500,2,502,999,1,3
0,3.52,1000,502,501,497,499,498,496
0,3.52,1000,501,499,1,5,498,755
0,3.52,1000,500,499,495,496,498,999
0,3.52,1000,500,1,497,498,2,3
0,3.52,1000,500,501,499,498,496,503
0,3.52,1000,501,2,3,1,4,5
0,3.52,1000,500,7,501,999,1,2
0,3.52,1000,499,501,2,1,3,4
0,3.52,1000,501,500,261,499,1,2
0,3.52,1000,500,499,489,2,490,492
0,3.52,1000,500,2,967,1,3,4
0,3.52,1000,500,1,2,3,4,5
0,3.52,1000,500,499,490,502,498,491
0,3.52,1000,499,997,1,2,3,4
0,3.52,1000,502,500,501,498,497,506
0,3.52,1000,498,499,2,990,996,999
0,3.52,1000,500,499,999,227,501,997
0,3.52,1000,502,501,500,499,1,2
0,3.52,1000,499,500,502,996,1,2
0,3.52,1000,500,498,502,501,497,499
0,3.52,1000,499,2,3,999,1,4
0,3.52,1000,500,498,499,497,2,178
0,3.52,1000,501,500,502,1,998,999
0,3.52,1000,500,499,503,1,2,301
0,3.52,1000,498,503,502,496,1,2
0,3.52,1000,502,501,499,999,1,2
0,3.52,1000,500,501,502,499,504,1
0,3.52,1000,500,1,2,3,5,498
0,3.52,1000,500,501,2,999,1,3
0,3.52,1000,502,499,497,500,501,498
0,3.52,1000,500,498,502,496,497,501
0,3.52,1000,500,499,497,998,1,2
0,3.52,1000,499,502,2,1,3,491
0,3.52,1000,500,499,2,501,5,998
0,3.52,1000,500,495,502,496,497,501
0,3.52,1000,499,500,996,1,2,3
0,3.52,1000,500,997,999,1,2,3
0,3.52,1000,495,500,501,496,499,502
0,3.52,1000,500,996,997,998,495,499
0,3.52,1000,500,7,502,503,504,506
0,3.52,1000,499,1,999,2,3,4
0,3.52,1000,500,499,912,919,901,906
0,3.52,1000,503,997,1,996,998,500
0,3.52,1000,496,500,495,492,494,498
0,3.52,1000,500,501,999,3,1,2
0,3.52,1000,500,2,3,498,503,998
0,3.52,1000,500,501,507,499,508,1
0,3.52,1000,500,1,501,2,3,4
0,3.52,1000,500,504,1,7,258,2
0,3.52,1000,500,998,2,1,3,4
0,3.52,1000,500,2,501,1,3,4
0,3.52,1000,501,500,227,226,229,225
0,3.52,1000,501,500,499,498,504,502
0,3.52,1000,499,500,498,501,1,2
0,3.52,1000,501,500,2,1,204,497
0,3.52,1000,499,500,501,502,1,2
0,3.52,1000,500,498,1,999,2,3
0,3.52,1000,500,499,1,2,3,4
0,3.52,1000,500,501,497,1,2,3
0,3.52,1000,499,500,1,501,502,2
0,3.52,1000,500,501,502,996,2,3
0,3.52,1000,500,498,499,997,501,995
0,3.52,1000,500,2,4,1,9,14
0,3.52,1000,500,999,498,499,502,1
0,3.52,1000,500,504,496,501,495,494
0,3.52,1000,500,499,998,999,1,498
0,3.52,1000,500,501,999,997,998,1
0,3.52,1000,503,499,502,504,999,1
0,3.52,1000,500,503,504,499,1,2
0,3.52,1000,500,501,1,2,3,4
0,3.52,1000,500,393,409,1,2,3
0,3.52,1000,500,497,501,496,502,495
0,3.52,1000,499,500,999,1,2,3
0,3.52,1000,500,498,499,496,495,501
0,3.52,1000,500,998,999,1,2,3
0,3.52,1000,498,496,495,999,1,2
0,3.52,1000,500,2,256,496,1,3
0,3.52,1000,500,498,996,1,2,3
0,3.52,1000,501,500,1,2,3,782
0,3.52,1000,500,1,90,2,3,4
0,3.52,1000,500,502,501,1,999,2
0,3.52,1000,500,501,505,502,1,2
0,3.52,1000,499,498,2,3,1,999
0,3.52,1000,499,501,497,1,495,997
0,3.52,1000,500,2,1,3,4,5
0,3.52,1000,502,499,501,500,504,505
0,3.52,1000,500,504,503,1,3,5
0,3.52,1000,500,999,1,2,3,4
0,3.52,1000,499,500,497,501,502,2
0,3.52,1000,500,501,1,495,498,999
0,3.52,1000,500,982,983,984,993,501
0,3.52,1000,500,501,502,499,891,894
0,3.52,1000,500,498,499,999,2,1
0,3.52,1000,500,502,499,501,2,997
0,3.52,1000,499,500,497,501,1,2
0,3.52,1000,501,3,2,4,499,695
0,3.52,1000,500,503,498,731,735,1
0,3.52,1000,499,498,501,503,1,2
0,3.52,1000,500,499,501,503,997,998
0,3.52,1000,499,1,3,2,4,5
0,3.52,1000,500,502,997,998,1,2
0,3.52,1000,498,1,2,3,4,5
0,3.52,1000,500,499,2,4,3,6
0,3.52,1000,499,501,492,1,2,3
0,3.52,1000,500,501,1,2,3,4
0,3.52,1000,499,498,998,1,2,3
0,3.52,1000,500,501,499,1,4,437
0,3.52,1000,503,504,1,998,2,3
0,3.52,1000,500,501,1,6,403,664
0,3.52,1000,500,6,1,573,2,3
0,3.52,1000,496,504,501,503,499,500
0,3.52,1000,499,500,494,501,1,2
0,3.52,1000,500,2,501,1,5,499
0,3.52,1000,500,499,1,998,2,3
0,3.52,1000,500,501,1,996,499,997
0,3.52,1000,499,501,996,999,1,2
0,3.52,1000,499,997,996,995,998,494
0,3.52,1000,500,499,989,990,988,986
0,3.52,1000,501,503,502,499,999,1
0,3.52,1000,500,501,841,997,998,999
0,3.52,1000,499,500,505,3,504,1
0,3.52,1000,500,499,498,495,502,503
0,3.52,1000,502,500,501,1,499,504
0,3.52,1000,500,1,501,2,3,4
0,3.52,1000,500,629,998,1,2,3
0,3.52,1000,499,502,500,501,496,1
0,3.52,1000,502,500,501,499,2,4
0,3.52,1000,499,501,2,3,4,5
0,3.52,1000,500,499,505,1,2,3
0,3.52,1000,498,497,499,495,496,1
0,3.52,1000,500,3,1,2,499,501
0,3.52,1000,500,998,1,2,3,4
0,3.52,1000,499,500,498,1,2,3
0,3.52,1000,498,500,998,997,996,999
0,3.52,1000,501,500,498,998,997,999
0,3.52,1000,500,7,2,3,6,503
0,3.52,1000,500,498,998,1,2,3
0,3.52,1000,501,500,4,498,502,2
0,3.52,1000,500,498,501,496,1,997
0,3.52,1000,499,995,993,1,7,996
0,3.52,1000,498,497,500,501,499,999
0,3.52,1000,500,1,497,998,999,2
0,3.52,1000,498,1,2,3,4,5
0,3.52,1000,500,501,499,502,2,997
0,3.52,1000,497,500,495,499,496,999
0,3.52,1000,501,502,498,1,2,3
0,3.52,1000,500,501,498,1,2,3
0,3.52,1000,499,500,86,501,1,2
0,3.52,1000,500,499,3,501,1,2
0,3.52,1000,501,499,1,2,3,4
0,3.52,1000,500,502,504,503,999,495
0,3.52,1000,499,500,1,2,3,4
0,3.52,1000,500,501,502,998,999,1
0,3.52,1000,497,498,499,500,1,496
0,3.52,1000,500,1,498,999,2,3
0,3.52,1000,500,501,1,2,996,3
0,3.52,1000,497,499,502,999,456,496
0,3.52,1000,500,1,2,3,4,5
0,3.52,1000,500,495,497,496,498,499
0,3.52,1000,498,497,670,1,2,3
0,3.52,1000,500,996,1,2,3,4
0,3.52,1000,495,501,502,496,497,498
0,3.52,1000,498,1,2,3,4,5
0,3.52,1000,500,501,502,1,2,3
0,3.52,1000,500,499,496,1,2,3
0,3.52,1000,500,596,1,2,3,4
0,3.52,1000,499,1,2,4,3,5
0,3.52,1000,500,504,878,999,1,2
0,3.52,1000,500,498,499,502,501,495
0,3.52,1000,500,996,995,499,999,1
0,3.52,1000,500,499,497,493,498,502
0,3.52,1000,499,498,2,1,4,999
0,3.52,1000,499,501,506,1,2,3
0,3.52,1000,501,503,500,502,505,498
0,3.52,1000,500,502,501,498,2,264
0,3.52,1000,499,498,996,999,1,2
0,3.52,1000,500,420,498,925,1,2
0,3.52,1000,500,4,997,1,2,3
0,3.52,1000,500,498,497,1,504,725
0,3.52,1000,500,2,4,302,499,502
0,3.52,1000,499,500,1,2,996,3
0,3.52,1000,500,2,1,3,4,5
0,3.52,1000,498,499,500,494,492,501
0,3.52,1000,500,502,495,497,503,493
0,3.52,1000,500,499,498,998,1,2
0,3.52,1000,499,500,995,3,5,991
0,3.52,1000,502,500,2,5,999,1
0,3.52,1000,500,501,502,998,999,3
0,3.52,1000,500,498,499,502,506,501
0,3.52,1000,501,500,499,9,8,6
0,3.52,1000,500,1,2,8,495,496
0,3.52,1000,500,3,999,1,2,4
0,3.52,1000,501,500,498,499,503,497
0,3.52,1000,500,501,498,504,1,2
0,3.52,1000,500,495,498,497,496,501
0,3.52,1000,500,499,501,1,2,3
0,3.52,1000,500,504,501,503,86,996
0,3.52,1000,500,502,503,499,504,497
0,3.52,1000,500,501,499,1,2,3
0,3.52,1000,498,500,1,716,993,999
0,3.52,1000,500,501,1,2,6,7
0,3.52,1000,500,501,503,507,506,1
0,3.52,1000,500,497,499,501,563,1
0,3.52,1000,500,3,1,4,998,5
0,3.52,1000,500,499,497,502,2,496
0,3.52,1000,502,500,501,503,3,1
0,3.52,1000,500,993,994,995,996,506
0,3.52,1000,500,501,499,2,505,1
0,3.52,1000,500,1,999,499,501,997
0,3.52,1000,500,999,503,504,1,2
0,3.52,1000,499,500,999,498,503,504
0,3.52,1000,497,501,498,495,496,500
0,3.52,1000,501,498,502,2,1,3
0,3.52,1000,500,2,1,3,4,5
0,3.52,1000,501,502,499,500,498,497
0,3.52,1000,500,498,501,999,1,502
0,3.52,1000,502,501,500,2,1,3
0,3.52,1000,500,501,988,1,502,999
0,3.52,1000,499,501,1,2,3,4
0,3.52,1000,500,3,1,999,2,4
0,3.52,1000,500,499,501,503,498,2
0,3.52,1000,501,500,998,511,1,2
0,3.52,1000,501,4,1,2,3,5
0,3.52,1000,500,4,499,998,1,2
0,3.52,1000,500,501,499,494,496,497
0,3.52,1000,500,502,504,501,998,1
0,3.52,1000,500,499,496,494,495,497
0,3.52,1000,500,501,499,1,496,498
0,3.52,1000,500,1,539,997,2,3
0,3.52,1000,499,498,2,495,493,998
0,3.52,1000,500,498,135,997,999,1
0,3.52,1000,499,501,502,493,495,496
0,3.52,1000,500,999,1,998,2,3
0,3.52,1000,500,501,499,734,719,718
0,3.52,1000,501,500,499,491,997,502
0,3.52,1000,500,498,993,994,1,492
0,3.52,1000,500,501,502,499,1,2
0,3.52,1000,499,500,498,998,501,996
0,3.52,1000,500,494,999,1,2,3
0,3.52,1000,500,499,996,498,995,497
0,3.52,1000,496,498,500,499,502,1
0,3.52,1000,499,500,502,503,998,999
0,3.52,1000,500,496,1,2,3,4
0,3.52,1000,500,499,497,1,2,3
0,3.52,1000,499,998,2,995,996,1
0,3.52,1000,501,500,502,503,499,1
0,3.52,1000,502,999,998,1,2,3
0,3.52,1000,500,502,503,504,996,8
0,3.52,1000,500,502,498,516,1,2
0,3.52,1000,503,501,2,992,500,996
0,3.52,1000,501,502,500,997,499,1
0,3.52,1000,501,500,498,496,504,999
0,3.52,1000,501,500,498,504,2,502
0,3.52,1000,500,502,503,501,504,499
0,3.52,1000,500,1,2,3,4,5
0,3.52,1000,500,499,996,999,1,2
0,3.52,1000,500,498,499,999,495,997
0,3.52,1000,501,500,1,2,4,499
0,3.52,1000,500,501,502,503,499,505
0,3.52,1000,500,998,997,995,499,659
0,3.52,1000,500,501,997,998,499,504
0,3.52,1000,500,8,7,9,10,11
0,3.52,1000,499,500,999,1,2,3
0,3.52,1000,500,218,217,147,222,499
0,3.52,1000,500,499,501,1,2,3
0,3.52,1000,498,499,497,495,2,1
0,3.52,1000,500,501,497,495,493,496
0,3.52,1000,502,992,998,990,996,2
0,3.52,1000,500,501,496,498,499,495
0,3.52,1000,499,998,1,3,503,999
0,3.52,1000,500,496,503,497,504,306
0,3.52,1000,500,997,998,499,996,999
0,3.52,1000,497,499,498,2,6,1
0,3.52,1000,501,500,502,499,503,504
0,3.52,1000,501,500,498,1,994,996
0,3.52,1000,500,505,990,991,498,1
0,3.52,1000,500,502,2,998,1,3
0,3.52,1000,500,501,3,499,998,1
0,3.52,1000,504,501,502,2,1,3
0,3.52,1000,500,501,499,498,596,602
0,3.52,1000,500,499,502,496,503,997
0,3.52,1000,501,500,493,496,499,497
0,3.52,1000,500,501,502,503,507,1
0,3.52,1000,498,499,2,497,997,999
0,3.52,1000,500,501,502,488,503,490
0,3.52,1000,499,498,513,511,515,510
0,3.52,1000,500,499,498,2,501,999
0,3.52,1000,502,501,500,504,496,498
0,3.52,1000,500,498,499,501,497,495
