Repitition,Time,rho,SNR,n,Optimality Gap,Change Points
6,466.1215419769287,0.3,3.52,1000,0.3060276048355548,"[490, 659, 899]"
0,463.35724806785583,0.3,3.52,1000,0.21717896387830124,[499]
3,463.38777112960815,0.3,3.52,1000,0.19307140039849643,[499]
2,463.35650992393494,0.3,3.52,1000,0.7040973227396462,"[200, 337, 442]"
7,463.4258060455322,0.3,3.52,1000,0.2334545124119456,[502]
5,463.85702991485596,0.3,3.52,1000,0.1933786287059783,[497]
4,465.4937379360199,0.3,3.52,1000,0.17448237386475735,[499]
1,465.8925292491913,0.3,3.52,1000,0.3321365887317952,"[505, 791, 903]"
6,466.3736300468445,0.7,3.52,1000,0.6749578460883445,"[353, 447, 479, 485, 753]"
0,464.84327125549316,0.7,3.52,1000,0.6831306552823786,"[263, 605, 651, 659, 672]"
3,464.73185896873474,0.7,3.52,1000,0.439497811535082,"[466, 476, 499]"
2,464.7453329563141,0.7,3.52,1000,0.3875382944643646,[499]
7,464.59006905555725,0.7,3.52,1000,0.38311839805236697,[498]
5,465.3946588039398,0.7,3.52,1000,0.3766558391983895,[499]
4,467.27775597572327,0.7,3.52,1000,0.7935257074502557,"[176, 254, 267, 348, 367]"
1,467.88930463790894,0.7,3.52,1000,0.7723993714889646,"[75, 502, 524, 539]"
0,467.5332760810852,0.0,2.07,1000,0.251242192493267,"[504, 887]"
3,467.4136378765106,0.0,2.07,1000,0.20592870316273612,[499]
7,467.39523792266846,0.0,2.07,1000,0.5954193755807754,[278]
6,468.04239988327026,0.0,2.07,1000,0.17442461065056541,[499]
2,467.4572129249573,0.0,2.07,1000,0.18758435585642788,[499]
5,467.5072109699249,0.0,2.07,1000,0.6336955704357508,"[132, 878]"
4,468.6487669944763,0.0,2.07,1000,0.18708875625464066,[499]
1,469.4795150756836,0.0,2.07,1000,0.5962619878036657,[261]
0,469.1032290458679,0.3,2.07,1000,0.2595884709331323,[496]
3,469.0496189594269,0.3,2.07,1000,0.41101393515849566,[475]
7,468.96079111099243,0.3,2.07,1000,0.48674309327157894,"[301, 333, 431, 442, 509]"
2,469.1648609638214,0.3,2.07,1000,0.2622153508950521,[499]
6,469.4052460193634,0.3,2.07,1000,0.5182713912948114,"[354, 378, 433, 739]"
5,469.04786825180054,0.3,2.07,1000,0.2928712893161717,[499]
4,470.1727819442749,0.3,2.07,1000,0.25390383206402234,[499]
1,471.49223017692566,0.3,2.07,1000,0.2558991675021454,[499]
0,469.36096715927124,0.7,2.07,1000,0.4043016125748699,[505]
3,469.43366980552673,0.7,2.07,1000,0.756672407286888,"[174, 230, 257, 363, 379]"
7,469.518917798996,0.7,2.07,1000,0.41055909769070725,[500]
2,469.3046598434448,0.7,2.07,1000,0.4138916018274542,[499]
6,469.613477230072,0.7,2.07,1000,0.3961174903874434,[499]
5,469.4796938896179,0.7,2.07,1000,0.6528835754879634,"[265, 271, 303, 634, 674]"
4,470.765429019928,0.7,2.07,1000,0.7639204171529003,"[239, 257, 268, 277, 935]"
1,473.18857073783875,0.7,2.07,1000,0.5966002271817978,"[333, 545, 590, 600, 616]"
