Repitition,Time,rho,SNR,n,Optimality Gap,Change Points
2,483.83749985694885,0.0,0.71,1000,0.5274683687081169,"[517, 522, 667, 693, 714]"
0,483.7044789791107,0.0,0.71,1000,0.5248254616574617,"[270, 430, 440, 462, 911]"
3,484.01125288009644,0.0,0.71,1000,0.5428870865244328,[704]
1,517.2703340053558,0.0,0.71,1000,0.333162632555863,"[502, 757]"
4,516.9410140514374,0.0,0.71,1000,0.44385411596226837,"[45, 424, 428, 443, 509]"
5,494.2496838569641,0.3,0.71,1000,0.35590964812403153,[499]
7,494.30355191230774,0.3,0.71,1000,0.504740200069236,"[228, 551, 648, 659, 776]"
6,494.56639194488525,0.3,0.71,1000,0.5560340178394109,"[89, 528, 538, 722, 727]"
2,494.8314950466156,0.3,0.71,1000,0.5601485292801706,"[89, 551, 573, 780, 827]"
0,494.9601707458496,0.3,0.71,1000,0.5810406066776326,"[397, 409, 436, 451]"
3,495.4309470653534,0.3,0.71,1000,0.5817159027402812,"[193, 243, 266, 323, 493]"
1,559.8393657207489,0.3,0.71,1000,0.4560768385936608,"[605, 614, 992]"
4,492.16712498664856,0.3,0.71,1000,0.5558193623901689,"[133, 656, 687, 724, 872]"
5,482.23112869262695,0.7,0.71,1000,0.45764907300362406,"[491, 496, 502, 505]"
7,482.1915080547333,0.7,0.71,1000,0.5494348400645487,"[10, 284, 337, 436]"
6,482.50923705101013,0.7,0.71,1000,0.4360406995394664,"[469, 491, 496]"
2,482.6149377822876,0.7,0.71,1000,0.6584430236095357,"[122, 140, 649, 656, 673]"
0,482.9422080516815,0.7,0.71,1000,0.6242768787614472,"[292, 404, 411, 892]"
3,485.3826982975006,0.7,0.71,1000,0.6662910750837937,"[29, 44, 709, 737, 873]"
1,597.8300042152405,0.7,0.71,1000,0.6950782659718973,"[55, 69, 630, 643, 650]"
13,422.41034603118896,0.0,6.0,1000,0.0,[499]
8,489.41958689689636,0.0,6.0,1000,0.16879343801371005,[498]
4,494.33051586151123,0.7,0.71,1000,0.5337028589962294,"[264, 595, 603, 620, 624]"
9,489.3995010852814,0.0,6.0,1000,0.1490958400039455,[500]
10,489.81914615631104,0.0,6.0,1000,0.162608780848443,[499]
11,489.2514708042145,0.0,6.0,1000,0.1441443364729773,[499]
12,489.6108281612396,0.0,6.0,1000,0.11115879215725884,[500]
14,600.6825499534607,0.0,6.0,1000,0.1368920468044488,[499]
13,502.1298129558563,0.3,6.0,1000,0.7431682272935238,"[301, 385, 415, 433, 499]"
8,485.7329857349396,0.3,6.0,1000,0.19751867724344874,[499]
9,485.9199650287628,0.3,6.0,1000,0.2097355350833044,[499]
10,486.4227168560028,0.3,6.0,1000,0.20637016500658412,[499]
15,487.87718892097473,0.0,6.0,1000,0.13956196946576013,[499]
11,486.9219241142273,0.3,6.0,1000,0.19712971913345445,[497]
12,487.9822368621826,0.3,6.0,1000,0.19600811742771537,[500]
14,527.8871591091156,0.3,6.0,1000,0.2434506470341522,[500]
13,493.0039508342743,0.7,6.0,1000,0.4325144419526092,[499]
8,475.10300493240356,0.7,6.0,1000,0.4189374721108949,[499]
