"rho","SNR","n","cp1","cp2","cp3","cp4","cp5","cp6"
0.7,6,1000,500,499,501,998,135,498
0.7,6,1000,500,501,371,419,502,807
0.7,6,1000,500,498,501,514,245,513
0.7,6,1000,500,498,154,174,176,177
0.7,6,1000,499,2,1,3,4,5
0.7,6,1000,504,503,499,501,999,1
0.7,6,1000,502,1,999,2,3,4
0.7,6,1000,500,501,998,1,644,2
0.7,6,1000,500,498,2,269,556,593
0.7,6,1000,499,506,564,1,2,3
0.7,6,1000,499,500,996,997,501,998
0.7,6,1000,500,498,502,503,999,1
0.7,6,1000,500,501,2,5,1,3
0.7,6,1000,502,500,1,212,509,2
0.7,6,1000,502,500,3,999,1,2
0.7,6,1000,498,499,500,517,998,1
0.7,6,1000,500,501,499,502,498,1
0.7,6,1000,503,502,499,500,501,498
0.7,6,1000,500,499,498,999,4,501
0.7,6,1000,500,503,501,504,253,780
0.7,6,1000,500,1,2,627,3,4
0.7,6,1000,499,500,501,498,497,997
0.7,6,1000,499,498,3,870,877,998
0.7,6,1000,500,498,505,1,2,3
0.7,6,1000,499,498,501,998,1,2
0.7,6,1000,500,501,408,406,410,416
0.7,6,1000,500,498,731,92,497,503
0.7,6,1000,500,501,497,1,411,453
0.7,6,1000,501,500,502,998,494,503
0.7,6,1000,500,428,502,429,427,501
0.7,6,1000,500,499,498,501,947,13
0.7,6,1000,499,501,996,998,997,502
0.7,6,1000,500,499,1,2,3,4
0.7,6,1000,499,500,2,209,240,312
0.7,6,1000,500,503,501,499,2,998
0.7,6,1000,501,500,502,496,499,998
0.7,6,1000,500,499,501,2,494,495
0.7,6,1000,499,505,501,502,500,1
0.7,6,1000,500,501,503,1,2,502
0.7,6,1000,499,498,3,671,5,7
0.7,6,1000,500,501,496,503,38,247
0.7,6,1000,499,498,501,138,244,316
0.7,6,1000,500,6,5,4,20,658
0.7,6,1000,500,501,998,999,480,481
0.7,6,1000,500,999,998,502,499,501
0.7,6,1000,500,501,497,3,130,1
0.7,6,1000,501,998,563,997,1,2
0.7,6,1000,499,500,498,501,502,998
0.7,6,1000,497,500,498,2,3,261
0.7,6,1000,500,403,404,412,418,423
0.7,6,1000,500,499,498,1,4,497
0.7,6,1000,500,501,502,996,999,241
0.7,6,1000,500,499,501,1,162,171
0.7,6,1000,500,501,3,1,645,2
0.7,6,1000,498,501,499,66,69,203
0.7,6,1000,500,4,295,457,501,672
0.7,6,1000,499,500,498,496,501,1
0.7,6,1000,499,500,501,498,494,2
0.7,6,1000,499,500,764,776,773,774
0.7,6,1000,500,499,501,502,947,970
0.7,6,1000,499,501,502,6,5,7
0.7,6,1000,500,3,4,1,2,5
0.7,6,1000,500,503,1,2,3,4
0.7,6,1000,499,501,500,502,5,961
0.7,6,1000,500,998,499,1,2,3
0.7,6,1000,499,498,2,187,189,221
0.7,6,1000,500,499,999,1,2,3
0.7,6,1000,501,497,499,149,502,1
0.7,6,1000,500,999,2,499,1,92
0.7,6,1000,498,500,499,5,1,171
0.7,6,1000,500,502,997,998,1,507
0.7,6,1000,500,501,499,1,999,2
0.7,6,1000,500,501,1,2,3,4
0.7,6,1000,500,499,998,1,447,501
0.7,6,1000,500,499,1,443,938,995
0.7,6,1000,499,500,501,503,498,505
0.7,6,1000,500,1,264,347,507,2
0.7,6,1000,501,500,499,1,93,95
0.7,6,1000,500,499,494,495,1,501
0.7,6,1000,500,499,501,498,502,1
0.7,6,1000,500,201,499,1,2,3
0.7,6,1000,500,499,509,1,2,3
0.7,6,1000,500,499,501,498,502,506
0.7,6,1000,500,2,998,1,3,4
0.7,6,1000,500,502,3,2,249,400
0.7,6,1000,500,394,384,391,349,354
0.7,6,1000,499,500,501,498,497,1
0.7,6,1000,500,2,499,501,712,999
0.7,6,1000,502,501,500,498,999,767
0.7,6,1000,498,501,999,1,997,2
0.7,6,1000,500,499,478,640,999,1
0.7,6,1000,500,499,501,78,115,166
0.7,6,1000,499,502,1,107,146,504
0.7,6,1000,500,501,995,996,734,998
0.7,6,1000,500,997,283,292,319,336
0.7,6,1000,497,498,499,496,853,862
0.7,6,1000,500,499,501,101,498,1
0.7,6,1000,500,501,498,499,502,999
0.7,6,1000,501,500,3,503,1,2
0.7,6,1000,500,501,498,998,992,994
0.7,6,1000,500,1,2,3,4,5
0.7,6,1000,500,499,3,6,2,4
0.7,6,1000,501,499,500,503,47,62
0.7,6,1000,500,609,997,1,2,3
0.7,6,1000,500,2,499,3,338,380
0.7,6,1000,500,501,498,504,509,993
0.7,6,1000,499,503,999,1,502,505
0.7,6,1000,500,2,1,3,4,5
0.7,6,1000,499,501,500,502,497,498
0.7,6,1000,500,2,8,994,1,3
0.7,6,1000,500,501,499,502,999,2
0.7,6,1000,499,500,501,3,555,722
0.7,6,1000,500,502,499,893,1,831
0.7,6,1000,500,294,508,295,297,305
0.7,6,1000,499,498,506,505,80,191
0.7,6,1000,498,499,1,2,3,109
0.7,6,1000,500,501,424,1,2,3
0.7,6,1000,500,501,2,4,1,3
0.7,6,1000,501,502,1,2,3,4
0.7,6,1000,499,497,494,504,899,997
0.7,6,1000,499,498,502,970,989,998
0.7,6,1000,500,501,503,1,26,499
0.7,6,1000,502,499,501,503,2,1
0.7,6,1000,500,497,2,496,1,3
0.7,6,1000,499,500,998,503,1,2
0.7,6,1000,500,1,2,3,4,5
0.7,6,1000,499,500,498,980,1,495
0.7,6,1000,501,1,496,998,999,2
0.7,6,1000,500,503,1,3,116,126
0.7,6,1000,499,6,5,8,7,2
0.7,6,1000,500,1,3,5,501,2
0.7,6,1000,499,500,501,699,992,472
0.7,6,1000,501,505,504,502,506,503
0.7,6,1000,500,503,58,499,574,999
0.7,6,1000,500,501,502,1,496,607
0.7,6,1000,499,500,1,2,807,3
0.7,6,1000,500,1,2,429,486,490
0.7,6,1000,500,501,503,507,998,1
0.7,6,1000,499,502,500,501,503,3
0.7,6,1000,500,499,999,7,884,923
0.7,6,1000,503,506,500,502,504,501
0.7,6,1000,500,996,997,994,998,992
0.7,6,1000,500,44,503,1,2,3
0.7,6,1000,499,1,739,999,2,3
0.7,6,1000,499,1,998,2,3,4
0.7,6,1000,500,999,997,993,1,2
0.7,6,1000,497,2,1,3,997,998
0.7,6,1000,502,500,501,503,496,498
0.7,6,1000,501,500,499,497,4,498
0.7,6,1000,499,998,64,330,410,602
0.7,6,1000,500,498,825,945,998,1
0.7,6,1000,501,500,997,1,2,37
0.7,6,1000,500,499,501,1,162,164
0.7,6,1000,499,500,504,497,998,1
0.7,6,1000,501,500,499,502,503,4
0.7,6,1000,500,3,5,376,407,416
0.7,6,1000,500,501,502,503,508,506
0.7,6,1000,500,499,606,608,1,2
0.7,6,1000,500,501,498,493,499,492
0.7,6,1000,499,500,497,496,999,2
0.7,6,1000,501,498,1,110,530,2
0.7,6,1000,500,501,499,378,462,497
0.7,6,1000,500,498,2,501,524,1
0.7,6,1000,501,500,2,1,3,599
0.7,6,1000,500,1,2,3,4,5
0.7,6,1000,500,501,502,503,4,1
0.7,6,1000,500,1,999,471,795,867
0.7,6,1000,503,502,501,2,7,328
0.7,6,1000,498,500,6,7,497,996
0.7,6,1000,501,500,2,200,227,235
0.7,6,1000,504,502,500,505,506,2
0.7,6,1000,500,999,116,127,184,632
0.7,6,1000,500,501,463,498,499,1
0.7,6,1000,500,502,501,94,317,503
0.7,6,1000,500,499,498,378,999,1
0.7,6,1000,500,501,502,998,1,2
0.7,6,1000,501,502,496,498,11,497
0.7,6,1000,500,169,498,718,1,2
0.7,6,1000,500,1,31,364,2,3
0.7,6,1000,500,501,499,306,497,498
0.7,6,1000,502,500,956,1,2,3
0.7,6,1000,497,155,3,85,87,88
0.7,6,1000,500,502,996,998,980,504
0.7,6,1000,499,500,498,2,1,3
0.7,6,1000,500,501,999,1,2,3
0.7,6,1000,500,3,5,498,501,997
0.7,6,1000,499,500,414,516,718,995
0.7,6,1000,500,1,998,33,436,503
0.7,6,1000,500,2,37,41,49,76
0.7,6,1000,498,499,497,495,500,494
0.7,6,1000,501,598,611,615,629,632
0.7,6,1000,500,998,499,1,419,997
0.7,6,1000,501,500,497,496,347,350
0.7,6,1000,502,501,499,465,463,466
0.7,6,1000,500,936,935,934,933,948
0.7,6,1000,500,502,998,503,504,499
0.7,6,1000,499,500,43,376,440,447
0.7,6,1000,499,500,501,998,1,2
0.7,6,1000,500,501,502,2,499,1
0.7,6,1000,500,498,264,499,502,1
0.7,6,1000,500,997,2,165,214,996
0.7,6,1000,499,501,2,384,418,420
0.7,6,1000,500,501,499,1,60,294
0.7,6,1000,500,849,853,847,850,851
0.7,6,1000,500,48,807,993,994,995
0.7,6,1000,500,499,501,502,497,1
0.7,6,1000,500,499,1,2,3,4
0.7,6,1000,500,499,997,999,998,1
0.7,6,1000,500,495,1,2,3,4
0.7,6,1000,499,501,584,658,999,1
0.7,6,1000,499,501,495,496,498,490
0.7,6,1000,501,500,9,8,46,502
0.7,6,1000,500,503,499,501,995,1
0.7,6,1000,500,501,1,2,443,458
0.7,6,1000,500,499,995,993,994,1
0.7,6,1000,504,500,502,501,3,521
0.7,6,1000,499,998,1,2,3,4
0.7,6,1000,501,500,998,1,2,3
0.7,6,1000,500,1,501,868,2,3
0.7,6,1000,500,1,2,501,504,520
0.7,6,1000,500,505,648,999,1,2
0.7,6,1000,500,499,231,447,999,1
0.7,6,1000,499,501,409,472,999,1
0.7,6,1000,500,505,498,501,739,764
0.7,6,1000,500,501,503,2,148,999
0.7,6,1000,499,501,184,213,221,268
0.7,6,1000,501,500,1,162,165,170
0.7,6,1000,500,346,367,146,336,338
0.7,6,1000,502,500,503,504,505,3
0.7,6,1000,500,499,503,502,34,20
0.7,6,1000,501,500,2,3,497,498
0.7,6,1000,499,501,1,7,998,999
0.7,6,1000,500,501,499,503,2,502
0.7,6,1000,498,500,503,502,998,504
0.7,6,1000,501,241,609,866,1,2
0.7,6,1000,500,94,557,589,851,999
0.7,6,1000,500,501,497,496,499,492
0.7,6,1000,500,807,118,784,796,808
0.7,6,1000,500,6,562,999,1,2
0.7,6,1000,501,503,499,502,498,496
0.7,6,1000,501,500,502,498,999,1
0.7,6,1000,500,501,3,499,4,2
0.7,6,1000,500,499,554,985,1,2
0.7,6,1000,500,496,499,494,497,495
0.7,6,1000,500,502,503,498,499,497
0.7,6,1000,500,579,581,263,499,501
0.7,6,1000,500,499,547,540,542,541
0.7,6,1000,500,498,499,501,294,2
0.7,6,1000,500,5,4,280,574,1
0.7,6,1000,499,500,498,495,496,1
0.7,6,1000,500,499,501,497,498,502
0.7,6,1000,500,499,496,501,497,495
0.7,6,1000,497,499,500,501,5,999
0.7,6,1000,497,500,498,503,499,502
0.7,6,1000,499,996,5,997,1,2
0.7,6,1000,498,500,499,497,496,165
0.7,6,1000,500,272,410,417,449,1
0.7,6,1000,502,501,503,500,499,498
0.7,6,1000,498,500,999,1,998,2
0.7,6,1000,500,499,422,418,421,416
0.7,6,1000,498,501,500,1,310,438
0.7,6,1000,500,499,502,493,1,494
0.7,6,1000,499,500,502,498,503,504
0.7,6,1000,501,502,500,499,498,1
0.7,6,1000,500,2,502,505,1,3
0.7,6,1000,500,2,498,1,3,218
0.7,6,1000,500,997,999,680,726,995
0.7,6,1000,500,501,998,999,1,2
0.7,6,1000,499,498,188,1,2,3
0.7,6,1000,501,502,498,428,493,788
0.7,6,1000,499,500,502,584,995,997
0.7,6,1000,500,247,290,309,499,960
0.7,6,1000,503,501,500,499,2,651
0.7,6,1000,500,499,780,781,825,1
0.7,6,1000,500,501,1,999,2,600
0.7,6,1000,500,1,3,414,432,465
0.7,6,1000,501,503,502,500,1,443
0.7,6,1000,500,501,576,1,2,3
0.7,6,1000,503,500,501,502,505,506
0.7,6,1000,499,189,484,977,1,2
0.7,6,1000,500,1,999,2,499,870
0.7,6,1000,500,2,8,13,501,1
0.7,6,1000,499,501,2,758,998,1
0.7,6,1000,502,500,503,1,2,999
0.7,6,1000,497,498,495,1,384,417
0.7,6,1000,500,499,1,998,332,501
0.7,6,1000,500,501,496,502,499,2
0.7,6,1000,501,500,498,499,2,795
0.7,6,1000,500,78,999,1,2,3
0.7,6,1000,500,501,1,2,7,999
0.7,6,1000,500,499,363,368,369,997
0.7,6,1000,502,498,499,256,3,5
0.7,6,1000,499,500,1,497,2,3
0.7,6,1000,500,501,502,496,494,495
0.7,6,1000,501,996,992,994,995,2
0.7,6,1000,500,1,3,382,2,4
0.7,6,1000,500,1,497,498,502,999
0.7,6,1000,500,499,501,502,498,503
0.7,6,1000,500,997,7,354,447,999
0.7,6,1000,499,500,501,505,1,2
0.7,6,1000,500,501,1,155,172,626
0.7,6,1000,500,998,999,1,2,3
0.7,6,1000,500,40,41,501,503,999
0.7,6,1000,500,496,1,244,259,334
0.7,6,1000,500,499,502,496,495,498
0.7,6,1000,498,499,996,104,143,721
0.7,6,1000,499,2,998,95,108,496
0.7,6,1000,499,500,6,4,999,1
0.7,6,1000,500,499,501,1,997,498
0.7,6,1000,501,500,131,203,262,512
0.7,6,1000,500,1,501,237,246,395
0.7,6,1000,500,501,498,499,16,106
0.7,6,1000,500,498,32,39,70,167
0.7,6,1000,501,500,499,502,503,1
0.7,6,1000,500,501,1,2,3,4
0.7,6,1000,500,498,999,413,459,499
0.7,6,1000,500,499,676,997,1,2
0.7,6,1000,499,498,500,2,491,3
0.7,6,1000,500,990,989,1,196,988
0.7,6,1000,501,500,2,3,111,121
0.7,6,1000,499,501,1,404,541,561
0.7,6,1000,500,503,502,1,2,155
0.7,6,1000,500,2,504,3,200,501
0.7,6,1000,501,499,500,494,492,493
0.7,6,1000,500,498,503,499,501,504
0.7,6,1000,498,499,999,955,1,2
0.7,6,1000,500,499,501,212,997,1
0.7,6,1000,499,498,501,18,3,15
0.7,6,1000,500,501,1,499,507,536
0.7,6,1000,499,1,503,504,2,3
0.7,6,1000,500,495,496,499,408,415
0.7,6,1000,500,1,576,577,614,694
0.7,6,1000,500,1,2,501,700,339
0.7,6,1000,500,1,501,766,994,998
0.7,6,1000,498,496,500,502,999,78
0.7,6,1000,498,499,497,999,997,1
0.7,6,1000,500,498,501,116,138,230
0.7,6,1000,500,498,999,1,2,3
0.7,6,1000,500,502,1,106,427,449
0.7,6,1000,499,501,500,497,498,502
0.7,6,1000,500,572,561,566,571,573
0.7,6,1000,500,501,502,1,999,834
0.7,6,1000,500,501,499,503,496,502
0.7,6,1000,500,2,543,805,926,931
0.7,6,1000,501,500,1,4,7,478
0.7,6,1000,499,498,502,216,250,496
0.7,6,1000,499,498,161,459,497,998
0.7,6,1000,500,531,790,996,998,999
0.7,6,1000,500,498,1,97,872,999
0.7,6,1000,502,753,996,998,1,2
0.7,6,1000,500,501,503,998,999,997
0.7,6,1000,498,500,501,497,503,489
0.7,6,1000,500,506,501,994,2,995
0.7,6,1000,500,501,1,2,95,499
0.7,6,1000,500,501,502,1,3,26
0.7,6,1000,500,12,994,993,5,9
0.7,6,1000,500,492,496,1,5,999
0.7,6,1000,502,501,999,2,998,1
0.7,6,1000,500,3,203,299,314,700
0.7,6,1000,500,435,5,25,405,408
0.7,6,1000,499,8,252,268,270,998
0.7,6,1000,499,500,502,2,106,121
0.7,6,1000,500,749,768,897,2,748
0.7,6,1000,497,499,1,998,2,3
0.7,6,1000,500,501,503,507,498,748
0.7,6,1000,500,2,630,995,1,3
0.7,6,1000,498,499,541,543,542,544
0.7,6,1000,500,842,997,998,1,2
0.7,6,1000,500,499,997,1,2,3
0.7,6,1000,500,501,507,1,4,506
0.7,6,1000,500,499,1,999,3,2
0.7,6,1000,500,339,364,413,429,504
0.7,6,1000,499,497,1,2,3,4
0.7,6,1000,500,499,498,3,97,160
0.7,6,1000,502,501,506,1,572,575
0.7,6,1000,500,498,43,528,1,2
0.7,6,1000,500,499,495,496,497,3
0.7,6,1000,500,504,502,503,206,311
0.7,6,1000,500,501,499,1,543,2
0.7,6,1000,500,2,499,998,999,1
0.7,6,1000,500,501,499,999,283,481
0.7,6,1000,499,500,498,501,502,5
0.7,6,1000,500,999,1,2,3,4
0.7,6,1000,500,498,496,495,999,3
0.7,6,1000,500,501,999,998,499,508
0.7,6,1000,500,502,501,506,498,1
0.7,6,1000,500,516,515,743,998,999
0.7,6,1000,500,502,501,871,996,999
0.7,6,1000,500,502,494,999,1,2
0.7,6,1000,500,439,499,762,999,1
0.7,6,1000,500,499,155,233,249,346
0.7,6,1000,501,500,2,3,827,1
0.7,6,1000,498,499,497,496,996,999
0.7,6,1000,499,2,1,3,4,5
0.7,6,1000,502,500,499,505,506,608
0.7,6,1000,499,498,2,1,978,3
0.7,6,1000,500,498,502,505,506,256
0.7,6,1000,500,499,501,497,1,43
0.7,6,1000,500,2,602,988,1,3
0.7,6,1000,500,501,497,333,386,499
0.7,6,1000,500,998,999,106,716,1
0.7,6,1000,501,500,69,556,577,1
0.7,6,1000,500,498,501,4,483,998
0.7,6,1000,499,497,496,500,503,7
0.7,6,1000,500,499,317,318,319,322
0.7,6,1000,500,502,499,3,4,33
0.7,6,1000,502,500,496,2,3,5
0.7,6,1000,500,499,502,503,553,707
0.7,6,1000,500,529,545,546,549,541
