"rho","SNR","n","cp1","cp2","cp3","cp4","cp5","cp6"
0.3,6,1000,500,499,501,502,1,2
0.3,6,1000,501,499,1,2,3,4
0.3,6,1000,500,2,1,3,4,5
0.3,6,1000,500,499,501,497,999,1
0.3,6,1000,500,501,499,498,3,5
0.3,6,1000,500,499,1,2,3,4
0.3,6,1000,500,73,72,75,83,86
0.3,6,1000,500,499,2,4,999,1
0.3,6,1000,499,500,504,498,505,506
0.3,6,1000,501,1,2,3,4,5
0.3,6,1000,499,999,1,2,3,4
0.3,6,1000,497,499,2,1,999,3
0.3,6,1000,500,501,502,499,999,1
0.3,6,1000,500,499,501,1,2,3
0.3,6,1000,500,121,1,2,3,4
0.3,6,1000,500,999,1,2,3,4
0.3,6,1000,499,500,1,2,3,4
0.3,6,1000,500,998,5,6,7,8
0.3,6,1000,500,501,3,1,2,4
0.3,6,1000,500,501,999,998,412,499
0.3,6,1000,500,501,499,1,2,3
0.3,6,1000,499,1,922,891,923,925
0.3,6,1000,499,500,498,501,1,2
0.3,6,1000,499,500,498,1,495,496
0.3,6,1000,501,503,1,2,3,4
0.3,6,1000,500,999,1,2,3,4
0.3,6,1000,500,998,1,999,2,3
0.3,6,1000,500,502,999,1,2,3
0.3,6,1000,499,1,2,3,4,5
0.3,6,1000,502,501,1,504,505,2
0.3,6,1000,501,502,500,1,2,9
0.3,6,1000,500,501,502,499,1,2
0.3,6,1000,500,498,499,1,999,2
0.3,6,1000,499,998,502,999,1,2
0.3,6,1000,498,497,499,998,997,999
0.3,6,1000,501,1,497,498,502,999
0.3,6,1000,500,502,505,504,506,1
0.3,6,1000,500,499,1,2,497,3
0.3,6,1000,500,498,503,999,1,2
0.3,6,1000,500,2,1,999,3,4
0.3,6,1000,502,501,1,2,3,4
0.3,6,1000,500,501,1,2,3,4
0.3,6,1000,499,500,498,496,999,1
0.3,6,1000,498,500,499,2,501,999
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,499,500,2,501,1,3
0.3,6,1000,500,502,503,1,2,3
0.3,6,1000,500,499,501,1,2,3
0.3,6,1000,499,1,2,3,4,5
0.3,6,1000,500,501,1,2,3,4
0.3,6,1000,500,501,1,2,3,4
0.3,6,1000,500,504,1,2,3,4
0.3,6,1000,498,499,1,2,3,4
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,2,1,498,3,4
0.3,6,1000,499,999,1,2,3,4
0.3,6,1000,500,997,502,999,1,2
0.3,6,1000,500,498,499,1,3,386
0.3,6,1000,500,499,3,497,498,1
0.3,6,1000,500,499,1,2,3,4
0.3,6,1000,501,500,2,3,646,649
0.3,6,1000,499,500,999,1,2,3
0.3,6,1000,500,499,498,1,2,3
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,502,1,2,3,4
0.3,6,1000,500,502,499,497,501,498
0.3,6,1000,500,501,499,1,2,364
0.3,6,1000,501,503,502,500,2,999
0.3,6,1000,500,999,1,2,3,4
0.3,6,1000,499,501,998,999,1,2
0.3,6,1000,500,501,498,1,497,499
0.3,6,1000,500,499,224,226,229,231
0.3,6,1000,500,502,504,1,2,3
0.3,6,1000,500,501,498,499,497,1
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,502,501,504,503,1
0.3,6,1000,500,672,671,673,669,668
0.3,6,1000,500,502,999,998,499,1
0.3,6,1000,499,500,1,2,3,4
0.3,6,1000,500,502,999,1,2,3
0.3,6,1000,500,999,503,998,1,2
0.3,6,1000,500,998,1,501,997,2
0.3,6,1000,499,501,260,1,2,3
0.3,6,1000,500,998,2,1,3,4
0.3,6,1000,500,499,1,2,3,4
0.3,6,1000,501,500,498,2,3,497
0.3,6,1000,499,500,1,2,3,4
0.3,6,1000,499,501,500,496,495,502
0.3,6,1000,500,501,504,499,1,2
0.3,6,1000,500,498,502,997,1,2
0.3,6,1000,500,497,1,597,2,3
0.3,6,1000,499,498,4,999,9,8
0.3,6,1000,498,500,499,495,501,496
0.3,6,1000,501,2,11,4,5,999
0.3,6,1000,500,1,2,504,506,3
0.3,6,1000,500,997,999,1,2,3
0.3,6,1000,499,500,1,2,3,4
0.3,6,1000,500,373,1,2,3,4
0.3,6,1000,499,498,500,497,496,503
0.3,6,1000,500,499,1,502,999,2
0.3,6,1000,500,499,1,2,3,4
0.3,6,1000,500,501,745,748,751,752
0.3,6,1000,500,498,501,502,1,2
0.3,6,1000,503,501,999,1,2,3
0.3,6,1000,503,501,502,505,499,1
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,499,1,999,2,3
0.3,6,1000,500,1,499,2,3,4
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,999,1,2,3,4
0.3,6,1000,500,498,1,495,2,3
0.3,6,1000,500,501,1,2,999,3
0.3,6,1000,500,501,1,2,3,4
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,994,498,1,2,3
0.3,6,1000,500,499,1,501,2,3
0.3,6,1000,500,499,1,2,3,4
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,1,502,999,2,3
0.3,6,1000,502,500,1,2,3,4
0.3,6,1000,499,498,1,2,3,4
0.3,6,1000,502,500,501,3,4,503
0.3,6,1000,500,502,3,4,2,505
0.3,6,1000,499,500,501,498,502,1
0.3,6,1000,499,1,4,5,999,2
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,1,2,499,501,997
0.3,6,1000,500,501,997,999,1,2
0.3,6,1000,499,500,999,1,2,3
0.3,6,1000,499,501,1,2,3,4
0.3,6,1000,500,998,1,2,3,4
0.3,6,1000,502,499,497,999,1,2
0.3,6,1000,500,499,1,2,3,4
0.3,6,1000,500,498,499,1,2,3
0.3,6,1000,501,500,1,2,3,4
0.3,6,1000,500,499,999,1,2,3
0.3,6,1000,502,500,503,999,1,2
0.3,6,1000,500,499,112,125,166,168
0.3,6,1000,500,998,999,1,2,3
0.3,6,1000,499,1,2,3,4,5
0.3,6,1000,500,997,998,1,2,3
0.3,6,1000,500,501,497,1,2,3
0.3,6,1000,500,501,1,999,2,3
0.3,6,1000,500,499,497,1,498,502
0.3,6,1000,500,501,1,4,88,100
0.3,6,1000,500,499,501,506,999,1
0.3,6,1000,501,499,500,1,2,4
0.3,6,1000,500,999,1,2,3,4
0.3,6,1000,500,1,3,2,4,5
0.3,6,1000,500,498,1,272,379,501
0.3,6,1000,500,501,499,508,999,506
0.3,6,1000,499,1,2,3,4,5
0.3,6,1000,500,501,499,999,1,2
0.3,6,1000,500,1,558,999,2,3
0.3,6,1000,499,498,1,2,3,4
0.3,6,1000,500,498,997,999,1,2
0.3,6,1000,500,499,5,1,2,3
0.3,6,1000,500,998,501,498,502,997
0.3,6,1000,500,501,1,2,3,4
0.3,6,1000,500,1,501,4,2,502
0.3,6,1000,500,499,498,1,501,2
0.3,6,1000,500,1,999,2,3,4
0.3,6,1000,500,999,153,293,303,439
0.3,6,1000,500,498,1,2,3,4
0.3,6,1000,500,499,1,998,2,3
0.3,6,1000,500,993,992,995,994,997
0.3,6,1000,500,498,501,999,1,2
0.3,6,1000,500,497,1,2,3,4
0.3,6,1000,500,502,503,1,2,3
0.3,6,1000,500,2,1,3,4,5
0.3,6,1000,497,500,501,496,499,4
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,498,497,1,2,3
0.3,6,1000,499,999,1,498,758,2
0.3,6,1000,500,501,499,498,1,2
0.3,6,1000,500,499,501,1,2,3
0.3,6,1000,500,1,499,2,3,4
0.3,6,1000,500,501,1,2,3,4
0.3,6,1000,500,1,995,999,2,3
0.3,6,1000,500,501,997,998,2,4
0.3,6,1000,502,501,500,499,1,6
0.3,6,1000,501,998,3,1,502,2
0.3,6,1000,500,501,1,2,3,4
0.3,6,1000,499,500,1,2,3,4
0.3,6,1000,500,998,498,501,997,1
0.3,6,1000,499,500,998,1,365,498
0.3,6,1000,501,500,502,503,504,497
0.3,6,1000,500,498,1,2,497,499
0.3,6,1000,500,335,497,1,2,3
0.3,6,1000,500,501,499,667,1,2
0.3,6,1000,500,1,501,2,3,4
0.3,6,1000,499,496,498,500,999,1
0.3,6,1000,500,504,497,995,1,2
0.3,6,1000,500,499,502,1,2,3
0.3,6,1000,500,502,499,1,2,3
0.3,6,1000,498,500,998,497,996,997
0.3,6,1000,500,2,994,1,3,4
0.3,6,1000,500,995,2,501,610,998
0.3,6,1000,500,501,997,998,2,499
0.3,6,1000,500,998,999,1,2,3
0.3,6,1000,500,996,997,999,998,499
0.3,6,1000,500,499,498,1,2,3
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,1,499,802,2,3
0.3,6,1000,500,996,999,1,2,3
0.3,6,1000,499,498,1,2,3,4
0.3,6,1000,499,498,494,1,2,3
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,501,499,994,1,995
0.3,6,1000,500,502,503,1,2,3
0.3,6,1000,500,498,998,999,1,2
0.3,6,1000,500,1,426,999,2,3
0.3,6,1000,499,500,998,501,999,1
0.3,6,1000,501,499,500,997,999,1
0.3,6,1000,500,501,499,498,505,998
0.3,6,1000,500,1,499,2,3,4
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,999,499,894,998,1
0.3,6,1000,500,501,1,4,999,2
0.3,6,1000,498,500,497,501,1,2
0.3,6,1000,502,499,500,498,997,999
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,501,1,2,3,4
0.3,6,1000,500,1,499,501,2,3
0.3,6,1000,497,1,2,3,4,5
0.3,6,1000,500,499,4,2,3,1
0.3,6,1000,500,499,1,2,3,4
0.3,6,1000,500,501,498,961,502,931
0.3,6,1000,500,501,996,998,3,1
0.3,6,1000,499,500,2,6,999,1
0.3,6,1000,501,502,999,1,2,3
0.3,6,1000,500,499,501,497,498,1
0.3,6,1000,501,500,1,2,3,4
0.3,6,1000,499,500,503,496,497,498
0.3,6,1000,500,2,3,998,1,4
0.3,6,1000,500,499,497,998,999,1
0.3,6,1000,500,3,6,7,999,1
0.3,6,1000,500,507,506,508,505,501
0.3,6,1000,500,3,1,2,4,5
0.3,6,1000,500,387,393,845,1,2
0.3,6,1000,501,500,498,1,2,3
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,501,499,999,909,1
0.3,6,1000,500,2,497,1,3,4
0.3,6,1000,501,500,502,4,1,2
0.3,6,1000,500,502,501,498,1,2
0.3,6,1000,497,499,498,3,1,2
0.3,6,1000,500,997,1,2,3,4
0.3,6,1000,500,501,498,502,999,1
0.3,6,1000,500,499,501,502,503,504
0.3,6,1000,500,498,999,1,2,3
0.3,6,1000,500,1,2,997,3,4
0.3,6,1000,501,500,1,3,2,499
0.3,6,1000,500,499,5,502,1,2
0.3,6,1000,499,500,1,502,999,2
0.3,6,1000,499,2,998,1,3,4
0.3,6,1000,500,501,499,2,997,1
0.3,6,1000,500,999,1,2,3,4
0.3,6,1000,500,499,501,1,997,998
0.3,6,1000,500,502,501,1,2,3
0.3,6,1000,500,499,1,501,999,2
0.3,6,1000,500,498,499,1,2,3
0.3,6,1000,500,498,999,998,1,2
0.3,6,1000,500,501,580,997,998,1
0.3,6,1000,499,498,503,500,998,1
0.3,6,1000,497,494,501,998,1,2
0.3,6,1000,500,499,1,2,3,5
0.3,6,1000,499,500,498,999,1,2
0.3,6,1000,500,993,994,996,433,497
0.3,6,1000,500,499,501,502,999,1
0.3,6,1000,500,499,501,1,2,3
0.3,6,1000,500,4,5,3,2,1
0.3,6,1000,501,499,504,643,736,1
0.3,6,1000,502,501,1,3,999,2
0.3,6,1000,498,497,499,500,1,2
0.3,6,1000,500,499,999,1,797,800
0.3,6,1000,501,502,499,1,693,2
0.3,6,1000,500,499,497,503,1,2
0.3,6,1000,500,499,999,1,2,3
0.3,6,1000,500,998,1,496,2,3
0.3,6,1000,499,501,1,2,3,498
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,499,1,2,3,4
0.3,6,1000,499,500,1,2,3,4
0.3,6,1000,500,498,497,499,1,245
0.3,6,1000,500,1,501,999,2,3
0.3,6,1000,505,501,504,999,1,2
0.3,6,1000,499,500,998,1,2,3
0.3,6,1000,500,501,499,1,2,3
0.3,6,1000,500,996,991,995,997,1
0.3,6,1000,499,500,498,1,2,3
0.3,6,1000,500,501,499,41,496,498
0.3,6,1000,500,499,997,998,1,2
0.3,6,1000,499,500,2,3,4,999
0.3,6,1000,500,501,499,498,998,1
0.3,6,1000,498,499,999,1,2,3
0.3,6,1000,501,500,504,1,2,3
0.3,6,1000,500,499,1,2,3,4
0.3,6,1000,500,996,997,999,1,2
0.3,6,1000,500,999,436,1,2,3
0.3,6,1000,499,505,1,998,999,2
0.3,6,1000,500,1,390,497,498,499
0.3,6,1000,501,500,57,502,1,2
0.3,6,1000,502,500,504,77,999,1
0.3,6,1000,500,999,1,2,3,4
0.3,6,1000,500,501,499,2,1,3
0.3,6,1000,500,498,1,2,3,4
0.3,6,1000,500,2,496,497,1,3
0.3,6,1000,500,501,499,4,1,2
0.3,6,1000,500,498,43,1,2,3
0.3,6,1000,501,498,1,2,3,4
0.3,6,1000,500,498,1,2,3,4
0.3,6,1000,501,500,503,1,999,2
0.3,6,1000,499,500,1,2,3,4
0.3,6,1000,500,501,504,1,2,3
0.3,6,1000,501,502,503,997,999,1
0.3,6,1000,497,999,997,998,995,996
0.3,6,1000,497,1,2,3,4,5
0.3,6,1000,500,499,1,2,3,4
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,499,498,997,998,1,2
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,498,500,2,501,999,1
0.3,6,1000,500,501,502,503,499,1
0.3,6,1000,499,500,1,501,2,999
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,501,736,761,831,1
0.3,6,1000,501,500,498,1,2,3
0.3,6,1000,501,500,503,499,502,1
0.3,6,1000,500,499,999,167,997,998
0.3,6,1000,500,499,5,999,1,2
0.3,6,1000,500,492,499,1,2,3
0.3,6,1000,502,500,501,719,1,2
0.3,6,1000,499,497,1,3,998,999
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,499,4,496,1,2
0.3,6,1000,500,995,502,996,994,997
0.3,6,1000,499,498,500,1,2,3
0.3,6,1000,500,499,2,1,3,4
0.3,6,1000,500,498,499,502,1,2
0.3,6,1000,500,502,503,1,505,999
0.3,6,1000,500,497,498,501,999,1
0.3,6,1000,500,501,499,502,1,2
0.3,6,1000,502,501,499,998,504,999
0.3,6,1000,500,1,3,502,2,4
0.3,6,1000,500,499,962,998,1,2
0.3,6,1000,499,1,2,3,4,5
0.3,6,1000,500,85,999,82,88,95
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,498,500,1,999,2,3
0.3,6,1000,500,499,493,498,495,497
0.3,6,1000,501,500,499,1,2,999
0.3,6,1000,497,494,999,1,2,3
0.3,6,1000,500,501,1,2,3,4
0.3,6,1000,500,498,501,1,2,3
0.3,6,1000,500,3,1,501,2,4
0.3,6,1000,500,997,996,998,995,1
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,499,42,997,1,2,3
0.3,6,1000,501,502,500,496,1,2
0.3,6,1000,500,2,470,1,3,4
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,499,999,1,2,3
0.3,6,1000,500,502,1,2,3,4
0.3,6,1000,500,501,2,998,999,1
0.3,6,1000,500,499,1,3,2,4
0.3,6,1000,500,498,501,1,2,3
0.3,6,1000,499,498,999,1,2,3
0.3,6,1000,501,500,498,502,1,2
0.3,6,1000,500,499,501,502,514,1
0.3,6,1000,500,499,504,1,498,995
0.3,6,1000,500,499,501,999,1,2
0.3,6,1000,501,499,500,502,2,4
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,501,499,502,1,2
0.3,6,1000,500,499,999,502,996,997
0.3,6,1000,500,499,1,2,3,4
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,501,499,999,1,2
0.3,6,1000,499,498,500,501,1,998
0.3,6,1000,500,1,501,995,2,3
0.3,6,1000,501,499,1,2,3,4
0.3,6,1000,500,501,497,1,2,3
0.3,6,1000,500,499,1,2,3,4
0.3,6,1000,500,498,499,1,2,3
0.3,6,1000,500,496,499,998,1,2
0.3,6,1000,500,501,502,1,2,3
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,499,500,1,151,159,2
0.3,6,1000,499,496,495,498,502,494
0.3,6,1000,499,497,1,2,3,4
0.3,6,1000,500,494,499,1,2,3
0.3,6,1000,500,499,1,2,3,4
0.3,6,1000,499,500,2,501,1,3
0.3,6,1000,500,499,501,1,2,3
0.3,6,1000,499,502,496,495,494,497
0.3,6,1000,500,499,998,501,1,2
0.3,6,1000,500,999,499,1,2,3
0.3,6,1000,498,999,1,2,3,4
0.3,6,1000,501,2,505,506,1,3
0.3,6,1000,500,499,1,2,3,4
0.3,6,1000,500,498,1,2,998,3
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,501,503,495,498,1
0.3,6,1000,500,999,501,1,2,3
0.3,6,1000,500,2,998,1,3,4
0.3,6,1000,500,499,497,503,54,116
0.3,6,1000,501,727,997,1,2,3
0.3,6,1000,500,499,3,1,2,4
0.3,6,1000,500,499,497,509,999,1
0.3,6,1000,500,499,501,1,2,3
0.3,6,1000,502,113,117,118,4,115
0.3,6,1000,499,500,498,1,2,3
0.3,6,1000,500,2,496,999,1,3
0.3,6,1000,499,1,497,19,498,501
0.3,6,1000,500,1,998,2,3,4
0.3,6,1000,500,499,503,498,496,999
0.3,6,1000,499,500,1,2,3,4
0.3,6,1000,500,1,2,3,4,5
0.3,6,1000,500,1,499,2,3,4
