"rho","SNR","n","cp1","cp2","cp3","cp4","cp5","cp6"
0.7,2.07,1000,494,495,491,496,490,1
0.7,2.07,1000,500,499,502,517,493,94
0.7,2.07,1000,502,501,505,500,426,452
0.7,2.07,1000,500,4,8,115,998,999
0.7,2.07,1000,500,499,498,747,749,494
0.7,2.07,1000,503,504,502,498,493,507
0.7,2.07,1000,493,492,501,498,496,494
0.7,2.07,1000,520,521,523,519,528,524
0.7,2.07,1000,499,501,502,505,496,765
0.7,2.07,1000,496,498,502,501,999,503
0.7,2.07,1000,501,502,503,498,504,505
0.7,2.07,1000,499,500,495,501,498,503
0.7,2.07,1000,499,498,494,1,869,756
0.7,2.07,1000,493,494,495,497,500,504
0.7,2.07,1000,499,502,501,510,473,491
0.7,2.07,1000,496,501,494,497,487,1
0.7,2.07,1000,492,493,491,489,488,507
0.7,2.07,1000,500,497,809,11,481,489
0.7,2.07,1000,499,501,498,701,703,700
0.7,2.07,1000,504,501,492,505,498,502
0.7,2.07,1000,497,500,498,505,499,496
0.7,2.07,1000,501,500,499,497,496,498
0.7,2.07,1000,493,500,501,502,17,498
0.7,2.07,1000,503,505,507,504,500,498
0.7,2.07,1000,499,508,500,501,511,510
0.7,2.07,1000,501,498,499,500,225,224
0.7,2.07,1000,504,499,501,506,497,500
0.7,2.07,1000,499,500,497,494,496,504
0.7,2.07,1000,500,499,502,503,501,728
0.7,2.07,1000,513,510,511,514,512,484
0.7,2.07,1000,499,501,986,493,487,985
0.7,2.07,1000,495,6,497,5,3,2
0.7,2.07,1000,501,500,494,499,493,497
0.7,2.07,1000,502,503,506,505,504,79
0.7,2.07,1000,500,503,502,5,2,3
0.7,2.07,1000,501,503,500,593,597,607
0.7,2.07,1000,499,490,489,506,488,505
0.7,2.07,1000,499,490,500,493,469,466
0.7,2.07,1000,504,500,502,499,501,505
0.7,2.07,1000,501,502,57,3,4,72
0.7,2.07,1000,500,497,499,494,485,488
0.7,2.07,1000,494,499,491,506,500,505
0.7,2.07,1000,500,499,501,502,498,494
0.7,2.07,1000,500,502,501,504,499,503
0.7,2.07,1000,500,499,495,1,488,494
0.7,2.07,1000,498,500,491,496,497,495
0.7,2.07,1000,497,498,712,722,713,780
0.7,2.07,1000,501,500,504,502,499,507
0.7,2.07,1000,505,503,495,502,504,501
0.7,2.07,1000,500,505,502,46,159,169
0.7,2.07,1000,502,506,498,494,501,496
0.7,2.07,1000,489,492,490,493,476,498
0.7,2.07,1000,500,499,493,492,498,503
0.7,2.07,1000,501,499,498,500,3,2
0.7,2.07,1000,500,497,503,496,492,498
0.7,2.07,1000,500,499,497,505,504,501
0.7,2.07,1000,505,503,498,499,504,506
0.7,2.07,1000,499,497,498,62,66,63
0.7,2.07,1000,501,497,500,498,499,503
0.7,2.07,1000,497,498,500,501,502,503
0.7,2.07,1000,508,506,507,505,504,500
0.7,2.07,1000,497,500,498,503,501,989
0.7,2.07,1000,498,499,500,496,501,497
0.7,2.07,1000,495,494,498,502,505,507
0.7,2.07,1000,499,491,495,493,518,496
0.7,2.07,1000,500,499,509,507,497,501
0.7,2.07,1000,494,502,492,487,482,485
0.7,2.07,1000,497,496,502,500,515,501
0.7,2.07,1000,501,499,494,495,504,503
0.7,2.07,1000,493,491,501,503,500,495
0.7,2.07,1000,504,501,503,502,495,500
0.7,2.07,1000,500,502,494,503,8,501
0.7,2.07,1000,498,499,494,497,496,491
0.7,2.07,1000,501,496,500,497,491,999
0.7,2.07,1000,500,499,258,259,261,495
0.7,2.07,1000,501,499,500,506,502,504
0.7,2.07,1000,500,499,988,987,989,985
0.7,2.07,1000,492,491,498,24,27,22
0.7,2.07,1000,502,504,501,505,510,503
0.7,2.07,1000,500,499,498,501,496,495
0.7,2.07,1000,499,503,497,498,500,504
0.7,2.07,1000,497,500,495,496,492,494
0.7,2.07,1000,502,493,501,503,500,496
0.7,2.07,1000,499,501,496,494,504,491
0.7,2.07,1000,498,505,510,501,507,496
0.7,2.07,1000,500,4,12,207,211,215
0.7,2.07,1000,501,500,506,499,6,10
0.7,2.07,1000,499,506,505,498,501,502
0.7,2.07,1000,500,502,499,503,497,504
0.7,2.07,1000,501,499,496,497,498,502
0.7,2.07,1000,502,499,501,504,505,510
0.7,2.07,1000,499,498,496,492,494,500
0.7,2.07,1000,500,499,501,502,497,8
0.7,2.07,1000,499,500,498,502,990,81
0.7,2.07,1000,497,496,499,506,498,507
0.7,2.07,1000,501,492,493,502,481,479
0.7,2.07,1000,494,499,495,501,500,498
0.7,2.07,1000,503,501,500,499,995,997
0.7,2.07,1000,499,500,495,721,718,581
0.7,2.07,1000,500,502,486,2,505,4
0.7,2.07,1000,498,500,501,502,505,484
0.7,2.07,1000,501,496,498,495,503,485
0.7,2.07,1000,502,504,506,507,501,508
0.7,2.07,1000,502,498,500,499,504,497
0.7,2.07,1000,500,499,490,489,481,497
0.7,2.07,1000,501,502,503,1,499,6
0.7,2.07,1000,500,501,502,493,508,998
0.7,2.07,1000,500,502,498,947,948,985
0.7,2.07,1000,493,496,494,498,503,492
0.7,2.07,1000,503,505,504,500,502,499
0.7,2.07,1000,500,501,919,268,365,408
0.7,2.07,1000,502,999,510,640,505,641
0.7,2.07,1000,488,500,487,502,501,486
0.7,2.07,1000,509,498,497,500,508,401
0.7,2.07,1000,497,494,491,495,492,493
0.7,2.07,1000,501,498,499,500,814,826
0.7,2.07,1000,494,488,491,490,498,493
0.7,2.07,1000,500,501,498,497,527,528
0.7,2.07,1000,498,500,501,506,497,510
0.7,2.07,1000,500,498,497,501,1,3
0.7,2.07,1000,500,497,499,501,508,494
0.7,2.07,1000,493,498,501,490,506,502
0.7,2.07,1000,500,501,493,492,497,495
0.7,2.07,1000,511,499,501,513,508,507
0.7,2.07,1000,494,492,495,2,414,998
0.7,2.07,1000,497,499,500,501,1,2
0.7,2.07,1000,496,507,510,495,499,506
0.7,2.07,1000,500,493,498,495,247,277
0.7,2.07,1000,498,493,500,491,501,2
0.7,2.07,1000,501,498,503,499,502,497
0.7,2.07,1000,498,497,499,508,496,881
0.7,2.07,1000,498,499,496,492,494,171
0.7,2.07,1000,500,499,501,390,391,386
0.7,2.07,1000,500,492,503,502,498,496
0.7,2.07,1000,497,496,495,499,506,509
0.7,2.07,1000,499,498,500,189,194,359
0.7,2.07,1000,504,498,497,500,501,499
0.7,2.07,1000,503,508,500,505,498,502
0.7,2.07,1000,496,497,495,490,498,493
0.7,2.07,1000,501,494,497,18,17,15
0.7,2.07,1000,495,498,504,493,500,496
0.7,2.07,1000,501,500,495,494,496,498
0.7,2.07,1000,506,499,496,507,272,254
0.7,2.07,1000,500,499,374,379,381,368
0.7,2.07,1000,504,503,497,502,506,499
0.7,2.07,1000,503,502,501,496,504,2
0.7,2.07,1000,498,501,500,502,499,517
0.7,2.07,1000,504,505,507,503,500,510
0.7,2.07,1000,503,501,506,981,617,622
0.7,2.07,1000,501,503,500,498,499,497
0.7,2.07,1000,499,501,497,495,541,500
0.7,2.07,1000,506,501,500,494,499,507
0.7,2.07,1000,500,499,498,507,1,2
0.7,2.07,1000,499,500,495,498,987,503
0.7,2.07,1000,499,500,706,505,716,488
0.7,2.07,1000,498,501,497,495,496,500
0.7,2.07,1000,501,498,500,497,499,494
0.7,2.07,1000,500,501,502,505,504,999
0.7,2.07,1000,502,504,503,501,500,508
0.7,2.07,1000,499,500,503,509,492,497
0.7,2.07,1000,496,494,493,500,498,490
0.7,2.07,1000,502,500,504,501,505,499
0.7,2.07,1000,501,506,496,449,561,763
0.7,2.07,1000,496,501,502,500,499,368
0.7,2.07,1000,499,500,498,501,992,507
0.7,2.07,1000,498,497,490,488,496,12
0.7,2.07,1000,500,998,499,999,131,136
0.7,2.07,1000,490,495,497,500,494,487
0.7,2.07,1000,501,498,497,502,503,959
0.7,2.07,1000,485,498,500,499,493,502
0.7,2.07,1000,499,504,502,503,500,508
0.7,2.07,1000,503,502,499,500,501,505
0.7,2.07,1000,500,501,502,499,14,495
0.7,2.07,1000,499,498,500,501,2,497
0.7,2.07,1000,495,496,493,500,492,501
0.7,2.07,1000,503,502,505,497,975,692
0.7,2.07,1000,500,501,279,230,282,237
0.7,2.07,1000,502,493,503,504,495,499
0.7,2.07,1000,501,500,519,498,502,534
0.7,2.07,1000,503,498,501,502,509,511
0.7,2.07,1000,500,503,504,498,506,40
0.7,2.07,1000,506,502,504,508,499,505
0.7,2.07,1000,504,505,501,494,996,506
0.7,2.07,1000,502,500,501,504,509,506
0.7,2.07,1000,500,497,501,503,499,509
0.7,2.07,1000,499,497,999,7,998,630
0.7,2.07,1000,500,503,499,518,519,504
0.7,2.07,1000,490,493,494,492,495,1
0.7,2.07,1000,501,502,495,496,498,506
0.7,2.07,1000,502,501,10,21,497,6
0.7,2.07,1000,503,504,502,492,496,499
0.7,2.07,1000,497,499,502,501,500,495
0.7,2.07,1000,502,997,996,501,995,499
0.7,2.07,1000,498,500,499,497,675,681
0.7,2.07,1000,500,499,502,498,504,503
0.7,2.07,1000,501,500,498,992,499,999
0.7,2.07,1000,500,503,505,502,501,497
0.7,2.07,1000,501,500,498,502,504,2
0.7,2.07,1000,501,506,495,499,496,989
0.7,2.07,1000,498,499,500,504,512,372
0.7,2.07,1000,500,499,492,348,361,373
0.7,2.07,1000,499,804,823,824,498,801
0.7,2.07,1000,495,494,500,491,6,7
0.7,2.07,1000,508,501,502,509,507,511
0.7,2.07,1000,497,493,499,495,500,491
0.7,2.07,1000,504,503,502,500,494,506
0.7,2.07,1000,505,503,506,500,502,501
0.7,2.07,1000,500,503,501,499,492,491
0.7,2.07,1000,503,502,501,859,504,828
0.7,2.07,1000,499,502,506,501,497,511
0.7,2.07,1000,500,506,507,509,503,499
0.7,2.07,1000,502,499,497,512,508,510
0.7,2.07,1000,501,500,499,503,358,368
0.7,2.07,1000,499,498,497,1,3,9
0.7,2.07,1000,500,502,499,284,296,232
0.7,2.07,1000,502,486,497,501,488,493
0.7,2.07,1000,492,495,499,494,496,504
0.7,2.07,1000,498,500,503,497,992,971
0.7,2.07,1000,498,499,470,471,501,461
0.7,2.07,1000,500,501,503,499,504,506
0.7,2.07,1000,497,500,498,334,322,331
0.7,2.07,1000,500,501,665,131,661,666
0.7,2.07,1000,498,497,499,502,12,513
0.7,2.07,1000,498,497,496,499,981,500
0.7,2.07,1000,499,501,494,502,507,503
0.7,2.07,1000,496,497,501,499,500,487
0.7,2.07,1000,501,504,500,496,495,499
0.7,2.07,1000,500,499,501,200,27,495
0.7,2.07,1000,500,44,42,43,41,45
0.7,2.07,1000,502,501,498,500,503,509
0.7,2.07,1000,498,496,497,499,500,493
0.7,2.07,1000,510,504,501,511,503,505
0.7,2.07,1000,500,498,512,506,499,496
0.7,2.07,1000,498,499,504,501,506,500
0.7,2.07,1000,499,502,503,504,498,493
0.7,2.07,1000,503,504,499,501,38,549
0.7,2.07,1000,500,502,508,499,506,504
0.7,2.07,1000,507,498,504,511,513,503
0.7,2.07,1000,504,502,505,499,16,35
0.7,2.07,1000,493,498,492,495,490,497
0.7,2.07,1000,500,499,507,510,188,998
0.7,2.07,1000,500,496,487,503,495,9
0.7,2.07,1000,500,501,502,497,782,758
0.7,2.07,1000,492,491,503,502,504,505
0.7,2.07,1000,500,499,496,502,409,415
0.7,2.07,1000,499,501,467,468,466,465
0.7,2.07,1000,499,498,501,503,484,496
0.7,2.07,1000,487,482,489,485,488,490
0.7,2.07,1000,509,500,496,498,497,508
0.7,2.07,1000,499,500,498,503,16,501
0.7,2.07,1000,503,500,497,505,499,512
0.7,2.07,1000,502,500,499,497,496,17
0.7,2.07,1000,497,499,498,503,502,494
0.7,2.07,1000,499,496,500,504,498,502
0.7,2.07,1000,499,500,498,841,843,496
0.7,2.07,1000,502,499,500,507,505,513
0.7,2.07,1000,495,496,990,498,992,993
0.7,2.07,1000,500,499,504,502,508,498
0.7,2.07,1000,501,500,502,504,503,818
0.7,2.07,1000,498,497,499,494,505,495
0.7,2.07,1000,497,496,819,820,821,841
0.7,2.07,1000,500,498,499,506,23,25
0.7,2.07,1000,498,500,501,512,524,351
0.7,2.07,1000,504,501,503,486,507,484
0.7,2.07,1000,500,498,497,495,499,496
0.7,2.07,1000,501,499,498,504,503,507
0.7,2.07,1000,499,498,503,495,491,4
0.7,2.07,1000,506,499,496,505,495,8
0.7,2.07,1000,495,493,498,500,501,502
0.7,2.07,1000,504,497,499,498,501,503
0.7,2.07,1000,502,492,507,505,504,508
0.7,2.07,1000,496,493,494,495,491,500
0.7,2.07,1000,495,496,499,500,497,501
0.7,2.07,1000,500,496,12,13,437,506
0.7,2.07,1000,500,499,501,497,484,502
0.7,2.07,1000,499,504,500,496,502,498
0.7,2.07,1000,508,500,499,509,507,510
0.7,2.07,1000,512,511,513,501,510,514
0.7,2.07,1000,491,490,492,500,496,493
0.7,2.07,1000,489,485,483,492,500,491
0.7,2.07,1000,492,491,500,493,495,499
0.7,2.07,1000,500,499,496,502,491,504
0.7,2.07,1000,500,502,11,12,501,10
0.7,2.07,1000,500,487,498,486,499,505
0.7,2.07,1000,501,509,505,514,515,513
0.7,2.07,1000,505,502,503,498,5,6
0.7,2.07,1000,497,496,35,25,24,464
0.7,2.07,1000,502,501,511,500,505,504
0.7,2.07,1000,498,500,497,492,495,493
0.7,2.07,1000,503,500,504,502,124,523
0.7,2.07,1000,498,497,499,500,996,637
0.7,2.07,1000,503,501,498,499,497,504
0.7,2.07,1000,498,385,389,388,390,507
0.7,2.07,1000,510,512,505,501,511,497
0.7,2.07,1000,501,502,506,492,505,494
0.7,2.07,1000,497,500,501,496,45,48
0.7,2.07,1000,501,498,497,545,499,500
0.7,2.07,1000,499,497,500,502,501,986
0.7,2.07,1000,499,501,500,498,4,1
0.7,2.07,1000,499,495,494,497,491,500
0.7,2.07,1000,499,500,498,496,502,69
0.7,2.07,1000,498,497,495,505,496,508
0.7,2.07,1000,517,500,493,498,503,515
0.7,2.07,1000,514,512,516,501,502,511
0.7,2.07,1000,506,505,507,502,496,512
0.7,2.07,1000,484,500,493,499,30,487
0.7,2.07,1000,504,500,501,497,506,503
0.7,2.07,1000,509,500,496,510,499,494
0.7,2.07,1000,507,501,500,506,502,280
0.7,2.07,1000,495,500,499,529,1,2
0.7,2.07,1000,498,492,499,497,500,496
0.7,2.07,1000,501,502,493,34,33,32
0.7,2.07,1000,499,498,497,496,502,501
0.7,2.07,1000,496,497,495,494,500,493
0.7,2.07,1000,502,506,501,505,498,119
0.7,2.07,1000,500,484,501,502,485,499
0.7,2.07,1000,497,498,504,502,503,500
0.7,2.07,1000,495,754,738,500,501,503
0.7,2.07,1000,500,501,499,344,998,1
0.7,2.07,1000,499,498,502,494,506,5
0.7,2.07,1000,506,508,497,507,499,502
0.7,2.07,1000,500,497,499,502,503,41
0.7,2.07,1000,500,498,499,497,488,487
0.7,2.07,1000,501,502,500,499,503,509
0.7,2.07,1000,491,493,639,640,642,999
0.7,2.07,1000,501,500,150,492,80,74
0.7,2.07,1000,502,500,490,501,504,503
0.7,2.07,1000,500,499,39,24,25,28
0.7,2.07,1000,498,499,471,474,475,495
0.7,2.07,1000,498,501,499,503,492,485
0.7,2.07,1000,505,504,503,501,500,506
0.7,2.07,1000,518,503,508,502,521,520
0.7,2.07,1000,500,498,497,19,866,869
0.7,2.07,1000,500,493,501,497,498,495
0.7,2.07,1000,499,496,505,498,503,513
0.7,2.07,1000,503,500,502,497,507,498
0.7,2.07,1000,500,497,463,437,457,459
0.7,2.07,1000,501,495,496,499,498,490
0.7,2.07,1000,493,497,500,499,501,490
0.7,2.07,1000,500,498,502,503,493,497
0.7,2.07,1000,499,501,500,504,503,998
0.7,2.07,1000,501,500,508,987,491,988
0.7,2.07,1000,500,499,497,498,501,483
0.7,2.07,1000,498,503,502,501,997,500
0.7,2.07,1000,503,500,507,496,506,509
0.7,2.07,1000,498,502,496,501,495,504
0.7,2.07,1000,499,503,502,504,501,492
0.7,2.07,1000,506,498,503,493,499,495
0.7,2.07,1000,502,501,505,504,503,506
0.7,2.07,1000,502,504,500,507,497,503
0.7,2.07,1000,498,500,503,499,501,551
0.7,2.07,1000,500,501,499,496,504,493
0.7,2.07,1000,500,499,502,501,503,498
0.7,2.07,1000,490,496,498,499,489,494
0.7,2.07,1000,495,496,481,488,498,499
0.7,2.07,1000,496,497,498,573,542,547
0.7,2.07,1000,500,501,496,499,498,983
0.7,2.07,1000,500,499,504,502,469,470
0.7,2.07,1000,499,500,505,497,504,506
0.7,2.07,1000,500,501,507,499,506,497
0.7,2.07,1000,502,501,500,180,177,164
0.7,2.07,1000,496,495,497,498,500,695
0.7,2.07,1000,510,503,504,511,512,915
0.7,2.07,1000,505,504,507,503,506,999
0.7,2.07,1000,501,500,503,502,23,18
0.7,2.07,1000,498,497,499,500,505,495
0.7,2.07,1000,493,501,502,498,497,605
0.7,2.07,1000,498,495,502,496,500,505
0.7,2.07,1000,502,514,501,506,512,500
0.7,2.07,1000,497,496,499,498,506,495
0.7,2.07,1000,499,500,501,498,516,506
0.7,2.07,1000,499,500,495,1,619,622
0.7,2.07,1000,494,501,495,498,490,991
0.7,2.07,1000,498,497,502,244,234,262
0.7,2.07,1000,498,496,497,500,3,2
0.7,2.07,1000,501,500,505,506,498,503
0.7,2.07,1000,500,501,499,7,8,6
0.7,2.07,1000,507,508,501,505,497,503
0.7,2.07,1000,500,66,69,73,999,71
0.7,2.07,1000,496,497,510,993,504,500
0.7,2.07,1000,499,496,500,501,444,498
0.7,2.07,1000,495,493,488,492,498,494
0.7,2.07,1000,495,500,496,498,497,487
0.7,2.07,1000,500,499,493,491,524,525
0.7,2.07,1000,500,501,497,499,498,496
0.7,2.07,1000,500,498,501,670,669,672
0.7,2.07,1000,501,496,498,497,500,8
0.7,2.07,1000,500,504,503,508,499,512
0.7,2.07,1000,497,495,500,498,494,492
0.7,2.07,1000,500,495,499,501,498,497
0.7,2.07,1000,499,504,498,9,7,500
0.7,2.07,1000,501,500,497,502,499,498
0.7,2.07,1000,501,500,937,935,940,942
0.7,2.07,1000,499,498,504,501,505,997
0.7,2.07,1000,499,498,497,871,496,856
0.7,2.07,1000,500,508,502,501,497,506
0.7,2.07,1000,500,501,502,498,2,3
0.7,2.07,1000,498,502,501,13,123,156
0.7,2.07,1000,500,499,485,497,517,395
0.7,2.07,1000,493,498,496,502,500,489
0.7,2.07,1000,499,500,48,497,49,52
0.7,2.07,1000,496,501,499,497,999,493
0.7,2.07,1000,502,499,493,500,503,492
0.7,2.07,1000,499,498,494,996,597,601
0.7,2.07,1000,501,503,497,498,499,500
0.7,2.07,1000,502,501,494,500,503,495
0.7,2.07,1000,500,505,148,504,147,141
0.7,2.07,1000,498,501,9,502,505,497
0.7,2.07,1000,497,500,499,503,501,498
0.7,2.07,1000,501,500,499,502,493,134
0.7,2.07,1000,496,495,494,983,497,999
0.7,2.07,1000,490,499,492,495,493,489
0.7,2.07,1000,519,520,521,522,501,500
0.7,2.07,1000,503,500,495,497,496,499
0.7,2.07,1000,496,495,494,999,1,5
0.7,2.07,1000,495,502,501,496,499,500
0.7,2.07,1000,506,503,502,499,500,504
0.7,2.07,1000,500,502,499,494,501,498
0.7,2.07,1000,504,501,503,499,500,515
0.7,2.07,1000,499,501,500,486,487,485
0.7,2.07,1000,498,501,502,500,497,496
0.7,2.07,1000,498,502,499,500,507,506
0.7,2.07,1000,501,24,496,497,20,19
