"rho","SNR","n","cp1","cp2","cp3","cp4","cp5","cp6"
0.7,3.52,1000,504,490,503,6,501,489
0.7,3.52,1000,500,499,501,504,506,503
0.7,3.52,1000,505,504,503,501,500,496
0.7,3.52,1000,500,501,503,337,1,2
0.7,3.52,1000,497,498,500,499,501,502
0.7,3.52,1000,501,500,644,646,650,637
0.7,3.52,1000,503,497,501,504,502,506
0.7,3.52,1000,500,498,499,496,29,147
0.7,3.52,1000,501,500,502,1,2,4
0.7,3.52,1000,499,497,996,995,994,999
0.7,3.52,1000,500,501,374,375,1,362
0.7,3.52,1000,499,1,997,998,994,3
0.7,3.52,1000,503,500,505,501,499,504
0.7,3.52,1000,502,500,2,150,355,368
0.7,3.52,1000,501,504,499,498,500,503
0.7,3.52,1000,499,500,498,1,752,951
0.7,3.52,1000,500,501,504,498,503,499
0.7,3.52,1000,502,501,510,507,504,299
0.7,3.52,1000,500,502,505,106,515,991
0.7,3.52,1000,500,499,501,1,2,204
0.7,3.52,1000,499,500,502,498,509,997
0.7,3.52,1000,500,443,341,3,456,851
0.7,3.52,1000,500,501,749,735,744,748
0.7,3.52,1000,500,498,496,999,998,502
0.7,3.52,1000,495,494,503,504,997,892
0.7,3.52,1000,505,506,508,501,504,503
0.7,3.52,1000,503,500,501,505,507,506
0.7,3.52,1000,500,502,501,505,504,78
0.7,3.52,1000,496,500,499,501,998,3
0.7,3.52,1000,499,500,501,4,494,1
0.7,3.52,1000,498,500,451,654,3,4
0.7,3.52,1000,500,499,492,999,32,100
0.7,3.52,1000,502,501,261,260,499,282
0.7,3.52,1000,498,500,497,495,499,138
0.7,3.52,1000,501,500,486,498,509,474
0.7,3.52,1000,503,501,505,497,499,1
0.7,3.52,1000,500,6,7,8,10,433
0.7,3.52,1000,499,498,399,578,27,89
0.7,3.52,1000,498,501,497,502,1,504
0.7,3.52,1000,500,498,501,630,669,502
0.7,3.52,1000,500,499,502,2,375,493
0.7,3.52,1000,502,500,497,494,493,999
0.7,3.52,1000,500,497,498,499,491,502
0.7,3.52,1000,500,502,504,501,498,496
0.7,3.52,1000,498,499,495,500,497,502
0.7,3.52,1000,499,502,496,2,3,4
0.7,3.52,1000,501,502,513,500,514,499
0.7,3.52,1000,499,501,2,3,155,124
0.7,3.52,1000,499,500,504,502,687,694
0.7,3.52,1000,498,499,495,16,17,20
0.7,3.52,1000,500,498,504,502,316,490
0.7,3.52,1000,499,5,20,712,4,21
0.7,3.52,1000,499,497,493,498,491,939
0.7,3.52,1000,501,498,497,496,493,494
0.7,3.52,1000,499,477,474,475,478,479
0.7,3.52,1000,503,501,497,499,377,502
0.7,3.52,1000,500,498,497,1,2,3
0.7,3.52,1000,498,497,499,496,994,500
0.7,3.52,1000,500,501,3,502,451,450
0.7,3.52,1000,500,504,1,2,4,6
0.7,3.52,1000,500,761,762,898,768,769
0.7,3.52,1000,500,499,332,355,357,9
0.7,3.52,1000,500,498,499,2,31,66
0.7,3.52,1000,499,500,496,503,504,495
0.7,3.52,1000,500,502,999,239,495,496
0.7,3.52,1000,502,498,500,499,6,75
0.7,3.52,1000,500,502,499,58,68,498
0.7,3.52,1000,499,3,20,47,466,495
0.7,3.52,1000,499,9,8,13,16,45
0.7,3.52,1000,500,499,1,3,97,294
0.7,3.52,1000,499,998,997,999,996,992
0.7,3.52,1000,499,502,500,2,385,996
0.7,3.52,1000,498,500,499,495,57,1
0.7,3.52,1000,497,501,502,499,4,6
0.7,3.52,1000,501,500,499,502,498,2
0.7,3.52,1000,500,499,514,1,91,520
0.7,3.52,1000,510,504,508,506,514,501
0.7,3.52,1000,500,501,503,710,721,496
0.7,3.52,1000,500,504,501,496,498,499
0.7,3.52,1000,498,500,501,503,494,290
0.7,3.52,1000,500,502,503,505,504,499
0.7,3.52,1000,500,499,178,2,194,216
0.7,3.52,1000,497,500,496,495,994,66
0.7,3.52,1000,500,502,498,499,497,998
0.7,3.52,1000,501,496,499,504,506,494
0.7,3.52,1000,503,501,500,507,508,997
0.7,3.52,1000,501,500,502,503,499,6
0.7,3.52,1000,500,499,501,199,294,359
0.7,3.52,1000,501,500,502,499,497,999
0.7,3.52,1000,497,499,498,501,494,998
0.7,3.52,1000,504,503,505,514,515,506
0.7,3.52,1000,499,497,500,534,616,1
0.7,3.52,1000,500,502,503,4,498,5
0.7,3.52,1000,503,500,501,1,20,4
0.7,3.52,1000,501,503,500,507,502,510
0.7,3.52,1000,501,498,499,679,701,996
0.7,3.52,1000,500,929,932,497,930,928
0.7,3.52,1000,502,500,499,514,882,114
0.7,3.52,1000,498,499,500,502,501,504
0.7,3.52,1000,501,500,498,107,7,840
0.7,3.52,1000,502,501,500,301,338,429
0.7,3.52,1000,500,502,504,505,403,391
0.7,3.52,1000,500,436,441,1,2,431
0.7,3.52,1000,500,499,498,7,717,3
0.7,3.52,1000,500,239,501,499,79,234
0.7,3.52,1000,500,15,17,16,18,19
0.7,3.52,1000,500,497,498,499,2,90
0.7,3.52,1000,500,497,501,504,503,726
0.7,3.52,1000,495,493,498,497,494,897
0.7,3.52,1000,499,497,500,988,1,2
0.7,3.52,1000,499,501,851,1,146,148
0.7,3.52,1000,501,503,502,992,504,989
0.7,3.52,1000,501,500,505,498,504,499
0.7,3.52,1000,496,500,498,499,495,492
0.7,3.52,1000,501,500,499,498,497,918
0.7,3.52,1000,501,500,499,509,48,46
0.7,3.52,1000,501,500,2,1,3,12
0.7,3.52,1000,501,502,500,999,581,9
0.7,3.52,1000,500,4,32,33,36,1
0.7,3.52,1000,499,498,501,500,494,495
0.7,3.52,1000,500,499,501,498,2,147
0.7,3.52,1000,500,499,502,504,501,105
0.7,3.52,1000,499,495,500,1,13,345
0.7,3.52,1000,500,498,777,779,803,774
0.7,3.52,1000,500,512,1,6,510,513
0.7,3.52,1000,495,500,499,2,1,496
0.7,3.52,1000,499,502,501,500,498,1
0.7,3.52,1000,499,498,500,493,503,504
0.7,3.52,1000,499,992,501,982,986,989
0.7,3.52,1000,499,500,497,1,999,2
0.7,3.52,1000,499,500,493,492,498,40
0.7,3.52,1000,491,501,500,497,8,499
0.7,3.52,1000,500,502,504,503,506,507
0.7,3.52,1000,501,504,505,496,506,508
0.7,3.52,1000,499,500,498,998,497,496
0.7,3.52,1000,504,501,500,505,503,496
0.7,3.52,1000,502,498,503,499,3,7
0.7,3.52,1000,499,500,501,496,994,449
0.7,3.52,1000,500,1,155,170,388,454
0.7,3.52,1000,499,498,500,496,501,494
0.7,3.52,1000,501,500,498,499,503,502
0.7,3.52,1000,500,498,502,8,122,248
0.7,3.52,1000,500,501,499,502,498,1
0.7,3.52,1000,499,497,993,500,994,992
0.7,3.52,1000,500,499,504,501,5,9
0.7,3.52,1000,500,497,495,602,601,608
0.7,3.52,1000,499,501,500,502,497,1
0.7,3.52,1000,500,501,502,498,301,278
0.7,3.52,1000,500,503,502,576,580,1
0.7,3.52,1000,500,499,1,4,6,7
0.7,3.52,1000,499,498,3,502,505,2
0.7,3.52,1000,500,502,503,986,984,982
0.7,3.52,1000,499,500,734,722,728,737
0.7,3.52,1000,501,500,499,503,505,502
0.7,3.52,1000,500,501,498,145,477,1
0.7,3.52,1000,500,499,502,2,6,8
0.7,3.52,1000,499,501,500,497,494,55
0.7,3.52,1000,502,500,499,496,999,144
0.7,3.52,1000,500,501,496,504,222,223
0.7,3.52,1000,499,501,500,502,977,978
0.7,3.52,1000,500,504,499,177,190,195
0.7,3.52,1000,500,501,499,494,497,2
0.7,3.52,1000,500,504,1,120,126,129
0.7,3.52,1000,500,497,1,125,127,291
0.7,3.52,1000,500,567,575,577,582,576
0.7,3.52,1000,500,501,2,989,1,4
0.7,3.52,1000,500,498,495,497,499,502
0.7,3.52,1000,500,499,1,4,5,312
0.7,3.52,1000,498,1,689,750,837,870
0.7,3.52,1000,500,721,717,725,715,723
0.7,3.52,1000,500,501,495,934,935,930
0.7,3.52,1000,500,495,498,496,503,504
0.7,3.52,1000,501,502,498,508,500,507
0.7,3.52,1000,501,495,497,498,499,67
0.7,3.52,1000,500,501,3,672,888,499
0.7,3.52,1000,499,500,501,1,2,10
0.7,3.52,1000,497,498,500,996,1,2
0.7,3.52,1000,500,501,218,219,502,220
0.7,3.52,1000,500,501,499,998,6,131
0.7,3.52,1000,502,500,503,98,1,97
0.7,3.52,1000,502,498,497,17,109,410
0.7,3.52,1000,499,497,500,502,498,501
0.7,3.52,1000,501,503,500,1,2,24
0.7,3.52,1000,499,501,500,161,157,502
0.7,3.52,1000,505,502,499,504,500,503
0.7,3.52,1000,501,502,503,500,504,507
0.7,3.52,1000,500,510,502,498,496,501
0.7,3.52,1000,502,501,994,985,992,995
0.7,3.52,1000,501,499,497,999,22,1
0.7,3.52,1000,500,499,495,498,501,494
0.7,3.52,1000,501,502,995,1,205,291
0.7,3.52,1000,500,503,505,2,504,906
0.7,3.52,1000,500,499,497,209,223,255
0.7,3.52,1000,501,502,133,251,261,292
0.7,3.52,1000,499,500,498,4,6,401
0.7,3.52,1000,502,499,500,760,834,845
0.7,3.52,1000,498,493,499,494,500,492
0.7,3.52,1000,501,500,498,1,2,94
0.7,3.52,1000,497,500,498,499,495,496
0.7,3.52,1000,500,499,502,2,1,35
0.7,3.52,1000,500,498,497,499,495,413
0.7,3.52,1000,500,501,1,3,74,107
0.7,3.52,1000,497,500,499,498,505,502
0.7,3.52,1000,501,503,500,506,230,264
0.7,3.52,1000,500,496,497,495,503,714
0.7,3.52,1000,499,498,501,500,486,502
0.7,3.52,1000,501,499,498,500,502,504
0.7,3.52,1000,499,501,495,496,500,489
0.7,3.52,1000,500,501,499,505,1,3
0.7,3.52,1000,501,496,500,999,2,268
0.7,3.52,1000,500,499,502,487,494,486
0.7,3.52,1000,500,499,501,504,985,983
0.7,3.52,1000,498,500,496,864,5,69
0.7,3.52,1000,500,2,8,257,288,335
0.7,3.52,1000,500,501,502,499,496,504
0.7,3.52,1000,500,507,701,696,643,675
0.7,3.52,1000,500,502,501,497,494,507
0.7,3.52,1000,500,161,499,125,160,164
0.7,3.52,1000,498,5,1,69,204,212
0.7,3.52,1000,500,497,498,238,240,247
0.7,3.52,1000,501,500,499,498,998,11
0.7,3.52,1000,500,501,502,504,15,999
0.7,3.52,1000,498,503,497,505,3,494
0.7,3.52,1000,500,501,495,503,494,502
0.7,3.52,1000,500,5,7,10,9,999
0.7,3.52,1000,493,500,494,501,495,497
0.7,3.52,1000,498,500,497,496,618,647
0.7,3.52,1000,503,497,502,499,501,505
0.7,3.52,1000,501,925,926,927,919,922
0.7,3.52,1000,500,9,8,498,7,1
0.7,3.52,1000,500,497,501,297,290,295
0.7,3.52,1000,500,440,441,501,431,436
0.7,3.52,1000,500,499,454,1,351,363
0.7,3.52,1000,500,501,502,1,306,415
0.7,3.52,1000,500,498,497,482,481,501
0.7,3.52,1000,502,501,492,503,506,53
0.7,3.52,1000,500,503,498,996,1,7
0.7,3.52,1000,501,500,495,877,878,880
0.7,3.52,1000,502,499,890,898,903,950
0.7,3.52,1000,499,498,497,501,500,493
0.7,3.52,1000,500,501,502,493,504,503
0.7,3.52,1000,499,501,494,495,965,74
0.7,3.52,1000,500,502,499,878,879,882
0.7,3.52,1000,501,502,500,499,504,519
0.7,3.52,1000,500,495,501,498,497,499
0.7,3.52,1000,497,498,495,500,503,499
0.7,3.52,1000,495,500,499,494,496,997
0.7,3.52,1000,497,501,499,498,2,3
0.7,3.52,1000,501,500,499,344,324,340
0.7,3.52,1000,499,500,501,6,498,5
0.7,3.52,1000,501,505,503,499,500,504
0.7,3.52,1000,498,496,495,497,500,487
0.7,3.52,1000,500,498,501,495,496,505
0.7,3.52,1000,500,998,1,3,448,501
0.7,3.52,1000,499,500,502,469,472,486
0.7,3.52,1000,500,501,499,405,408,457
0.7,3.52,1000,499,491,501,494,493,500
0.7,3.52,1000,502,501,1,2,522,7
0.7,3.52,1000,501,498,502,499,133,497
0.7,3.52,1000,502,500,499,504,1,302
0.7,3.52,1000,501,500,498,566,565,497
0.7,3.52,1000,500,429,498,436,442,2
0.7,3.52,1000,500,498,497,499,501,504
0.7,3.52,1000,496,500,497,498,503,2
0.7,3.52,1000,500,498,501,210,495,902
0.7,3.52,1000,503,500,502,501,450,453
0.7,3.52,1000,500,499,501,503,502,498
0.7,3.52,1000,504,505,502,501,500,507
0.7,3.52,1000,499,501,500,502,503,991
0.7,3.52,1000,500,499,490,498,494,491
0.7,3.52,1000,498,499,504,494,500,505
0.7,3.52,1000,498,500,501,499,502,503
0.7,3.52,1000,500,499,891,905,909,890
0.7,3.52,1000,500,498,502,497,501,997
0.7,3.52,1000,500,499,865,78,80,82
0.7,3.52,1000,500,502,503,499,2,173
0.7,3.52,1000,500,506,503,505,502,986
0.7,3.52,1000,498,493,499,500,494,491
0.7,3.52,1000,498,499,497,496,995,996
0.7,3.52,1000,501,500,986,999,492,775
0.7,3.52,1000,501,500,678,675,684,674
0.7,3.52,1000,500,499,501,504,498,749
0.7,3.52,1000,500,498,6,9,13,14
0.7,3.52,1000,501,500,503,499,505,498
0.7,3.52,1000,499,473,474,472,457,469
0.7,3.52,1000,498,499,500,501,495,1
0.7,3.52,1000,499,501,506,498,9,107
0.7,3.52,1000,500,498,499,501,2,3
0.7,3.52,1000,500,496,493,497,494,501
0.7,3.52,1000,495,496,497,633,641,98
0.7,3.52,1000,497,499,501,502,504,2
0.7,3.52,1000,500,417,230,402,1,233
0.7,3.52,1000,500,131,149,152,153,170
0.7,3.52,1000,499,496,500,495,7,503
0.7,3.52,1000,502,501,383,299,373,384
0.7,3.52,1000,500,502,505,992,994,991
0.7,3.52,1000,497,501,499,504,500,505
0.7,3.52,1000,500,121,122,126,501,120
0.7,3.52,1000,500,503,501,3,50,497
0.7,3.52,1000,501,499,500,991,992,990
0.7,3.52,1000,502,499,501,500,498,505
0.7,3.52,1000,499,500,10,14,15,685
0.7,3.52,1000,500,498,46,60,62,134
0.7,3.52,1000,500,499,501,503,507,505
0.7,3.52,1000,500,501,498,497,499,502
0.7,3.52,1000,500,501,502,998,1,499
0.7,3.52,1000,500,573,999,499,502,574
0.7,3.52,1000,500,498,187,186,185,184
0.7,3.52,1000,500,501,499,503,496,898
0.7,3.52,1000,500,499,497,502,503,55
0.7,3.52,1000,500,504,499,503,506,495
0.7,3.52,1000,499,500,492,502,477,496
0.7,3.52,1000,500,501,499,498,508,532
0.7,3.52,1000,518,477,516,500,473,476
0.7,3.52,1000,498,499,496,494,501,997
0.7,3.52,1000,499,501,258,424,504,45
0.7,3.52,1000,501,500,503,551,392,403
0.7,3.52,1000,498,499,497,811,812,813
0.7,3.52,1000,502,499,498,501,683,684
0.7,3.52,1000,498,497,8,443,999,1
0.7,3.52,1000,500,498,499,492,671,668
0.7,3.52,1000,500,499,502,507,514,508
0.7,3.52,1000,504,503,499,1,2,508
0.7,3.52,1000,499,498,991,4,263,264
0.7,3.52,1000,498,500,497,170,166,171
0.7,3.52,1000,500,499,501,1,237,267
0.7,3.52,1000,500,497,502,2,96,188
0.7,3.52,1000,502,500,501,499,497,1
0.7,3.52,1000,500,496,498,503,66,501
0.7,3.52,1000,501,500,999,470,490,491
0.7,3.52,1000,500,502,501,503,744,736
0.7,3.52,1000,492,497,496,495,494,498
0.7,3.52,1000,498,500,495,499,283,278
0.7,3.52,1000,498,499,504,500,505,497
0.7,3.52,1000,499,497,500,2,12,33
0.7,3.52,1000,498,499,501,497,500,6
0.7,3.52,1000,500,998,366,399,999,3
0.7,3.52,1000,500,501,503,3,17,1
0.7,3.52,1000,503,501,584,540,544,543
0.7,3.52,1000,496,500,183,495,606,619
0.7,3.52,1000,500,497,496,498,499,495
0.7,3.52,1000,498,499,497,496,4,6
0.7,3.52,1000,502,503,499,501,500,407
0.7,3.52,1000,501,502,500,565,559,505
0.7,3.52,1000,494,496,495,500,498,491
0.7,3.52,1000,499,501,305,331,308,310
0.7,3.52,1000,500,498,499,493,490,491
0.7,3.52,1000,499,507,508,502,501,349
0.7,3.52,1000,500,493,498,499,496,485
0.7,3.52,1000,502,500,501,506,366,1
0.7,3.52,1000,500,498,501,2,449,503
0.7,3.52,1000,499,525,524,549,551,523
0.7,3.52,1000,500,4,6,5,3,7
0.7,3.52,1000,500,501,997,998,499,996
0.7,3.52,1000,500,504,499,505,1,3
0.7,3.52,1000,502,500,497,495,870,491
0.7,3.52,1000,500,503,502,1,249,286
0.7,3.52,1000,500,499,501,671,646,498
0.7,3.52,1000,499,1,124,352,629,643
0.7,3.52,1000,502,500,504,501,506,505
0.7,3.52,1000,497,500,499,494,495,1
0.7,3.52,1000,499,500,2,402,555,582
0.7,3.52,1000,500,994,995,8,473,851
0.7,3.52,1000,497,501,499,498,500,496
0.7,3.52,1000,499,497,501,498,502,504
0.7,3.52,1000,499,498,501,500,507,502
0.7,3.52,1000,501,503,502,500,7,5
0.7,3.52,1000,501,502,499,1,998,9
0.7,3.52,1000,500,503,499,2,998,451
0.7,3.52,1000,499,660,676,684,690,2
0.7,3.52,1000,499,500,496,124,189,192
0.7,3.52,1000,498,500,495,995,503,983
0.7,3.52,1000,502,505,500,499,506,507
0.7,3.52,1000,500,501,499,6,7,1
0.7,3.52,1000,500,499,153,4,16,210
0.7,3.52,1000,500,499,3,1,2,4
0.7,3.52,1000,500,998,995,997,6,3
0.7,3.52,1000,499,502,501,504,503,498
0.7,3.52,1000,500,501,533,10,178,214
0.7,3.52,1000,498,500,998,2,3,19
0.7,3.52,1000,500,503,502,999,998,760
0.7,3.52,1000,500,498,501,495,497,499
0.7,3.52,1000,499,503,501,506,417,407
0.7,3.52,1000,500,498,503,496,501,999
0.7,3.52,1000,500,499,498,496,497,494
0.7,3.52,1000,501,500,503,502,504,535
0.7,3.52,1000,499,498,110,120,127,147
0.7,3.52,1000,500,499,497,492,619,994
0.7,3.52,1000,500,497,499,496,495,498
0.7,3.52,1000,499,502,498,501,500,503
0.7,3.52,1000,500,501,499,1,299,391
0.7,3.52,1000,500,501,502,506,507,499
0.7,3.52,1000,501,503,500,999,2,10
0.7,3.52,1000,500,1,114,105,112,2
0.7,3.52,1000,500,502,498,497,499,506
0.7,3.52,1000,494,506,493,497,500,498
0.7,3.52,1000,502,983,984,982,985,1
0.7,3.52,1000,499,500,493,494,491,92
0.7,3.52,1000,498,499,471,470,472,474
0.7,3.52,1000,500,499,503,501,504,891
0.7,3.52,1000,500,498,503,501,499,504
0.7,3.52,1000,497,499,498,489,488,1
0.7,3.52,1000,501,503,507,911,912,916
0.7,3.52,1000,501,500,499,498,502,503
0.7,3.52,1000,500,229,261,408,417,504
0.7,3.52,1000,501,502,505,994,13,25
0.7,3.52,1000,499,500,225,224,223,226
0.7,3.52,1000,499,495,112,502,722,749
0.7,3.52,1000,499,500,476,2,164,200
0.7,3.52,1000,504,502,501,503,995,6
0.7,3.52,1000,502,496,501,498,3,4
0.7,3.52,1000,494,497,500,506,495,501
0.7,3.52,1000,499,502,504,936,938,934
0.7,3.52,1000,498,501,499,505,497,506
0.7,3.52,1000,498,500,499,598,605,614
0.7,3.52,1000,500,502,1,5,16,92
0.7,3.52,1000,500,501,4,5,499,997
0.7,3.52,1000,501,500,1,3,2,6
0.7,3.52,1000,498,999,494,496,499,994
0.7,3.52,1000,497,498,495,501,2,1
0.7,3.52,1000,500,501,1,999,2,159
0.7,3.52,1000,496,498,500,501,502,999
0.7,3.52,1000,500,504,505,502,501,503
0.7,3.52,1000,500,503,501,504,502,507
0.7,3.52,1000,500,502,3,43,281,446
0.7,3.52,1000,502,501,497,495,1,492
0.7,3.52,1000,500,501,499,8,439,502
0.7,3.52,1000,500,986,969,960,961,146
0.7,3.52,1000,500,501,504,502,503,3
0.7,3.52,1000,499,502,959,969,948,955
0.7,3.52,1000,500,501,502,503,3,4
0.7,3.52,1000,496,498,500,494,7,12
0.7,3.52,1000,500,501,360,361,364,496
0.7,3.52,1000,498,499,500,501,503,1
0.7,3.52,1000,500,512,511,1,17,42
0.7,3.52,1000,504,500,503,501,502,497
0.7,3.52,1000,502,500,498,654,3,651
0.7,3.52,1000,499,500,637,672,715,773
0.7,3.52,1000,496,498,494,501,499,492
0.7,3.52,1000,499,505,4,997,199,241
0.7,3.52,1000,500,495,502,496,503,501
0.7,3.52,1000,502,500,499,505,510,501
0.7,3.52,1000,500,496,499,497,502,1
0.7,3.52,1000,500,504,184,160,183,185
