"rho","SNR","n","cp1","cp2","cp3","cp4","cp5","cp6"
0.3,0.71,1000,470,468,509,512,467,472
0.3,0.71,1000,503,505,474,490,509,504
0.3,0.71,1000,482,493,498,496,492,486
0.3,0.71,1000,504,497,505,496,494,502
0.3,0.71,1000,499,497,498,494,434,495
0.3,0.71,1000,501,493,492,496,502,499
0.3,0.71,1000,510,512,496,490,514,498
0.3,0.71,1000,503,487,491,485,486,504
0.3,0.71,1000,498,510,507,505,506,509
0.3,0.71,1000,502,503,495,496,515,497
0.3,0.71,1000,513,504,503,507,506,509
0.3,0.71,1000,433,505,432,430,431,309
0.3,0.71,1000,483,472,550,605,601,604
0.3,0.71,1000,499,512,502,503,498,501
0.3,0.71,1000,503,498,502,501,496,504
0.3,0.71,1000,498,497,484,510,513,505
0.3,0.71,1000,500,496,501,479,490,483
0.3,0.71,1000,499,503,498,500,490,493
0.3,0.71,1000,517,508,502,498,501,513
0.3,0.71,1000,511,498,508,507,512,497
0.3,0.71,1000,473,465,475,488,461,478
0.3,0.71,1000,507,504,500,512,562,564
0.3,0.71,1000,497,500,498,3,496,495
0.3,0.71,1000,497,501,500,499,495,978
0.3,0.71,1000,518,517,511,512,519,515
0.3,0.71,1000,493,497,506,487,496,498
0.3,0.71,1000,517,523,493,503,489,509
0.3,0.71,1000,520,524,498,502,521,531
0.3,0.71,1000,512,513,515,514,530,503
0.3,0.71,1000,499,503,504,542,468,502
0.3,0.71,1000,497,507,513,490,505,488
0.3,0.71,1000,515,522,502,509,503,500
0.3,0.71,1000,505,491,498,521,986,497
0.3,0.71,1000,499,501,517,519,504,508
0.3,0.71,1000,499,500,505,298,504,502
0.3,0.71,1000,490,499,491,492,498,496
0.3,0.71,1000,500,501,498,502,508,623
0.3,0.71,1000,583,539,520,528,502,519
0.3,0.71,1000,502,503,500,511,498,501
0.3,0.71,1000,500,488,502,498,474,496
0.3,0.71,1000,500,498,181,187,497,502
0.3,0.71,1000,527,528,510,503,494,521
0.3,0.71,1000,500,499,501,502,505,503
0.3,0.71,1000,498,499,487,503,504,482
0.3,0.71,1000,510,513,511,509,500,504
0.3,0.71,1000,499,490,531,493,486,492
0.3,0.71,1000,506,507,494,491,496,512
0.3,0.71,1000,488,487,486,485,501,502
0.3,0.71,1000,496,499,497,495,488,493
0.3,0.71,1000,504,506,498,497,496,519
0.3,0.71,1000,500,501,506,513,515,499
0.3,0.71,1000,500,491,487,490,496,499
0.3,0.71,1000,517,522,519,516,526,502
0.3,0.71,1000,499,534,498,522,500,545
0.3,0.71,1000,509,502,504,498,497,503
0.3,0.71,1000,496,502,498,501,504,508
0.3,0.71,1000,472,490,470,465,468,466
0.3,0.71,1000,499,512,506,497,508,514
0.3,0.71,1000,504,503,502,507,501,492
0.3,0.71,1000,476,478,494,492,475,493
0.3,0.71,1000,503,500,490,492,499,501
0.3,0.71,1000,488,486,493,492,497,495
0.3,0.71,1000,500,509,523,501,518,508
0.3,0.71,1000,519,521,520,516,517,518
0.3,0.71,1000,495,497,503,498,508,500
0.3,0.71,1000,493,504,491,163,463,494
0.3,0.71,1000,497,498,997,490,494,491
0.3,0.71,1000,500,514,512,502,507,581
0.3,0.71,1000,496,501,499,502,512,513
0.3,0.71,1000,502,477,487,499,501,503
0.3,0.71,1000,505,502,477,507,503,60
0.3,0.71,1000,482,470,487,465,464,384
0.3,0.71,1000,504,501,506,502,507,480
0.3,0.71,1000,480,500,471,490,488,468
0.3,0.71,1000,475,483,471,473,478,485
0.3,0.71,1000,503,489,501,506,508,495
0.3,0.71,1000,522,524,554,550,552,563
0.3,0.71,1000,503,490,498,496,492,467
0.3,0.71,1000,488,585,586,495,510,594
0.3,0.71,1000,487,494,499,496,545,526
0.3,0.71,1000,514,508,518,480,491,501
0.3,0.71,1000,523,506,532,531,518,533
0.3,0.71,1000,511,497,513,499,502,498
0.3,0.71,1000,490,498,526,520,515,514
0.3,0.71,1000,527,522,523,528,498,500
0.3,0.71,1000,459,461,456,452,457,458
0.3,0.71,1000,470,451,445,497,464,456
0.3,0.71,1000,495,720,612,527,511,523
0.3,0.71,1000,483,512,484,496,482,485
0.3,0.71,1000,506,477,502,516,505,485
0.3,0.71,1000,504,500,493,498,490,499
0.3,0.71,1000,499,501,500,247,252,248
0.3,0.71,1000,496,498,494,2,490,497
0.3,0.71,1000,504,500,497,491,490,507
0.3,0.71,1000,510,494,527,512,488,514
0.3,0.71,1000,491,475,511,492,493,503
0.3,0.71,1000,495,493,491,487,494,484
0.3,0.71,1000,488,501,498,485,492,503
0.3,0.71,1000,497,498,500,503,499,494
0.3,0.71,1000,499,498,497,478,500,503
0.3,0.71,1000,490,492,493,483,505,494
0.3,0.71,1000,511,516,513,995,520,509
0.3,0.71,1000,519,511,521,510,523,518
0.3,0.71,1000,485,495,483,497,909,482
0.3,0.71,1000,499,502,494,509,503,504
0.3,0.71,1000,493,496,494,498,495,499
0.3,0.71,1000,509,516,429,501,508,430
0.3,0.71,1000,469,468,495,483,496,465
0.3,0.71,1000,496,494,500,488,513,489
0.3,0.71,1000,514,513,486,499,508,510
0.3,0.71,1000,456,463,459,464,476,421
0.3,0.71,1000,500,523,525,505,515,524
0.3,0.71,1000,497,498,496,504,494,505
0.3,0.71,1000,493,492,497,494,501,499
0.3,0.71,1000,499,502,504,507,496,456
0.3,0.71,1000,504,502,486,494,481,492
0.3,0.71,1000,502,501,503,499,500,497
0.3,0.71,1000,540,539,511,517,532,503
0.3,0.71,1000,515,518,505,522,517,524
0.3,0.71,1000,478,477,479,497,474,473
0.3,0.71,1000,499,498,502,495,496,497
0.3,0.71,1000,488,495,487,497,502,494
0.3,0.71,1000,501,507,502,506,500,498
0.3,0.71,1000,495,494,506,502,493,496
0.3,0.71,1000,500,550,516,548,492,496
0.3,0.71,1000,513,511,516,462,468,418
0.3,0.71,1000,477,491,473,478,479,481
0.3,0.71,1000,490,497,500,491,494,492
0.3,0.71,1000,489,488,491,482,480,486
0.3,0.71,1000,511,512,510,509,531,506
0.3,0.71,1000,480,477,475,452,471,478
0.3,0.71,1000,500,498,497,510,511,504
0.3,0.71,1000,492,500,502,494,501,998
0.3,0.71,1000,494,500,501,515,504,497
0.3,0.71,1000,541,504,536,514,528,481
0.3,0.71,1000,497,486,510,498,494,514
0.3,0.71,1000,500,502,505,501,507,514
0.3,0.71,1000,503,496,497,505,495,504
0.3,0.71,1000,494,501,495,503,496,482
0.3,0.71,1000,488,761,762,764,763,522
0.3,0.71,1000,492,8,496,509,6,7
0.3,0.71,1000,498,494,497,499,500,487
0.3,0.71,1000,500,503,498,497,494,501
0.3,0.71,1000,500,497,496,492,999,485
0.3,0.71,1000,501,498,509,502,499,505
0.3,0.71,1000,513,534,512,576,496,501
0.3,0.71,1000,503,499,501,512,624,504
0.3,0.71,1000,519,523,529,520,521,524
0.3,0.71,1000,507,506,505,513,511,509
0.3,0.71,1000,476,513,488,485,512,515
0.3,0.71,1000,501,503,502,490,513,496
0.3,0.71,1000,515,521,514,513,522,523
0.3,0.71,1000,504,506,491,498,496,461
0.3,0.71,1000,502,500,501,480,497,496
0.3,0.71,1000,522,549,546,554,532,543
0.3,0.71,1000,510,512,499,494,496,509
0.3,0.71,1000,493,548,550,524,500,543
0.3,0.71,1000,482,503,491,505,489,500
0.3,0.71,1000,517,514,553,510,531,515
0.3,0.71,1000,501,507,502,505,523,535
0.3,0.71,1000,512,515,498,497,514,503
0.3,0.71,1000,504,500,503,506,524,501
0.3,0.71,1000,530,506,509,482,537,514
0.3,0.71,1000,508,502,510,507,498,501
0.3,0.71,1000,493,486,498,509,495,514
0.3,0.71,1000,577,545,546,580,578,537
0.3,0.71,1000,490,491,499,492,493,497
0.3,0.71,1000,506,495,508,489,494,513
0.3,0.71,1000,502,539,517,681,504,439
0.3,0.71,1000,500,490,495,494,499,497
0.3,0.71,1000,501,505,500,503,507,498
0.3,0.71,1000,499,480,479,498,489,488
0.3,0.71,1000,501,508,503,509,502,517
0.3,0.71,1000,496,494,546,493,581,547
0.3,0.71,1000,501,495,506,500,496,509
0.3,0.71,1000,498,499,502,511,509,508
0.3,0.71,1000,510,509,515,503,475,523
0.3,0.71,1000,502,503,501,507,499,504
0.3,0.71,1000,499,504,500,498,501,511
0.3,0.71,1000,555,552,556,553,337,338
0.3,0.71,1000,506,508,507,509,501,510
0.3,0.71,1000,494,539,514,517,536,535
0.3,0.71,1000,530,558,545,526,527,542
0.3,0.71,1000,998,604,603,547,449,498
0.3,0.71,1000,493,488,501,492,497,491
0.3,0.71,1000,499,485,26,547,498,27
0.3,0.71,1000,507,504,505,501,494,508
0.3,0.71,1000,510,502,494,493,497,492
0.3,0.71,1000,499,498,503,495,496,494
0.3,0.71,1000,493,501,525,502,518,496
0.3,0.71,1000,506,498,494,383,497,380
0.3,0.71,1000,488,495,501,502,460,491
0.3,0.71,1000,505,513,506,504,472,507
0.3,0.71,1000,494,500,477,490,503,498
0.3,0.71,1000,502,501,490,499,503,468
0.3,0.71,1000,463,462,458,470,460,459
0.3,0.71,1000,484,503,489,505,493,491
0.3,0.71,1000,512,503,515,500,490,530
0.3,0.71,1000,58,117,505,5,504,524
0.3,0.71,1000,499,510,501,497,508,33
0.3,0.71,1000,503,492,502,479,472,504
0.3,0.71,1000,498,493,490,496,492,491
0.3,0.71,1000,521,555,509,495,525,511
0.3,0.71,1000,499,498,500,490,493,484
0.3,0.71,1000,495,497,480,498,496,492
0.3,0.71,1000,501,493,499,503,502,505
0.3,0.71,1000,495,500,496,492,503,498
0.3,0.71,1000,496,498,497,495,506,531
0.3,0.71,1000,479,483,492,490,507,485
0.3,0.71,1000,507,504,494,512,500,505
0.3,0.71,1000,591,583,594,590,500,596
0.3,0.71,1000,497,506,508,499,507,518
0.3,0.71,1000,508,525,500,501,522,530
0.3,0.71,1000,502,494,497,488,503,501
0.3,0.71,1000,508,529,528,503,536,505
0.3,0.71,1000,507,497,500,504,498,505
0.3,0.71,1000,499,496,506,498,503,509
0.3,0.71,1000,502,498,496,506,508,499
0.3,0.71,1000,498,494,513,496,499,500
0.3,0.71,1000,494,506,496,507,501,479
0.3,0.71,1000,467,470,466,468,469,471
0.3,0.71,1000,511,512,503,506,514,509
0.3,0.71,1000,509,498,495,519,508,514
0.3,0.71,1000,503,482,497,500,480,505
0.3,0.71,1000,493,531,498,494,491,501
0.3,0.71,1000,500,494,493,497,498,496
0.3,0.71,1000,500,494,499,496,532,501
0.3,0.71,1000,473,474,476,520,482,554
0.3,0.71,1000,522,523,488,498,529,521
0.3,0.71,1000,495,500,493,490,486,498
0.3,0.71,1000,499,500,498,480,483,484
0.3,0.71,1000,489,482,480,473,469,490
0.3,0.71,1000,497,514,503,501,499,500
0.3,0.71,1000,371,375,374,380,372,373
0.3,0.71,1000,547,561,607,603,552,566
0.3,0.71,1000,515,519,514,517,516,508
0.3,0.71,1000,503,497,501,504,513,506
0.3,0.71,1000,501,499,494,503,497,476
0.3,0.71,1000,502,500,501,498,499,505
0.3,0.71,1000,496,485,510,501,486,494
0.3,0.71,1000,493,497,502,508,488,498
0.3,0.71,1000,512,507,499,505,508,44
0.3,0.71,1000,500,498,501,497,503,508
0.3,0.71,1000,506,507,501,492,508,475
0.3,0.71,1000,500,502,504,503,940,934
0.3,0.71,1000,496,501,504,505,492,503
0.3,0.71,1000,502,501,495,489,498,507
0.3,0.71,1000,492,491,487,489,490,496
0.3,0.71,1000,526,525,529,514,531,510
0.3,0.71,1000,512,491,504,505,503,516
0.3,0.71,1000,495,485,500,502,487,501
0.3,0.71,1000,514,505,512,506,496,513
0.3,0.71,1000,497,495,500,513,499,496
0.3,0.71,1000,482,514,507,483,478,498
0.3,0.71,1000,497,496,499,501,495,513
0.3,0.71,1000,491,518,489,507,512,502
0.3,0.71,1000,442,437,443,463,481,459
0.3,0.71,1000,488,500,510,502,506,504
0.3,0.71,1000,508,393,392,505,391,395
0.3,0.71,1000,444,426,445,485,453,501
0.3,0.71,1000,498,508,499,500,512,504
0.3,0.71,1000,495,471,472,517,499,519
0.3,0.71,1000,500,497,492,499,505,476
0.3,0.71,1000,501,495,480,485,494,496
0.3,0.71,1000,464,511,498,458,501,466
0.3,0.71,1000,496,492,495,493,505,503
0.3,0.71,1000,470,467,463,408,424,490
0.3,0.71,1000,499,502,512,506,525,526
0.3,0.71,1000,502,492,484,533,501,508
0.3,0.71,1000,503,502,558,524,505,522
0.3,0.71,1000,508,499,502,509,498,501
0.3,0.71,1000,531,555,511,514,554,512
0.3,0.71,1000,492,494,487,493,489,499
0.3,0.71,1000,495,497,484,502,498,503
0.3,0.71,1000,496,501,498,485,468,495
0.3,0.71,1000,496,498,501,500,492,502
0.3,0.71,1000,528,533,538,518,489,536
0.3,0.71,1000,497,506,503,499,504,502
0.3,0.71,1000,570,500,591,495,513,565
0.3,0.71,1000,471,485,476,525,503,353
0.3,0.71,1000,502,567,501,508,569,496
0.3,0.71,1000,506,503,507,504,505,493
0.3,0.71,1000,503,497,462,499,507,500
0.3,0.71,1000,499,489,500,506,507,508
0.3,0.71,1000,496,498,497,499,502,505
0.3,0.71,1000,509,508,493,497,502,498
0.3,0.71,1000,487,506,515,490,512,513
0.3,0.71,1000,501,505,504,488,493,495
0.3,0.71,1000,516,515,505,474,509,496
0.3,0.71,1000,497,505,504,501,494,496
0.3,0.71,1000,506,494,479,496,517,504
0.3,0.71,1000,496,484,486,500,475,487
0.3,0.71,1000,507,499,513,489,502,506
0.3,0.71,1000,504,494,511,512,515,492
0.3,0.71,1000,488,508,492,491,500,489
0.3,0.71,1000,502,498,500,503,501,506
0.3,0.71,1000,501,503,500,499,502,505
0.3,0.71,1000,490,491,498,487,500,494
0.3,0.71,1000,488,490,487,479,502,477
0.3,0.71,1000,501,514,510,507,523,521
0.3,0.71,1000,496,498,493,486,497,487
0.3,0.71,1000,490,484,550,474,476,478
0.3,0.71,1000,540,537,536,535,538,539
0.3,0.71,1000,502,511,503,484,496,526
0.3,0.71,1000,502,498,522,515,487,491
0.3,0.71,1000,496,499,511,492,501,502
0.3,0.71,1000,484,479,483,481,482,480
0.3,0.71,1000,471,472,460,469,506,476
0.3,0.71,1000,502,1,507,508,492,504
0.3,0.71,1000,498,502,496,497,499,505
0.3,0.71,1000,497,505,502,496,495,501
0.3,0.71,1000,494,478,480,481,496,473
0.3,0.71,1000,496,497,500,501,478,502
0.3,0.71,1000,516,455,500,452,512,502
0.3,0.71,1000,497,505,499,522,515,533
0.3,0.71,1000,492,470,441,485,508,2
0.3,0.71,1000,508,507,506,509,504,514
0.3,0.71,1000,303,494,498,9,502,495
0.3,0.71,1000,500,499,498,505,504,520
0.3,0.71,1000,531,534,555,875,536,549
0.3,0.71,1000,491,498,502,492,500,499
0.3,0.71,1000,489,503,499,487,511,512
0.3,0.71,1000,513,506,509,500,505,501
0.3,0.71,1000,492,498,503,497,493,500
0.3,0.71,1000,445,519,510,524,505,521
0.3,0.71,1000,496,491,502,497,481,492
0.3,0.71,1000,499,502,496,495,505,508
0.3,0.71,1000,505,501,498,497,495,500
0.3,0.71,1000,460,518,461,525,458,519
0.3,0.71,1000,485,506,488,502,505,503
0.3,0.71,1000,507,506,515,513,503,516
0.3,0.71,1000,487,490,483,538,485,491
0.3,0.71,1000,496,500,494,471,493,491
0.3,0.71,1000,495,492,499,493,497,489
0.3,0.71,1000,476,485,500,495,496,498
0.3,0.71,1000,496,501,503,494,495,502
0.3,0.71,1000,496,509,511,986,499,985
0.3,0.71,1000,492,502,482,486,499,494
0.3,0.71,1000,502,498,495,497,490,493
0.3,0.71,1000,524,528,527,525,529,526
0.3,0.71,1000,496,504,503,488,505,528
0.3,0.71,1000,494,504,501,493,495,500
0.3,0.71,1000,502,504,497,501,507,494
