"rho","SNR","n","cp1","cp2","cp3","cp4","cp5","cp6"
0,2.07,1000,502,497,500,2,18,688
0,2.07,1000,502,500,501,505,503,993
0,2.07,1000,500,498,499,501,497,996
0,2.07,1000,498,999,1,9,31,997
0,2.07,1000,500,499,498,497,502,501
0,2.07,1000,511,510,501,508,502,498
0,2.07,1000,499,975,980,1,2,3
0,2.07,1000,499,497,500,498,358,367
0,2.07,1000,500,497,498,1,996,998
0,2.07,1000,500,498,501,503,502,2
0,2.07,1000,500,502,503,501,1,2
0,2.07,1000,500,497,999,2,3,4
0,2.07,1000,500,991,994,533,551,563
0,2.07,1000,500,503,501,506,502,491
0,2.07,1000,500,499,452,455,453,456
0,2.07,1000,501,1,66,105,294,2
0,2.07,1000,491,492,490,493,495,499
0,2.07,1000,500,501,503,997,998,37
0,2.07,1000,502,501,499,497,979,969
0,2.07,1000,497,498,495,5,998,74
0,2.07,1000,500,502,503,998,504,501
0,2.07,1000,501,3,4,999,1,2
0,2.07,1000,505,502,999,508,514,1
0,2.07,1000,501,502,4,1,2,3
0,2.07,1000,502,501,500,494,6,993
0,2.07,1000,499,497,973,999,2,86
0,2.07,1000,500,502,506,505,507,521
0,2.07,1000,501,500,506,495,499,503
0,2.07,1000,501,499,498,503,3,19
0,2.07,1000,500,496,498,497,501,502
0,2.07,1000,500,501,498,497,504,992
0,2.07,1000,499,500,991,998,999,1
0,2.07,1000,503,500,504,992,998,1
0,2.07,1000,500,499,497,5,10,14
0,2.07,1000,500,775,774,776,8,771
0,2.07,1000,502,501,1,120,266,307
0,2.07,1000,501,500,502,422,499,413
0,2.07,1000,499,500,502,498,497,495
0,2.07,1000,501,500,995,997,20,991
0,2.07,1000,500,503,501,502,497,496
0,2.07,1000,503,500,498,497,5,507
0,2.07,1000,500,502,501,503,2,7
0,2.07,1000,500,503,492,493,502,495
0,2.07,1000,501,504,503,502,500,505
0,2.07,1000,500,501,502,1,2,5
0,2.07,1000,500,501,499,496,507,993
0,2.07,1000,506,501,500,502,499,497
0,2.07,1000,503,502,999,508,504,995
0,2.07,1000,500,499,498,484,1,477
0,2.07,1000,499,500,501,502,503,505
0,2.07,1000,497,496,500,502,505,499
0,2.07,1000,499,498,611,831,996,997
0,2.07,1000,503,501,500,497,498,505
0,2.07,1000,500,497,1,777,995,2
0,2.07,1000,502,501,500,497,505,504
0,2.07,1000,496,498,499,495,487,492
0,2.07,1000,500,998,8,497,797,944
0,2.07,1000,500,502,504,503,505,510
0,2.07,1000,497,505,507,496,495,501
0,2.07,1000,502,505,501,507,503,180
0,2.07,1000,500,505,492,488,491,493
0,2.07,1000,501,500,496,1,569,661
0,2.07,1000,500,499,494,493,7,498
0,2.07,1000,498,502,496,886,872,870
0,2.07,1000,501,502,500,493,494,998
0,2.07,1000,498,491,502,493,503,499
0,2.07,1000,500,503,501,1,2,3
0,2.07,1000,500,498,499,497,501,496
0,2.07,1000,499,500,498,507,506,501
0,2.07,1000,496,495,498,503,2,1
0,2.07,1000,499,498,1,246,298,517
0,2.07,1000,499,497,234,1,2,138
0,2.07,1000,500,499,497,502,501,3
0,2.07,1000,500,499,501,4,494,504
0,2.07,1000,499,498,500,998,502,995
0,2.07,1000,503,502,501,3,5,122
0,2.07,1000,500,499,788,1,2,3
0,2.07,1000,501,502,504,500,498,497
0,2.07,1000,500,499,502,1,496,498
0,2.07,1000,500,501,499,493,997,494
0,2.07,1000,501,502,506,500,503,479
0,2.07,1000,500,499,501,507,502,497
0,2.07,1000,501,500,621,614,581,611
0,2.07,1000,500,501,834,837,1,497
0,2.07,1000,500,2,1,497,3,4
0,2.07,1000,503,500,501,499,507,498
0,2.07,1000,497,496,500,498,474,489
0,2.07,1000,503,500,499,497,2,498
0,2.07,1000,499,500,14,8,9,13
0,2.07,1000,500,503,499,502,934,916
0,2.07,1000,500,507,509,508,506,505
0,2.07,1000,500,502,398,390,492,364
0,2.07,1000,498,499,497,502,500,501
0,2.07,1000,500,502,508,503,501,970
0,2.07,1000,499,998,1,508,999,2
0,2.07,1000,500,501,503,505,509,440
0,2.07,1000,499,195,197,497,997,1
0,2.07,1000,500,501,498,1,371,9
0,2.07,1000,498,499,496,495,501,492
0,2.07,1000,500,499,498,501,507,503
0,2.07,1000,500,498,497,1,263,995
0,2.07,1000,500,507,508,502,498,505
0,2.07,1000,500,499,1,289,323,324
0,2.07,1000,501,500,502,474,476,475
0,2.07,1000,499,495,489,497,496,494
0,2.07,1000,499,498,504,506,501,500
0,2.07,1000,503,505,504,508,1,60
0,2.07,1000,498,500,1,996,2,493
0,2.07,1000,502,500,495,496,499,6
0,2.07,1000,497,500,499,494,496,998
0,2.07,1000,499,497,494,6,3,4
0,2.07,1000,500,499,503,457,22,21
0,2.07,1000,500,501,498,992,4,8
0,2.07,1000,498,496,501,500,499,3
0,2.07,1000,506,502,500,505,507,496
0,2.07,1000,499,997,1,8,507,996
0,2.07,1000,502,503,505,499,506,1
0,2.07,1000,500,497,499,55,427,483
0,2.07,1000,501,304,300,307,309,999
0,2.07,1000,500,498,501,505,3,496
0,2.07,1000,501,502,504,500,499,5
0,2.07,1000,500,499,498,501,3,5
0,2.07,1000,500,501,998,2,5,12
0,2.07,1000,501,502,500,3,508,2
0,2.07,1000,500,495,392,997,1,2
0,2.07,1000,500,498,497,499,1,4
0,2.07,1000,500,498,499,503,993,996
0,2.07,1000,499,999,432,446,450,461
0,2.07,1000,499,500,501,502,997,998
0,2.07,1000,502,503,501,504,999,1
0,2.07,1000,500,504,493,502,499,506
0,2.07,1000,500,499,502,504,503,493
0,2.07,1000,500,5,6,8,12,502
0,2.07,1000,503,6,2,3,4,5
0,2.07,1000,501,503,505,998,999,497
0,2.07,1000,502,503,500,498,499,501
0,2.07,1000,499,498,496,502,497,500
0,2.07,1000,496,497,495,1,2,67
0,2.07,1000,500,501,6,7,2,4
0,2.07,1000,499,497,501,494,498,500
0,2.07,1000,499,498,495,505,501,502
0,2.07,1000,499,492,494,498,500,999
0,2.07,1000,500,502,501,498,503,505
0,2.07,1000,508,507,506,510,500,502
0,2.07,1000,500,501,499,498,999,497
0,2.07,1000,500,995,1,2,223,236
0,2.07,1000,499,1,503,2,3,4
0,2.07,1000,500,501,1,882,2,125
0,2.07,1000,499,501,500,498,502,995
0,2.07,1000,500,498,499,497,1,6
0,2.07,1000,501,839,842,850,851,857
0,2.07,1000,497,499,502,505,500,501
0,2.07,1000,500,499,498,504,507,510
0,2.07,1000,500,501,499,507,502,506
0,2.07,1000,499,500,999,507,1,2
0,2.07,1000,500,499,496,497,492,502
0,2.07,1000,501,504,502,500,503,495
0,2.07,1000,496,499,501,497,494,999
0,2.07,1000,498,500,499,497,980,981
0,2.07,1000,500,499,995,993,999,3
0,2.07,1000,500,498,2,3,1,227
0,2.07,1000,501,497,997,4,1,2
0,2.07,1000,500,501,494,499,2,502
0,2.07,1000,500,501,502,997,999,1
0,2.07,1000,502,1,85,126,2,3
0,2.07,1000,501,500,502,504,1,2
0,2.07,1000,500,499,501,502,504,497
0,2.07,1000,494,495,498,496,5,493
0,2.07,1000,498,496,495,497,98,116
0,2.07,1000,498,499,500,427,667,996
0,2.07,1000,500,499,999,496,995,998
0,2.07,1000,498,501,502,500,499,506
0,2.07,1000,500,497,1,2,3,4
0,2.07,1000,500,499,497,498,521,490
0,2.07,1000,501,498,505,507,497,9
0,2.07,1000,500,226,456,486,488,1
0,2.07,1000,496,501,499,500,498,13
0,2.07,1000,503,500,502,504,499,4
0,2.07,1000,500,497,496,501,495,494
0,2.07,1000,499,494,495,998,493,501
0,2.07,1000,504,506,503,999,1,2
0,2.07,1000,500,501,504,1,502,998
0,2.07,1000,500,501,575,615,996,999
0,2.07,1000,499,500,501,504,495,497
0,2.07,1000,497,495,52,54,53,55
0,2.07,1000,501,500,999,491,505,507
0,2.07,1000,500,496,108,111,112,155
0,2.07,1000,500,497,498,496,501,495
0,2.07,1000,500,387,1,2,3,4
0,2.07,1000,500,502,503,494,495,498
0,2.07,1000,500,501,504,502,498,503
0,2.07,1000,499,500,498,503,505,496
0,2.07,1000,499,501,500,504,4,2
0,2.07,1000,500,503,505,498,499,501
0,2.07,1000,506,507,505,500,501,508
0,2.07,1000,501,502,500,541,539,542
0,2.07,1000,500,498,496,998,6,12
0,2.07,1000,501,500,997,498,502,1
0,2.07,1000,499,500,502,997,492,498
0,2.07,1000,499,501,23,22,17,21
0,2.07,1000,500,498,499,496,501,497
0,2.07,1000,503,504,499,506,508,1
0,2.07,1000,501,502,503,504,500,499
0,2.07,1000,500,502,501,999,1,5
0,2.07,1000,501,502,500,11,503,991
0,2.07,1000,495,494,498,996,998,340
0,2.07,1000,500,496,497,499,495,175
0,2.07,1000,497,498,496,501,503,495
0,2.07,1000,506,503,501,499,508,500
0,2.07,1000,502,501,504,499,500,503
0,2.07,1000,500,499,501,498,497,1
0,2.07,1000,500,499,311,768,780,789
0,2.07,1000,500,1,4,5,7,8
0,2.07,1000,499,495,497,998,996,995
0,2.07,1000,501,503,499,510,502,504
0,2.07,1000,499,498,503,497,501,500
0,2.07,1000,499,492,498,996,1,2
0,2.07,1000,500,499,498,501,495,506
0,2.07,1000,499,502,501,500,490,498
0,2.07,1000,501,492,490,491,503,493
0,2.07,1000,501,1,504,3,471,499
0,2.07,1000,500,3,4,5,6,2
0,2.07,1000,500,499,497,498,501,3
0,2.07,1000,504,501,505,502,503,511
0,2.07,1000,502,500,501,499,151,465
0,2.07,1000,497,498,1,5,503,506
0,2.07,1000,503,501,508,512,500,507
0,2.07,1000,503,500,498,499,993,1
0,2.07,1000,499,501,497,417,8,283
0,2.07,1000,498,500,499,497,487,501
0,2.07,1000,499,992,990,991,999,2
0,2.07,1000,500,498,503,499,502,506
0,2.07,1000,499,501,1,3,495,496
0,2.07,1000,499,495,498,500,493,496
0,2.07,1000,503,501,504,498,500,502
0,2.07,1000,499,500,498,2,999,1
0,2.07,1000,498,499,502,3,73,311
0,2.07,1000,503,497,3,992,997,1
0,2.07,1000,496,499,500,504,495,505
0,2.07,1000,500,987,988,989,771,997
0,2.07,1000,496,495,494,498,497,499
0,2.07,1000,503,502,500,501,504,510
0,2.07,1000,496,499,497,224,500,237
0,2.07,1000,500,499,498,496,994,944
0,2.07,1000,509,513,510,506,505,6
0,2.07,1000,502,498,497,494,68,460
0,2.07,1000,499,496,501,502,2,4
0,2.07,1000,504,501,505,499,503,1
0,2.07,1000,499,500,501,498,508,1
0,2.07,1000,500,3,4,498,8,1
0,2.07,1000,499,497,500,501,517,580
0,2.07,1000,499,500,1,498,2,258
0,2.07,1000,501,503,497,2,506,507
0,2.07,1000,501,500,503,505,1,495
0,2.07,1000,500,492,498,1,491,494
0,2.07,1000,502,500,503,501,499,505
0,2.07,1000,499,498,1,2,44,91
0,2.07,1000,500,502,504,503,499,1
0,2.07,1000,498,496,506,502,495,497
0,2.07,1000,500,501,499,502,496,5
0,2.07,1000,500,501,498,2,494,503
0,2.07,1000,500,497,499,493,496,490
0,2.07,1000,495,498,497,500,993,485
0,2.07,1000,500,502,501,10,7,11
0,2.07,1000,499,500,501,998,475,476
0,2.07,1000,502,500,12,2,3,4
0,2.07,1000,503,501,1,999,2,22
0,2.07,1000,500,502,501,496,499,503
0,2.07,1000,500,3,4,26,999,1
0,2.07,1000,491,492,493,500,494,499
0,2.07,1000,501,500,997,6,12,66
0,2.07,1000,500,498,2,5,400,1
0,2.07,1000,501,502,496,505,998,1
0,2.07,1000,499,501,108,355,357,368
0,2.07,1000,498,1,2,3,4,5
0,2.07,1000,502,501,500,498,504,503
0,2.07,1000,497,499,13,1,994,996
0,2.07,1000,504,502,503,499,1,2
0,2.07,1000,500,501,509,7,507,510
0,2.07,1000,499,500,998,498,997,999
0,2.07,1000,498,499,500,2,501,1
0,2.07,1000,500,501,502,503,999,586
0,2.07,1000,500,506,503,3,450,461
0,2.07,1000,503,500,1,3,103,955
0,2.07,1000,501,499,500,498,1,494
0,2.07,1000,500,498,503,960,991,998
0,2.07,1000,499,500,502,997,2,877
0,2.07,1000,499,500,498,2,994,998
0,2.07,1000,499,501,500,496,495,502
0,2.07,1000,499,500,497,496,498,1
0,2.07,1000,500,502,503,505,506,501
0,2.07,1000,505,501,500,506,499,495
0,2.07,1000,498,500,504,503,1,494
0,2.07,1000,500,501,1,915,999,2
0,2.07,1000,500,499,496,497,504,503
0,2.07,1000,499,500,501,1,424,996
0,2.07,1000,499,500,501,2,1,999
0,2.07,1000,500,498,504,386,389,402
0,2.07,1000,500,502,499,521,748,1
0,2.07,1000,500,499,497,498,493,496
0,2.07,1000,500,501,9,992,997,998
0,2.07,1000,500,498,503,499,505,94
0,2.07,1000,501,502,499,992,2,103
0,2.07,1000,499,495,496,500,498,503
0,2.07,1000,500,499,502,501,504,498
0,2.07,1000,503,501,497,498,496,495
0,2.07,1000,499,500,497,498,991,990
0,2.07,1000,500,499,501,1,505,3
0,2.07,1000,500,499,504,505,506,998
0,2.07,1000,500,501,9,499,504,5
0,2.07,1000,498,500,4,5,502,7
0,2.07,1000,501,502,500,503,9,12
0,2.07,1000,501,502,498,107,133,138
0,2.07,1000,498,496,499,500,504,506
0,2.07,1000,499,498,989,991,11,717
0,2.07,1000,498,499,500,502,994,1
0,2.07,1000,499,500,497,496,498,495
0,2.07,1000,501,499,5,4,7,8
0,2.07,1000,503,501,496,999,2,3
0,2.07,1000,501,504,500,502,3,8
0,2.07,1000,504,502,500,503,506,513
0,2.07,1000,500,497,499,501,503,498
0,2.07,1000,496,493,499,491,498,495
0,2.07,1000,499,490,495,254,999,1
0,2.07,1000,501,500,502,499,503,493
0,2.07,1000,496,497,498,502,501,278
0,2.07,1000,499,497,495,501,498,6
0,2.07,1000,500,7,6,998,9,10
0,2.07,1000,498,502,2,3,998,4
0,2.07,1000,498,524,919,1,2,3
0,2.07,1000,499,501,500,491,490,496
0,2.07,1000,499,500,497,3,10,999
0,2.07,1000,493,324,479,482,492,499
0,2.07,1000,498,500,499,501,503,3
0,2.07,1000,500,501,15,99,1,2
0,2.07,1000,500,7,471,474,481,483
0,2.07,1000,500,497,479,503,490,481
0,2.07,1000,500,497,498,501,484,482
0,2.07,1000,501,496,504,503,500,495
0,2.07,1000,500,501,509,503,505,504
0,2.07,1000,501,496,500,503,495,1
0,2.07,1000,498,996,3,6,1,2
0,2.07,1000,500,499,501,497,495,502
0,2.07,1000,500,497,4,5,6,7
0,2.07,1000,501,503,498,2,4,84
0,2.07,1000,500,499,496,497,503,505
0,2.07,1000,502,501,500,505,507,506
0,2.07,1000,503,502,500,501,505,495
0,2.07,1000,498,500,497,502,2,4
0,2.07,1000,500,498,501,1,2,378
0,2.07,1000,501,500,502,490,504,475
0,2.07,1000,497,498,499,500,496,487
0,2.07,1000,500,501,499,504,121,118
0,2.07,1000,499,491,498,500,5,6
0,2.07,1000,499,502,500,503,496,748
0,2.07,1000,503,502,500,499,1,289
0,2.07,1000,500,499,994,986,987,993
0,2.07,1000,500,499,498,501,496,489
0,2.07,1000,500,499,505,504,507,509
0,2.07,1000,497,501,500,496,499,495
0,2.07,1000,504,501,511,502,510,500
0,2.07,1000,503,501,36,500,29,45
0,2.07,1000,500,498,501,496,509,514
0,2.07,1000,501,496,500,1,455,2
0,2.07,1000,500,499,502,2,3,492
0,2.07,1000,501,498,500,505,4,7
0,2.07,1000,499,500,502,498,496,8
0,2.07,1000,498,496,505,999,187,1
0,2.07,1000,501,1,997,128,187,341
0,2.07,1000,501,999,34,421,997,1
0,2.07,1000,497,498,499,496,248,259
0,2.07,1000,500,503,499,497,501,506
0,2.07,1000,500,497,498,499,496,501
0,2.07,1000,495,496,499,494,500,6
0,2.07,1000,500,504,501,503,495,490
0,2.07,1000,500,254,3,4,5,6
0,2.07,1000,497,498,997,2,994,995
0,2.07,1000,502,501,503,507,506,508
0,2.07,1000,500,499,498,692,699,721
0,2.07,1000,498,499,500,8,127,152
0,2.07,1000,493,497,496,589,599,584
0,2.07,1000,499,501,500,498,490,999
0,2.07,1000,500,994,995,6,130,502
0,2.07,1000,499,498,500,1,4,5
0,2.07,1000,501,497,502,496,507,2
0,2.07,1000,499,500,495,498,496,2
0,2.07,1000,500,488,501,490,992,993
0,2.07,1000,493,494,496,497,499,500
0,2.07,1000,498,500,499,496,3,8
0,2.07,1000,503,501,502,500,497,8
0,2.07,1000,499,498,493,495,496,1
0,2.07,1000,499,498,3,1,2,91
0,2.07,1000,500,499,497,502,1,251
0,2.07,1000,500,1,996,491,492,495
0,2.07,1000,502,500,787,786,504,501
0,2.07,1000,501,4,5,6,506,997
0,2.07,1000,502,500,498,501,499,3
0,2.07,1000,498,497,505,501,496,507
0,2.07,1000,500,501,493,3,323,995
0,2.07,1000,498,500,501,2,26,27
0,2.07,1000,500,501,498,996,999,2
0,2.07,1000,502,499,501,503,500,505
0,2.07,1000,500,498,501,508,499,507
0,2.07,1000,497,494,501,509,500,496
0,2.07,1000,500,501,502,493,494,499
0,2.07,1000,496,502,497,500,499,503
0,2.07,1000,499,497,501,495,496,505
0,2.07,1000,499,502,500,496,503,798
0,2.07,1000,500,525,501,523,524,517
0,2.07,1000,500,499,498,501,496,504
0,2.07,1000,500,4,12,14,16,21
0,2.07,1000,500,499,501,506,579,998
0,2.07,1000,500,266,283,369,385,642
0,2.07,1000,498,501,1,2,997,3
0,2.07,1000,500,499,501,502,999,1
