Repitition,Time,rho,SNR,n,Optimality Gap,Change Points
7,512.8135747909546,0.7,0.71,1000,0.5297150543306209,"[72, 570, 575, 611, 821]"
3,671.0870449542999,0.7,0.71,1000,0.3433415548431311,"[518, 589]"
8,498.2044882774353,0.0,6.0,1000,0.08126375278337777,[499]
9,498.32215785980225,0.0,6.0,1000,0.09642642803932039,[499]
10,498.3282129764557,0.0,6.0,1000,0.45734846664797646,"[242, 326, 439, 802]"
11,498.71804904937744,0.0,6.0,1000,0.1064264707167714,[499]
12,498.7463872432709,0.0,6.0,1000,0.07949284333333974,[499]
13,506.81128787994385,0.0,6.0,1000,0.09033064604639397,[499]
14,510.49266624450684,0.0,6.0,1000,0.08158877818160477,[499]
15,542.043210029602,0.0,6.0,1000,0.08895167031992625,[499]
8,488.9468848705292,0.3,6.0,1000,0.12915691025588966,[499]
10,489.38171887397766,0.3,6.0,1000,0.09542344291887835,[499]
9,489.7208592891693,0.3,6.0,1000,0.11157621850739932,[499]
11,489.3255898952484,0.3,6.0,1000,0.13097466540612845,[500]
12,489.88450622558594,0.3,6.0,1000,0.5778350905806845,"[43, 511, 539, 574, 751]"
13,501.43398809432983,0.3,6.0,1000,0.09760079844129547,[500]
14,505.82216000556946,0.3,6.0,1000,0.21909835537242944,[527]
15,514.5302319526672,0.3,6.0,1000,0.534665715041771,"[281, 340, 448]"
8,492.53647089004517,0.7,6.0,1000,0.201764508712428,[499]
9,491.96194672584534,0.7,6.0,1000,0.21882351080606818,[499]
10,492.1098120212555,0.7,6.0,1000,0.19908057214412467,[499]
11,492.1448678970337,0.7,6.0,1000,0.20209888021986902,[499]
12,492.1927728652954,0.7,6.0,1000,0.24731743708042175,[498]
13,504.0480649471283,0.7,6.0,1000,0.22831535489530952,[499]
14,514.6682991981506,0.7,6.0,1000,0.21628266228456997,[499]
15,503.4694540500641,0.7,6.0,1000,0.1966117530232044,[501]
8,492.93197321891785,0.0,3.52,1000,0.10661385036113706,[499]
9,492.70822191238403,0.0,3.52,1000,0.34834453147915617,"[386, 393, 431, 449, 500]"
10,492.7745659351349,0.0,3.52,1000,0.5051629680013434,"[37, 832]"
11,492.4619982242584,0.0,3.52,1000,0.43523192486824064,"[190, 700]"
12,493.1186249256134,0.0,3.52,1000,0.1078260289243903,[497]
13,504.628945350647,0.0,3.52,1000,0.1095293451475646,[499]
14,541.300125837326,0.0,3.52,1000,0.11949459670470143,[499]
15,525.9693350791931,0.0,3.52,1000,0.45035178958386435,"[278, 802]"
8,522.3863558769226,0.3,3.52,1000,0.1474504445133295,[499]
9,522.5758819580078,0.3,3.52,1000,0.2609381072061259,[530]
10,522.4697499275208,0.3,3.52,1000,0.16040584831854546,[502]
11,522.6144909858704,0.3,3.52,1000,0.17616574206971963,[499]
12,522.5304927825928,0.3,3.52,1000,0.18265858855675055,"[499, 717]"
13,522.8044409751892,0.3,3.52,1000,0.1656559745955154,[500]
14,593.0538008213043,0.3,3.52,1000,0.23768132506715367,"[454, 466, 500]"
8,517.6879007816315,0.7,3.52,1000,0.6404066812310593,"[144, 616, 637, 654, 727]"
9,517.9359092712402,0.7,3.52,1000,0.2940795635258001,"[106, 497]"
10,518.1914029121399,0.7,3.52,1000,0.5229723501011265,"[519, 531, 550, 592, 598]"
11,518.1261529922485,0.7,3.52,1000,0.630467302090285,"[594, 603, 613, 647, 656]"
15,519.8787651062012,0.3,3.52,1000,0.15437540197205474,[499]
12,517.9100551605225,0.7,3.52,1000,0.24938921000831565,[498]
13,539.3253231048584,0.7,3.52,1000,0.6087372853281869,"[150, 600, 678, 719, 731]"
14,641.4733710289001,0.7,3.52,1000,0.32412019816376686,[477]
8,521.4795281887054,0.0,2.07,1000,0.4033510956522255,[372]
9,521.0106480121613,0.0,2.07,1000,0.3038761768176995,[426]
10,521.3401758670807,0.0,2.07,1000,0.1404631259034639,[499]
11,521.4025030136108,0.0,2.07,1000,0.21031057793076421,[535]
15,522.2186138629913,0.7,3.52,1000,0.28206972583163914,[499]
12,521.7253448963165,0.0,2.07,1000,0.16057873305239176,[499]
13,556.7688269615173,0.0,2.07,1000,0.1791268689091084,[513]
14,637.2802369594574,0.0,2.07,1000,0.15714854268827005,[499]
8,521.9673368930817,0.3,2.07,1000,0.22132137112131517,[491]
9,522.0586838722229,0.3,2.07,1000,0.5314134924283883,"[185, 218, 341, 437, 461]"
11,522.1787428855896,0.3,2.07,1000,0.45504789413405516,"[193, 627, 680, 710, 719]"
10,522.4991638660431,0.3,2.07,1000,0.1853578746631206,[499]
12,522.4408912658691,0.3,2.07,1000,0.49683565072612795,"[534, 574, 602, 632, 756]"
15,523.4369399547577,0.0,2.07,1000,0.17377144092017066,"[499, 572]"
13,618.6359529495239,0.3,2.07,1000,0.5442001032300021,"[215, 245]"
14,568.5466320514679,0.3,2.07,1000,0.2840910341762108,"[430, 446]"
8,513.819540977478,0.7,2.07,1000,0.4752374410126529,"[405, 462, 477, 485]"
9,513.595465183258,0.7,2.07,1000,0.4479853580148195,"[440, 465, 477, 485, 500]"
11,513.7292790412903,0.7,2.07,1000,0.30109372245533317,[499]
10,513.7338018417358,0.7,2.07,1000,0.28681123440773054,[499]
12,513.8844180107117,0.7,2.07,1000,0.6742445035527969,"[102, 130, 556, 604, 929]"
15,515.0025091171265,0.3,2.07,1000,0.3810685677265923,"[407, 411, 448, 499]"
13,676.3419649600983,0.7,2.07,1000,0.5757933553240159,"[7, 622, 629, 650, 678]"
14,522.9964957237244,0.7,2.07,1000,0.29403123459232133,[499]
8,498.9428012371063,0.0,1.22,1000,0.2113601828712119,"[509, 756]"
9,499.158814907074,0.0,1.22,1000,0.4182396161328564,[230]
10,498.79725217819214,0.0,1.22,1000,0.20904585146643145,[503]
11,498.9195010662079,0.0,1.22,1000,0.3322878306581048,"[511, 533, 565, 617, 959]"
12,499.46367716789246,0.0,1.22,1000,0.3553165340176766,[321]
15,502.32948088645935,0.7,2.07,1000,0.3274801474041959,[509]
13,571.1122677326202,0.0,1.22,1000,0.20366352539084698,[484]
14,498.64274311065674,0.0,1.22,1000,0.3482248585325851,"[393, 505, 989]"
8,487.56515192985535,0.3,1.22,1000,0.257289728133555,"[268, 497]"
9,487.4122450351715,0.3,1.22,1000,0.2347204544029281,[493]
10,487.5324990749359,0.3,1.22,1000,0.4045175761596753,[383]
11,487.76584911346436,0.3,1.22,1000,0.22667452988497222,[499]
12,488.96789026260376,0.3,1.22,1000,0.397699422157369,"[503, 524, 598, 604, 662]"
15,493.2483010292053,0.0,1.22,1000,0.21121291074655993,[500]
13,512.9295952320099,0.3,1.22,1000,0.2955600382305122,"[435, 577]"
14,489.3918511867523,0.3,1.22,1000,0.47186724900940696,[774]
8,483.8035638332367,0.7,1.22,1000,0.5323839274741944,"[315, 418, 427, 434]"
9,483.90726590156555,0.7,1.22,1000,0.32102263931061276,[499]
10,483.38259506225586,0.7,1.22,1000,0.34277814131562023,"[496, 501]"
11,483.4123041629791,0.7,1.22,1000,0.509520588086989,"[319, 333, 339, 371, 381]"
12,484.24606013298035,0.7,1.22,1000,0.5629524220785344,"[127, 681, 691, 782]"
15,490.5146861076355,0.3,1.22,1000,0.5412390824123118,"[8, 23, 866]"
13,494.5805859565735,0.7,1.22,1000,0.3498587862261292,[518]
8,484.0535020828247,0.0,0.71,1000,0.23448704733397135,[499]
14,485.96313309669495,0.7,1.22,1000,0.40088043013808367,"[499, 518, 541, 549, 553]"
9,484.1975588798523,0.0,0.71,1000,0.22332579706414862,[499]
10,484.02660489082336,0.0,0.71,1000,0.24278833734258265,[504]
11,483.76175022125244,0.0,0.71,1000,0.3340325697118984,"[353, 816]"
12,484.7225179672241,0.0,0.71,1000,0.4187652233925452,"[163, 794, 820]"
15,495.82874488830566,0.7,1.22,1000,0.33549964817656935,[499]
8,487.03249287605286,0.3,0.71,1000,0.41528291298135694,"[325, 899]"
13,490.1596872806549,0.0,0.71,1000,0.24044378603134772,"[490, 499]"
11,486.5189001560211,0.3,0.71,1000,0.4581887499124789,"[157, 947]"
10,486.58154582977295,0.3,0.71,1000,0.40320665963619556,"[268, 343, 437]"
9,486.9100170135498,0.3,0.71,1000,0.2972136011175514,"[517, 520, 548]"
14,488.36499285697937,0.0,0.71,1000,0.35106343697857595,[324]
12,487.15635991096497,0.3,0.71,1000,0.3968386832532492,"[322, 341, 437, 447, 487]"
15,503.2525587081909,0.0,0.71,1000,0.30199222951570537,"[438, 443]"
8,484.5665729045868,0.7,0.71,1000,0.36096180341890494,"[497, 506]"
10,484.5251660346985,0.7,0.71,1000,0.40412866483019266,"[459, 469, 478, 483, 844]"
9,484.4085319042206,0.7,0.71,1000,0.3910280948658937,"[440, 450, 469, 478, 797]"
11,484.5679838657379,0.7,0.71,1000,0.37905409393505013,"[419, 436, 445, 456, 468]"
13,486.15004301071167,0.3,0.71,1000,0.24614737505995843,"[495, 510]"
14,485.4704623222351,0.3,0.71,1000,0.27327778140062736,"[492, 495]"
12,485.2347378730774,0.7,0.71,1000,0.3787117959912512,"[520, 614]"
15,519.8000221252441,0.3,0.71,1000,0.2547210598972731,[498]
16,505.28106021881104,0.0,6.0,1000,0.07751012577679911,[499]
18,505.3208677768707,0.0,6.0,1000,0.0904846525520003,[499]
17,505.4557509422302,0.0,6.0,1000,0.5858062497051005,[980]
19,505.47626066207886,0.0,6.0,1000,0.07708918431014981,[499]
13,506.0539608001709,0.7,0.71,1000,0.4499602808259721,"[210, 499, 508, 593, 624]"
14,505.66983914375305,0.7,0.71,1000,0.3573378998747417,"[482, 487, 491, 499]"
20,504.5621500015259,0.0,6.0,1000,0.1260162279021618,[505]
15,551.9158473014832,0.7,0.71,1000,0.5140119778334269,"[516, 519, 529, 544, 716]"
16,512.1976139545441,0.3,6.0,1000,0.2042012651270039,"[73, 514]"
17,511.9340670108795,0.3,6.0,1000,0.11495866627841753,[499]
18,512.0816190242767,0.3,6.0,1000,0.11277553883744992,[499]
19,512.2647321224213,0.3,6.0,1000,0.131771666734502,[499]
21,512.7902829647064,0.0,6.0,1000,0.10028623122901086,[504]
22,512.6653068065643,0.0,6.0,1000,0.09094277927926321,[499]
20,511.5300438404083,0.3,6.0,1000,0.32055312906404526,"[430, 462, 477, 486]"
23,635.930850982666,0.0,6.0,1000,0.0956971121774804,[499]
16,505.32552790641785,0.7,6.0,1000,0.22875620092338217,[499]
17,505.2838411331177,0.7,6.0,1000,0.2442851959635869,[499]
18,505.3841164112091,0.7,6.0,1000,0.2095719488608756,[498]
19,505.187814950943,0.7,6.0,1000,0.23135840156091805,[500]
21,505.85282015800476,0.3,6.0,1000,0.11776174218554306,[499]
22,505.9430739879608,0.3,6.0,1000,0.1026803824278448,[499]
20,506.060261964798,0.7,6.0,1000,0.25263945442117614,"[503, 829]"
23,662.5910379886627,0.3,6.0,1000,0.13150394720408765,[494]
16,496.8575048446655,0.0,3.52,1000,0.36421620487283946,"[614, 635]"
17,497.22755098342896,0.0,3.52,1000,0.114858704808308,[505]
18,497.1157548427582,0.0,3.52,1000,0.18941176380660732,"[504, 540]"
19,497.3482689857483,0.0,3.52,1000,0.11650934671300472,[499]
21,499.6863169670105,0.7,6.0,1000,0.2768643105450622,"[493, 893]"
22,499.6257019042969,0.7,6.0,1000,0.686831806121163,"[267, 427, 442, 446, 856]"
20,499.3437030315399,0.0,3.52,1000,0.11236800497660018,[500]
23,540.2815170288086,0.7,6.0,1000,0.22667970967658052,[499]
16,486.17570996284485,0.3,3.52,1000,0.2444972901621361,"[498, 516, 535, 546]"
17,485.995845079422,0.3,3.52,1000,0.14608479713466196,[499]
18,486.16202116012573,0.3,3.52,1000,0.14714056923722924,[500]
19,486.2682569026947,0.3,3.52,1000,0.1378016748449776,[499]
21,488.830326795578,0.0,3.52,1000,0.5548779757189953,"[53, 59]"
22,488.77966809272766,0.0,3.52,1000,0.4840568819271232,"[114, 800]"
20,489.4636368751526,0.3,3.52,1000,0.14891774757491297,[499]
23,505.86354303359985,0.0,3.52,1000,0.1273926163480937,[499]
16,483.2878270149231,0.7,3.52,1000,0.3222677738348867,"[475, 504, 516, 787]"
17,482.9411630630493,0.7,3.52,1000,0.3548415474108416,"[449, 458, 534]"
18,483.1232898235321,0.7,3.52,1000,0.25433867248558323,[499]
19,482.8052930831909,0.7,3.52,1000,0.585151686747052,"[311, 327, 339, 485, 493]"
22,482.33814096450806,0.3,3.52,1000,0.21042957221053804,"[86, 498, 813]"
21,482.7359998226166,0.3,3.52,1000,0.14759416756945928,[499]
20,482.8434000015259,0.7,3.52,1000,0.4596222730035665,"[432, 447, 487, 613, 625]"
23,488.47618985176086,0.3,3.52,1000,0.1599261870834878,[499]
16,481.528767824173,0.0,2.07,1000,0.342190090679815,[398]
17,481.53441095352173,0.0,2.07,1000,0.3607956271870735,"[198, 662]"
18,481.4525377750397,0.0,2.07,1000,0.4802016552949806,"[838, 847]"
19,481.3160328865051,0.0,2.07,1000,0.1546556355658494,[499]
22,481.4043667316437,0.7,3.52,1000,0.3447555141454141,"[499, 520, 536]"
21,481.87715101242065,0.7,3.52,1000,0.5798352926118766,"[68, 508, 531, 559, 677]"
20,481.8928608894348,0.0,2.07,1000,0.3167364552954494,[403]
17,481.4433150291443,0.3,2.07,1000,0.5643171966418549,"[154, 184, 248]"
16,481.5573880672455,0.3,2.07,1000,0.4560883248501882,"[250, 714, 719]"
19,481.4401249885559,0.3,2.07,1000,0.33781266937418003,"[394, 437, 447, 468, 494]"
18,481.52818298339844,0.3,2.07,1000,0.2033790391417244,"[391, 499]"
23,483.5043821334839,0.7,3.52,1000,0.26191452467737336,[499]
22,480.3866093158722,0.0,2.07,1000,0.1801316920714284,[508]
21,480.7747218608856,0.0,2.07,1000,0.1524503567923579,[499]
20,481.6727452278137,0.3,2.07,1000,0.19032852241388806,[499]
16,479.6256101131439,0.7,2.07,1000,0.37462775669217485,"[446, 453, 500, 525, 537]"
17,480.18960785865784,0.7,2.07,1000,0.5956837451345262,"[274, 299, 307, 319, 326]"
19,479.92634320259094,0.7,2.07,1000,0.30077344966896674,[504]
18,480.2683959007263,0.7,2.07,1000,0.3445380301386421,"[473, 477, 491]"
23,481.08308815956116,0.0,2.07,1000,0.3401838512075841,"[88, 516, 534, 577, 607]"
22,481.6021831035614,0.3,2.07,1000,0.23545658646090079,[505]
21,482.69505167007446,0.3,2.07,1000,0.20250541920175746,[500]
20,484.54592394828796,0.7,2.07,1000,0.4413449177863511,"[439, 447, 487, 718, 935]"
16,484.62435483932495,0.0,1.22,1000,0.20716802381036364,[499]
19,484.4568247795105,0.0,1.22,1000,0.32809002265767123,"[320, 725]"
17,484.50993728637695,0.0,1.22,1000,0.20733726893506926,[499]
18,484.50455117225647,0.0,1.22,1000,0.1998600384654956,[498]
23,484.91814708709717,0.3,2.07,1000,0.2749870224179123,"[510, 521, 531, 541]"
22,483.61535596847534,0.7,2.07,1000,0.3180051391324067,[499]
21,483.97866702079773,0.7,2.07,1000,0.5425190760555424,"[326, 332, 751]"
20,486.72567105293274,0.0,1.22,1000,0.3742158771194464,[703]
16,484.50145411491394,0.3,1.22,1000,0.4949100814182449,[813]
19,484.31476879119873,0.3,1.22,1000,0.36822928022891327,"[402, 436, 444]"
17,484.3521218299866,0.3,1.22,1000,0.5363875709092163,[962]
18,484.1612298488617,0.3,1.22,1000,0.22497568780386637,[499]
23,484.94611978530884,0.7,2.07,1000,0.5301319154261437,"[367, 416, 428, 449, 469]"
22,483.69294786453247,0.0,1.22,1000,0.4728284805319013,"[51, 863]"
21,483.94503808021545,0.0,1.22,1000,0.20794074251638905,[489]
20,488.5044560432434,0.3,1.22,1000,0.2890897000054133,"[279, 503, 534, 568]"
16,486.4907283782959,0.7,1.22,1000,0.3571881405396601,"[472, 490, 497]"
19,486.42712903022766,0.7,1.22,1000,0.3454441839723045,[499]
17,486.7033221721649,0.7,1.22,1000,0.5274341167566343,"[502, 509, 516, 685]"
18,486.55773401260376,0.7,1.22,1000,0.33704115477713964,[499]
23,486.56857085227966,0.0,1.22,1000,0.3092449824738774,[268]
22,484.97149205207825,0.3,1.22,1000,0.380865678538841,"[237, 290, 300, 340, 421]"
21,484.67299699783325,0.3,1.22,1000,0.490405519366782,"[197, 205, 348, 420, 990]"
20,491.53135108947754,0.7,1.22,1000,0.4970064362290962,"[286, 333, 343, 437, 744]"
16,488.0769851207733,0.0,0.71,1000,0.2838161667549133,"[407, 437, 504]"
19,488.33462715148926,0.0,0.71,1000,0.3177028977458712,"[639, 643]"
18,488.10877776145935,0.0,0.71,1000,0.3723756262741501,"[671, 674]"
17,488.24577498435974,0.0,0.71,1000,0.36664481376789954,"[186, 803]"
23,488.7184269428253,0.3,1.22,1000,0.3925600396486703,"[379, 388, 402, 427, 445]"
22,487.53493666648865,0.7,1.22,1000,0.5042312754825755,"[261, 607, 631, 642, 652]"
21,487.85448813438416,0.7,1.22,1000,0.3515746298027383,[499]
20,498.89845991134644,0.0,0.71,1000,0.25718127382242445,[471]
16,490.59706377983093,0.3,0.71,1000,0.43539286266998145,[792]
19,490.4156069755554,0.3,0.71,1000,0.3421807436288379,"[350, 437, 447, 466, 481]"
17,490.4362690448761,0.3,0.71,1000,0.47016339956974174,"[82, 100]"
18,490.56784892082214,0.3,0.71,1000,0.48062736954313806,[781]
23,491.02939081192017,0.7,1.22,1000,0.36029544823359,"[471, 477, 498]"
22,490.51873993873596,0.0,0.71,1000,0.35889789366549313,[690]
21,490.92381167411804,0.0,0.71,1000,0.31413656675813073,"[588, 591]"
20,506.1614992618561,0.3,0.71,1000,0.2527248512277204,[499]
16,496.50163197517395,0.7,0.71,1000,0.37477315765122415,"[456, 469, 478, 487]"
18,496.1120820045471,0.7,0.71,1000,0.5313524376333756,"[249, 262, 677, 694, 825]"
19,496.5009911060333,0.7,0.71,1000,0.3667673697705334,"[502, 509, 518, 529]"
17,496.35481095314026,0.7,0.71,1000,0.48949821765468987,"[274, 278, 462, 469, 478]"
23,496.28024411201477,0.0,0.71,1000,0.44105634975041813,"[77, 108, 973]"
22,495.4398579597473,0.3,0.71,1000,0.3035097016255493,"[339, 507, 516, 534, 563]"
21,496.09457206726074,0.3,0.71,1000,0.2960025432895209,"[466, 478, 504]"
20,511.56308794021606,0.7,0.71,1000,0.43134590120666955,"[498, 504, 516, 536, 592]"
27,501.03998827934265,0.0,6.0,1000,0.5312306448160274,[786]
24,501.293564081192,0.0,6.0,1000,0.09075272426766946,[498]
25,501.2193398475647,0.0,6.0,1000,0.09879505431466466,[499]
26,501.30177307128906,0.0,6.0,1000,0.5416042292946445,[202]
23,501.5963740348816,0.3,0.71,1000,0.2761545376395405,"[500, 547]"
22,501.4517431259155,0.7,0.71,1000,0.4152552702381485,"[416, 444, 450, 469, 478]"
21,501.8128852844238,0.7,0.71,1000,0.35084770747144545,"[484, 489, 505]"
