Repitition,Time,rho,SNR,n,Optimality Gap,Change Points
4,742.0523929595947,0.3,3.52,1000,0.1743847699671489,[499]
7,763.6290941238403,0.3,3.52,1000,0.17302306388466324,[500]
3,674.9992361068726,0.7,3.52,1000,0.8430493376613393,[]
0,677.1358647346497,0.7,3.52,1000,0.8323543653911204,[]
2,676.8629841804504,0.7,3.52,1000,0.8417658972873481,[]
6,684.6195998191833,0.7,3.52,1000,0.833938795734399,[7]
5,680.2466199398041,0.7,3.52,1000,0.8456926517330231,[]
1,708.2316970825195,0.7,3.52,1000,0.8253827847933614,[]
4,889.017233133316,0.7,3.52,1000,0.8493162371755968,[974]
7,763.9036331176758,0.7,3.52,1000,0.8295761902268494,"[666, 703]"
3,761.169221162796,0.0,2.07,1000,0.7047318349244468,[]
0,762.8770439624786,0.0,2.07,1000,0.6935389425951081,[]
2,765.3037848472595,0.0,2.07,1000,0.6887096005026777,[]
5,769.0510792732239,0.0,2.07,1000,0.7129752555666385,[]
6,780.565976858139,0.0,2.07,1000,0.7031787254290703,[]
1,831.946389913559,0.0,2.07,1000,0.2652409137071352,"[499, 517]"
4,877.4874670505524,0.0,2.07,1000,0.14772560945748214,[499]
7,827.0681841373444,0.0,2.07,1000,0.7162702691811542,[]
3,767.7074356079102,0.3,2.07,1000,0.7281677958620235,[]
0,769.2073698043823,0.3,2.07,1000,0.7282346980750114,[]
2,771.6536500453949,0.3,2.07,1000,0.7132107575263551,[]
5,773.616555929184,0.3,2.07,1000,0.7133422241602854,[]
6,790.4289870262146,0.3,2.07,1000,0.7374246855447655,[]
1,879.625402212143,0.3,2.07,1000,0.25353334467962396,"[219, 499]"
4,840.040632724762,0.3,2.07,1000,0.7163768312027031,[]
7,792.2157869338989,0.3,2.07,1000,0.7276369610720754,[]
3,783.5376408100128,0.7,2.07,1000,0.7712595745765799,[]
0,785.0842497348785,0.7,2.07,1000,0.7815146153295269,[996]
2,788.7828779220581,0.7,2.07,1000,0.7661161053384085,[]
5,790.3380689620972,0.7,2.07,1000,0.7493167220658595,[]
6,812.67902302742,0.7,2.07,1000,0.7612902342165313,[4]
1,936.4489200115204,0.7,2.07,1000,0.7563721212901217,[]
4,762.8369250297546,0.7,2.07,1000,0.7755422462913092,[]
7,765.4844310283661,0.7,2.07,1000,0.7748128695652081,[]
3,772.7935011386871,0.0,1.22,1000,0.6241974057902886,[]
0,780.4829351902008,0.0,1.22,1000,0.6114323062923784,[]
2,793.5653898715973,0.0,1.22,1000,0.6021146520231477,[]
5,809.2785758972168,0.0,1.22,1000,0.6155185897636517,[]
6,849.8436019420624,0.0,1.22,1000,0.6248435791067724,[]
1,955.0621111392975,0.0,1.22,1000,0.2115878898527503,[473]
4,822.5558903217316,0.0,1.22,1000,0.6285499567008754,[]
7,798.2575826644897,0.0,1.22,1000,0.623136883339771,[]
3,788.8998291492462,0.3,1.22,1000,0.6313047226097187,[]
0,790.0290050506592,0.3,1.22,1000,0.6280188585927836,[]
2,799.0248589515686,0.3,1.22,1000,0.6028065350604717,[]
5,818.9718399047852,0.3,1.22,1000,0.6440518311757126,[]
6,875.709419965744,0.3,1.22,1000,0.6209017473582739,[10]
1,821.8077969551086,0.3,1.22,1000,0.19671131527830135,[498]
4,759.5983538627625,0.3,1.22,1000,0.6187524311947991,[]
7,744.6506490707397,0.3,1.22,1000,0.6086245233072985,[]
3,719.7568778991699,0.7,1.22,1000,0.674739293109421,[]
0,714.8936250209808,0.7,1.22,1000,0.6809955547647698,[]
2,720.7928590774536,0.7,1.22,1000,0.6969727513424597,[]
5,723.8670449256897,0.7,1.22,1000,0.6859665586848105,[]
6,846.1963341236115,0.7,1.22,1000,0.702330460178745,[]
1,716.8409099578857,0.7,1.22,1000,0.6673796729752278,[2]
4,683.6490812301636,0.7,1.22,1000,0.6677567181894757,[]
7,680.9761459827423,0.7,1.22,1000,0.6615204700485434,[]
3,679.9040098190308,0.0,0.71,1000,0.16412795093976554,[490]
0,682.4222280979156,0.0,0.71,1000,0.16326282066144002,[498]
2,714.4356667995453,0.0,0.71,1000,0.1589499356492162,[497]
5,731.3910157680511,0.0,0.71,1000,0.19158569065370978,[492]
6,816.464359998703,0.0,0.71,1000,0.4653198773026624,[859]
1,724.27863073349,0.0,0.71,1000,0.18458868045054055,[499]
7,700.8246510028839,0.0,0.71,1000,0.1648338707547317,[498]
4,702.8827872276306,0.0,0.71,1000,0.15841727370816813,[497]
3,695.9459838867188,0.3,0.71,1000,0.4968882496436195,[830]
0,692.3809254169464,0.3,0.71,1000,0.21167446444087049,"[232, 499]"
2,662.8378658294678,0.3,0.71,1000,0.2173057257405594,[499]
5,623.0959649085999,0.3,0.71,1000,0.4962367473707552,[722]
6,601.7106199264526,0.3,0.71,1000,0.3341647468019352,[404]
1,530.2876808643341,0.3,0.71,1000,0.19965918802266194,[499]
7,513.4704360961914,0.3,0.71,1000,0.413488015040814,"[213, 688]"
4,513.7055168151855,0.3,0.71,1000,0.3761568733580078,[327]
3,510.1490669250488,0.7,0.71,1000,0.521519166064969,"[63, 720]"
0,508.4216718673706,0.7,0.71,1000,0.47053430189247153,"[279, 623]"
2,512.2483289241791,0.7,0.71,1000,0.37070553205817686,[527]
5,539.5312628746033,0.7,0.71,1000,0.4296951070220731,[580]
