Repitition,Time,rho,SNR,n,Optimality Gap,Change Points
1,459.5064809322357,0.3,1.22,1000,0.41453046769614493,[499]
0,459.5598449707031,0.3,1.22,1000,0.6684394344046635,"[230, 435, 452, 933]"
7,459.5846040248871,0.3,1.22,1000,0.5936806367042262,"[73, 299, 316, 377, 754]"
2,459.5781021118164,0.3,1.22,1000,0.5650207341322925,"[429, 625]"
3,460.13662695884705,0.7,1.22,1000,0.6576670102033668,"[39, 968]"
6,460.1701271533966,0.7,1.22,1000,0.42351711238966006,"[472, 502, 508, 570, 906]"
4,460.2661039829254,0.7,1.22,1000,0.33720490852859547,"[356, 501, 674]"
1,460.2634801864624,0.7,1.22,1000,0.6319609179318593,"[540, 552, 698, 915]"
5,460.4089331626892,0.7,1.22,1000,0.535734317809219,"[300, 435, 453, 785]"
0,460.1570658683777,0.7,1.22,1000,0.30501910727127224,"[323, 428, 506, 514, 816]"
2,460.0529718399048,0.7,1.22,1000,0.7077452718106567,"[39, 62, 72, 86, 968]"
7,460.29874205589294,0.7,1.22,1000,0.41378300418787317,"[234, 548, 707, 832]"
3,460.248811006546,0.0,0.71,1000,0.44326593385627744,"[162, 499, 523, 537, 876]"
6,459.8660831451416,0.0,0.71,1000,0.46774979772215003,"[60, 507, 660, 727, 819]"
4,459.95978236198425,0.0,0.71,1000,0.46272222638845356,"[77, 311, 496, 775, 855]"
5,459.9346058368683,0.0,0.71,1000,0.47604052694473387,"[52, 353, 553, 981]"
1,460.13546204566956,0.0,0.71,1000,0.5655292447262321,"[39, 140, 875, 894, 940]"
0,460.0739800930023,0.0,0.71,1000,0.2910587956981299,[499]
2,459.963828086853,0.0,0.71,1000,0.3287018667061029,[500]
7,459.987361907959,0.0,0.71,1000,0.5003827512450452,"[9, 224, 446, 608, 935]"
3,459.92432594299316,0.3,0.71,1000,0.46487434254640553,"[117, 267, 603, 842, 867]"
6,460.50240087509155,0.3,0.71,1000,0.5564376723155954,"[11, 499, 511, 940, 968]"
4,460.25554299354553,0.3,0.71,1000,0.5709758325295456,[]
5,460.27329993247986,0.3,0.71,1000,0.5252702115316996,[219]
0,460.1044752597809,0.3,0.71,1000,0.3539753178708229,[499]
1,460.2265372276306,0.3,0.71,1000,0.4537902965781918,"[280, 603]"
2,460.2854862213135,0.3,0.71,1000,0.5223318825714462,"[201, 760]"
7,460.2630579471588,0.3,0.71,1000,0.3942454171607103,[418]
3,457.6320469379425,0.7,0.71,1000,0.21192975110180665,[499]
6,457.81379103660583,0.7,0.71,1000,0.30501568604419693,"[10, 130, 439, 682, 705]"
4,457.76625299453735,0.7,0.71,1000,0.533607407077876,"[68, 75, 80, 737, 753]"
1,457.59358072280884,0.7,0.71,1000,0.2585110866847805,"[273, 484, 492, 888]"
5,457.63252806663513,0.7,0.71,1000,0.20946382392878538,"[471, 502]"
0,457.6967022418976,0.7,0.71,1000,0.2241541096194334,"[513, 518, 522, 841, 993]"
2,457.68504095077515,0.7,0.71,1000,0.1978682236447032,"[261, 505, 534, 542, 898]"
7,457.7351539134979,0.7,0.71,1000,0.21213253495831452,"[219, 486, 498]"
8,457.2602450847626,0.0,6.0,1000,0.3690358307977488,[499]
9,457.07360005378723,0.0,6.0,1000,0.2922792106474051,[499]
10,457.2104561328888,0.0,6.0,1000,0.3560594675480493,[498]
11,457.1117751598358,0.0,6.0,1000,0.37363283268711245,[500]
12,457.40737891197205,0.0,6.0,1000,0.4015906939497239,[499]
13,457.44119596481323,0.0,6.0,1000,0.3335117873288605,[499]
14,457.28877902030945,0.0,6.0,1000,0.3843309911081841,[498]
15,457.2341377735138,0.0,6.0,1000,0.29177345612188793,[499]
8,457.0107090473175,0.3,6.0,1000,0.34987404839557795,[499]
9,456.603511095047,0.3,6.0,1000,0.3608956739567996,[499]
10,456.7333698272705,0.3,6.0,1000,0.27919851544720575,[498]
11,456.8652958869934,0.3,6.0,1000,0.41512722369366983,[499]
12,456.73942399024963,0.3,6.0,1000,0.3848628374118588,[499]
15,456.7009310722351,0.3,6.0,1000,0.32759515668785993,[499]
13,456.77194118499756,0.3,6.0,1000,0.32275905210737194,[499]
14,456.7377188205719,0.3,6.0,1000,0.371004528736444,[499]
8,457.25770902633667,0.7,6.0,1000,0.47145218877114475,[502]
9,457.39508605003357,0.7,6.0,1000,0.4837327133038987,[498]
10,457.32071900367737,0.7,6.0,1000,0.45576746570925214,[499]
11,457.1814320087433,0.7,6.0,1000,0.49623150139222416,[499]
12,457.0951771736145,0.7,6.0,1000,0.3606457846701384,[500]
13,457.14041805267334,0.7,6.0,1000,0.4916178605662389,[499]
15,457.17525601387024,0.7,6.0,1000,0.48017010780211045,"[499, 503]"
14,457.18049812316895,0.7,6.0,1000,0.4657463510151767,[499]
8,456.9175157546997,0.0,3.52,1000,0.2621174763781823,[499]
9,457.0220630168915,0.0,3.52,1000,0.40509405921654124,[500]
10,456.9321789741516,0.0,3.52,1000,0.307759867261786,[499]
11,456.9954900741577,0.0,3.52,1000,0.3919724921191429,[499]
12,456.9462068080902,0.0,3.52,1000,0.3905691061570323,[500]
13,456.8959708213806,0.0,3.52,1000,0.4030489041205243,[499]
15,456.96711134910583,0.0,3.52,1000,0.33712674017649996,[502]
14,456.96333503723145,0.0,3.52,1000,0.41882031668830766,[495]
8,456.70206928253174,0.3,3.52,1000,0.3338703900390105,[500]
9,456.58569502830505,0.3,3.52,1000,0.39835824214913235,[499]
12,456.60618591308594,0.3,3.52,1000,0.4364832330173451,[499]
10,456.78493475914,0.3,3.52,1000,0.25835893021100553,[500]
11,456.71770095825195,0.3,3.52,1000,0.4077093544132793,[499]
13,456.62590312957764,0.3,3.52,1000,0.4301085388740802,[498]
14,456.5897362232208,0.3,3.52,1000,0.35797876428277325,[499]
15,456.6253650188446,0.3,3.52,1000,0.3890217552785426,[501]
8,457.04132103919983,0.7,3.52,1000,0.48945032747969563,"[261, 303, 498]"
9,457.1293168067932,0.7,3.52,1000,0.4766682682755962,[500]
10,457.1407332420349,0.7,3.52,1000,0.20573160277842312,[498]
12,457.2646520137787,0.7,3.52,1000,0.4947292509613712,"[502, 698]"
11,457.21185278892517,0.7,3.52,1000,0.47303187172439876,"[391, 499, 666]"
14,457.3443901538849,0.7,3.52,1000,0.47004295469263496,"[46, 498]"
13,457.42965817451477,0.7,3.52,1000,0.46645054235860534,"[167, 499]"
15,457.3632080554962,0.7,3.52,1000,0.524762902975322,"[207, 499, 710, 882]"
8,456.7058560848236,0.0,2.07,1000,0.34820606774661245,[499]
9,456.6695041656494,0.0,2.07,1000,0.24363178151124068,[498]
10,456.565318107605,0.0,2.07,1000,0.31524048817712835,[497]
12,456.66227984428406,0.0,2.07,1000,0.2749499943627593,[497]
11,456.71169114112854,0.0,2.07,1000,0.35518522420456755,[499]
13,456.57040095329285,0.0,2.07,1000,0.33755365240913254,[499]
14,456.6157569885254,0.0,2.07,1000,0.2895335857414043,[499]
15,456.63431000709534,0.0,2.07,1000,0.38039821645797306,[499]
8,457.0515570640564,0.3,2.07,1000,0.38329995433565106,[494]
9,457.0159959793091,0.3,2.07,1000,0.4384706286012757,[500]
10,456.8369381427765,0.3,2.07,1000,0.34492836892322215,[500]
11,456.8590362071991,0.3,2.07,1000,0.4428282006356829,[499]
12,456.97696113586426,0.3,2.07,1000,0.4172306939842096,[499]
13,456.7880349159241,0.3,2.07,1000,0.39781294169827325,[499]
15,456.91899275779724,0.3,2.07,1000,0.2941225786722567,[499]
14,456.99252700805664,0.3,2.07,1000,0.49607487412971885,"[308, 461, 500, 880, 956]"
8,456.89108204841614,0.7,2.07,1000,0.4741956442731302,"[495, 571, 583]"
9,456.8298327922821,0.7,2.07,1000,0.4940598494784894,"[158, 197, 499, 784]"
10,457.0265209674835,0.7,2.07,1000,0.7022615134988054,"[191, 435, 450, 506, 515]"
12,456.898197889328,0.7,2.07,1000,0.3922657440241807,"[496, 505]"
11,456.9825530052185,0.7,2.07,1000,0.5740327098988229,"[10, 470, 870, 932, 961]"
13,457.0638771057129,0.7,2.07,1000,0.4446412278299185,"[87, 287, 356, 496, 759]"
15,456.949520111084,0.7,2.07,1000,0.36871579134077825,[499]
14,456.9850540161133,0.7,2.07,1000,0.6870077523002088,"[319, 344, 756, 878]"
8,456.7287611961365,0.0,1.22,1000,0.4338599514513632,[496]
9,456.76774311065674,0.0,1.22,1000,0.4338325426927286,[500]
10,456.8862929344177,0.0,1.22,1000,0.4232172258820518,"[11, 206, 221, 499, 624]"
11,456.6377000808716,0.0,1.22,1000,0.36520160618564473,[500]
13,456.59462118148804,0.0,1.22,1000,0.4406663327253907,[506]
12,456.8071060180664,0.0,1.22,1000,0.3783990235215019,[499]
14,456.62951588630676,0.0,1.22,1000,0.3780323638948274,[496]
15,456.865051984787,0.0,1.22,1000,0.357854303351319,[502]
8,455.84622383117676,0.3,1.22,1000,0.45923397177447295,"[95, 264, 492, 500, 899]"
9,456.0748198032379,0.3,1.22,1000,0.466717621415679,"[226, 282, 494, 698, 913]"
10,455.8443281650543,0.3,1.22,1000,0.47437800408023983,"[481, 504, 561, 568]"
11,456.0484721660614,0.3,1.22,1000,0.4533451937713942,"[376, 499]"
12,455.928405046463,0.3,1.22,1000,0.4735648482588632,"[274, 487, 617, 694, 930]"
13,456.0153238773346,0.3,1.22,1000,0.4266412625388504,[503]
14,456.0094909667969,0.3,1.22,1000,0.4920326423722505,"[146, 496, 500, 619, 841]"
15,455.95192074775696,0.3,1.22,1000,0.3850329399718066,"[494, 838]"
8,456.42100501060486,0.7,1.22,1000,0.4063746344958466,[592]
9,456.6335129737854,0.7,1.22,1000,0.38091648976128295,"[506, 515, 523, 533, 539]"
10,456.8340561389923,0.7,1.22,1000,0.5804875693242268,[290]
11,456.70654296875,0.7,1.22,1000,0.5108343049771024,"[383, 435, 453, 463, 944]"
13,456.8185510635376,0.7,1.22,1000,0.2813826188223234,[482]
12,456.88391304016113,0.7,1.22,1000,0.6087169364801789,"[29, 116, 737, 753, 798]"
14,456.8281579017639,0.7,1.22,1000,0.39892314396328077,"[26, 328, 533, 804]"
15,456.7727098464966,0.7,1.22,1000,0.28491016811044156,[492]
8,457.29875087738037,0.0,0.71,1000,0.45398033057084836,"[159, 360, 503, 580, 584]"
9,456.8757231235504,0.0,0.71,1000,0.48183191266815556,"[418, 565]"
10,456.83428025245667,0.0,0.71,1000,0.4446419348650904,"[335, 497]"
11,456.93217730522156,0.0,0.71,1000,0.4100494378913019,[493]
13,456.7883040904999,0.0,0.71,1000,0.4356363398710161,"[419, 497, 940]"
12,456.8281240463257,0.0,0.71,1000,0.5745084278400998,[361]
14,456.9024250507355,0.0,0.71,1000,0.5479311463733011,"[39, 140, 148, 940]"
15,456.8828160762787,0.0,0.71,1000,0.4515717517956811,"[92, 141, 219, 511, 906]"
8,458.0799517631531,0.3,0.71,1000,0.45071746821769065,"[462, 488, 499]"
9,458.1580431461334,0.3,0.71,1000,0.5377661497289,"[723, 802, 882, 966]"
10,458.0401690006256,0.3,0.71,1000,0.33307751646729533,[500]
11,458.0806860923767,0.3,0.71,1000,0.5514432673817454,"[894, 897]"
12,458.1203582286835,0.3,0.71,1000,0.5857231343325089,[918]
13,458.21196699142456,0.3,0.71,1000,0.49665776923490446,[712]
15,457.99047207832336,0.3,0.71,1000,0.5010911915881584,[433]
14,458.06558203697205,0.3,0.71,1000,0.4042661175583142,[349]
8,456.4278190135956,0.7,0.71,1000,0.4743366635236698,"[197, 232, 376, 395, 891]"
9,456.66798210144043,0.7,0.71,1000,0.22561869927048536,"[497, 527]"
10,456.72274804115295,0.7,0.71,1000,0.41800561696864524,"[546, 582, 667, 680, 686]"
12,456.63409399986267,0.7,0.71,1000,0.39167313232964834,"[551, 560, 567, 660, 663]"
11,456.9191520214081,0.7,0.71,1000,0.45323491831850005,"[120, 216, 274, 437, 453]"
13,456.79153084754944,0.7,0.71,1000,0.24725500295808442,[496]
15,456.74150490760803,0.7,0.71,1000,0.2223747698987878,"[490, 809, 882]"
14,456.779639005661,0.7,0.71,1000,0.19625725715025064,"[82, 497, 686]"
16,457.18341517448425,0.0,6.0,1000,0.41477321133210493,[497]
17,457.07406067848206,0.0,6.0,1000,0.23006633494491263,[499]
18,457.02744793891907,0.0,6.0,1000,0.34624221272384614,[501]
19,457.13093876838684,0.0,6.0,1000,0.29657170594996785,[499]
20,457.0322229862213,0.0,6.0,1000,0.4132196117392985,[500]
21,456.9992549419403,0.0,6.0,1000,0.11859485091606334,[498]
22,457.08533096313477,0.0,6.0,1000,0.4126380041691081,[499]
23,457.03250217437744,0.0,6.0,1000,0.3215046582049245,[500]
16,456.7782609462738,0.3,6.0,1000,0.3242735491681016,[499]
17,456.7907409667969,0.3,6.0,1000,0.3935723369047199,[499]
18,457.0240571498871,0.3,6.0,1000,0.4142088904963582,[499]
19,456.8921060562134,0.3,6.0,1000,0.39950806977207637,[499]
20,456.86819195747375,0.3,6.0,1000,0.4102127550644851,[497]
21,457.00931787490845,0.3,6.0,1000,0.4049095398905811,[499]
22,456.88245916366577,0.3,6.0,1000,0.26456535356992944,[499]
23,456.87817192077637,0.3,6.0,1000,0.42484874961967944,[499]
16,457.23107719421387,0.7,6.0,1000,0.4738978382079497,[499]
17,457.20774507522583,0.7,6.0,1000,0.4941130698130878,[500]
18,457.1449749469757,0.7,6.0,1000,0.4324873555701735,[499]
19,457.1628792285919,0.7,6.0,1000,0.4634609344624222,[499]
21,457.176718711853,0.7,6.0,1000,0.47109122897492745,[499]
23,457.18834710121155,0.7,6.0,1000,0.36885939550025615,[499]
22,457.2343029975891,0.7,6.0,1000,0.43578703242318734,[499]
20,457.5897731781006,0.7,6.0,1000,0.9627537823211485,[]
16,457.7247202396393,0.0,3.52,1000,0.39718394246343597,[498]
17,457.4207329750061,0.0,3.52,1000,0.4005132897117054,[499]
18,457.28784012794495,0.0,3.52,1000,0.2952474229399876,[499]
19,457.40150690078735,0.0,3.52,1000,0.24199367649633224,[499]
21,457.31306886672974,0.0,3.52,1000,0.3983239929610788,[499]
22,457.27127289772034,0.0,3.52,1000,0.29531977422629097,[498]
23,457.3419268131256,0.0,3.52,1000,0.31687948603662774,[499]
20,457.1668920516968,0.0,3.52,1000,0.37556454137284906,[498]
16,457.7715609073639,0.3,3.52,1000,0.3228940138904911,[499]
17,457.7880721092224,0.3,3.52,1000,0.3069814057548812,[499]
18,457.95123195648193,0.3,3.52,1000,0.3597538251118742,[499]
19,458.02635192871094,0.3,3.52,1000,0.4049326353421389,[499]
20,457.8144359588623,0.3,3.52,1000,0.31566440027428355,[499]
22,457.8803231716156,0.3,3.52,1000,0.3433324410510925,[499]
21,457.9430561065674,0.3,3.52,1000,0.28347030802708345,[499]
23,458.0101709365845,0.3,3.52,1000,0.43656967376999356,[499]
16,457.35377526283264,0.7,3.52,1000,0.47168571310562923,[496]
17,457.56054496765137,0.7,3.52,1000,0.5320942427841309,"[372, 505, 613, 752, 983]"
18,457.3299038410187,0.7,3.52,1000,0.5174545173204166,"[357, 489, 499]"
19,457.45073080062866,0.7,3.52,1000,0.47995108738831493,[499]
20,457.4452087879181,0.7,3.52,1000,0.5527983284651049,"[81, 97, 499, 654]"
22,457.44716787338257,0.7,3.52,1000,0.47201924708921217,[499]
21,457.5192139148712,0.7,3.52,1000,0.510637158545117,"[17, 181, 337, 500, 592]"
23,457.4929201602936,0.7,3.52,1000,0.483322550100588,"[142, 221, 447, 491, 499]"
16,457.40845918655396,0.0,2.07,1000,0.33790033816282716,[498]
17,457.259330034256,0.0,2.07,1000,0.363162593350472,[501]
18,457.5506920814514,0.0,2.07,1000,0.3810614839601785,[499]
20,457.2263751029968,0.0,2.07,1000,0.3475566876161363,[499]
19,457.3013291358948,0.0,2.07,1000,0.2996946202991067,[500]
22,457.4003689289093,0.0,2.07,1000,0.35021215144555623,[499]
21,457.3825960159302,0.0,2.07,1000,0.39311003615577367,[500]
23,457.2742600440979,0.0,2.07,1000,0.30903195770634684,[498]
16,457.0945360660553,0.3,2.07,1000,0.31832833381633746,[499]
17,457.1899950504303,0.3,2.07,1000,0.4517422976471696,[500]
18,457.0828158855438,0.3,2.07,1000,0.3922677240085818,[499]
19,457.0820610523224,0.3,2.07,1000,0.44450981289626673,[500]
20,457.19721126556396,0.3,2.07,1000,0.4271307732233618,[502]
22,457.0882339477539,0.3,2.07,1000,0.44594085669497474,[500]
21,457.09012508392334,0.3,2.07,1000,0.35256574450506334,[499]
23,457.13354420661926,0.3,2.07,1000,0.43212407696377736,[499]
16,457.60510516166687,0.7,2.07,1000,0.40490359663216846,"[69, 497]"
17,457.60242795944214,0.7,2.07,1000,0.7450435479082888,"[39, 157, 167, 968]"
18,457.55748200416565,0.7,2.07,1000,0.675930865447381,"[74, 310, 624, 628, 963]"
19,457.6476249694824,0.7,2.07,1000,0.45851432924895263,"[208, 261, 479, 512, 721]"
20,457.67455792427063,0.7,2.07,1000,0.6101681481395985,"[582, 728, 810]"
22,457.67878103256226,0.7,2.07,1000,0.38926541732489034,"[150, 499, 672]"
21,457.63207387924194,0.7,2.07,1000,0.46135138746381,"[501, 646, 854]"
23,457.75507402420044,0.7,2.07,1000,0.40557770164766843,"[485, 493, 675, 944]"
16,457.6114618778229,0.0,1.22,1000,0.3914704380143444,[496]
17,457.6022982597351,0.0,1.22,1000,0.4584884484759462,"[89, 373, 500, 505]"
18,457.6354241371155,0.0,1.22,1000,0.43556923080005155,"[213, 280, 353, 498, 735]"
20,457.30946016311646,0.0,1.22,1000,0.4415071818042821,"[9, 29, 131, 501, 644]"
19,457.4236190319061,0.0,1.22,1000,0.383153753409445,[498]
21,457.44096398353577,0.0,1.22,1000,0.3074789694244775,[501]
23,457.3051736354828,0.0,1.22,1000,0.45448668870552855,"[437, 441, 501, 639, 921]"
22,457.5267720222473,0.0,1.22,1000,0.4077440487086207,[499]
16,457.1190447807312,0.3,1.22,1000,0.4342798504206132,"[498, 682]"
17,457.2190110683441,0.3,1.22,1000,0.4457357485254685,"[101, 149, 478, 594, 789]"
18,457.089063167572,0.3,1.22,1000,0.43539918945402994,[499]
19,457.16879892349243,0.3,1.22,1000,0.48083904725691046,"[83, 141, 244, 425, 498]"
20,457.2060878276825,0.3,1.22,1000,0.48072115077560096,"[499, 574, 717, 760, 936]"
22,457.12222599983215,0.3,1.22,1000,0.6650573740644369,"[107, 158, 667, 917, 959]"
21,457.2299621105194,0.3,1.22,1000,0.46598725162194615,[483]
23,457.18384885787964,0.3,1.22,1000,0.40427167190235436,[499]
16,457.336541891098,0.7,1.22,1000,0.6286547713753607,"[39, 111, 121, 128, 968]"
17,457.15628719329834,0.7,1.22,1000,0.3911081943033014,"[449, 475, 499, 624, 866]"
18,457.26729226112366,0.7,1.22,1000,0.4341035197783533,"[498, 506, 515, 518, 634]"
19,457.1724500656128,0.7,1.22,1000,0.5302591252921601,"[15, 124, 285, 685]"
20,457.3307840824127,0.7,1.22,1000,0.5306480301671239,"[302, 435, 453]"
21,457.22407579421997,0.7,1.22,1000,0.6871654724868658,"[39, 868, 875, 894, 968]"
23,457.2523458003998,0.7,1.22,1000,0.30218276443791525,"[501, 521, 570]"
22,457.3809280395508,0.7,1.22,1000,0.6536636004125347,"[13, 73, 117, 154, 158]"
16,457.2328610420227,0.0,0.71,1000,0.4032797515166399,[495]
17,457.32401394844055,0.0,0.71,1000,0.438477218203057,"[488, 498]"
18,457.33975195884705,0.0,0.71,1000,0.4087211630689567,"[483, 623, 815, 822, 825]"
20,457.2182672023773,0.0,0.71,1000,0.3368468413308158,[490]
19,457.3906397819519,0.0,0.71,1000,0.467441306747012,"[10, 43, 59, 493, 706]"
21,457.4546551704407,0.0,0.71,1000,0.4265331102232867,[498]
23,457.5069942474365,0.0,0.71,1000,0.4723256055343576,"[67, 498, 778, 826, 949]"
22,457.45077776908875,0.0,0.71,1000,0.4972833546604439,"[417, 666]"
16,457.61868596076965,0.3,0.71,1000,0.31772198331016493,"[384, 501, 735, 749]"
17,457.6214759349823,0.3,0.71,1000,0.3001038348822207,"[389, 500]"
18,457.65045523643494,0.3,0.71,1000,0.3904216004961878,"[399, 566, 570, 587, 947]"
19,457.7440092563629,0.3,0.71,1000,0.5138132333100428,"[64, 309, 957]"
20,457.77374792099,0.3,0.71,1000,0.4705327397984834,"[191, 580, 653, 954]"
21,457.6523640155792,0.3,0.71,1000,0.4721524918461016,"[196, 703]"
22,457.5387849807739,0.3,0.71,1000,0.5683391540841009,"[39, 140, 875, 894, 940]"
23,457.60583305358887,0.3,0.71,1000,0.3875419775704917,[529]
16,457.6204149723053,0.7,0.71,1000,0.4461697940726312,"[158, 167, 613, 755]"
17,457.639121055603,0.7,0.71,1000,0.2814375871474561,"[179, 426, 460, 494, 683]"
18,457.55351400375366,0.7,0.71,1000,0.22246688244263993,"[304, 488, 630, 714, 717]"
19,457.53034591674805,0.7,0.71,1000,0.3147431671947346,"[518, 559, 581, 590, 623]"
20,457.5110750198364,0.7,0.71,1000,0.21937290914693938,"[458, 504]"
21,457.5197582244873,0.7,0.71,1000,0.487537778583338,"[171, 639, 642, 799, 805]"
22,457.5491871833801,0.7,0.71,1000,0.363092242430828,"[518, 534, 550, 555, 581]"
23,457.62049198150635,0.7,0.71,1000,0.4750334745921056,"[629, 636, 642, 697, 850]"
24,457.0313558578491,0.0,6.0,1000,0.21062097044354058,[499]
25,457.2928161621094,0.0,6.0,1000,0.4053072214134714,[499]
26,457.0923979282379,0.0,6.0,1000,0.36576421220893307,[499]
28,457.10925698280334,0.0,6.0,1000,0.29625493607287107,[501]
27,457.1989998817444,0.0,6.0,1000,0.3040633372359332,[499]
29,457.14984107017517,0.0,6.0,1000,0.30528947974852766,[500]
